"_id","bssid","dayoftheweek","ssid","attractiveness","dateTime","latitude","longitude"
"1","a4:b1:e9:6b:4b:b7","sex","MEO-6B4BB7","1","07-07-2017 at 23:49:57","37.2033","-8.59044"
"2","00:1f:9f:ff:0d:b2","sex","MEO-FF0DB2","0","07-07-2017 at 22:54:55","37.2034","-8.59053"
"3","00:1f:9f:90:ba:9b","sex","Thomson44D29D","0","23-06-2017 at 05:41:51","37.2033","-8.59055"
"4","9c:97:26:69:6c:1f","sex","VCBWLAN","0","23-06-2017 at 05:50:32","37.202","-8.58889"
"5","00:1f:9f:ff:26:f2","sex","LUKA","0","23-06-2017 at 05:52:53","37.1848","-8.58595"
"6","58:98:35:bb:71:33","sex","CORREIA","0","23-06-2017 at 05:52:53","37.1848","-8.58595"
"7","a4:b1:e9:ed:f8:04","sex","Patricia","0","23-06-2017 at 05:53:13","37.1814","-8.58396"
"8","e4:8d:8c:64:61:c9","sex","casadogalosolar","0","07-07-2017 at 18:50:06","37.1897","-8.58784"
"9","24:1f:a0:19:8a:de","sex","VodafoneMobileWiFi-8ADE45","0","23-06-2017 at 05:53:13","37.1814","-8.58396"
"10","00:26:5b:15:85:78","sex","ZON-8570","0","23-06-2017 at 05:56:53","37.159","-8.55301"
"11","00:26:5b:15:85:79","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:56:53","37.159","-8.55301"
"12","bc:4d:fb:4f:69:88","sex","MOTONEWS_ZON_STAND","0","23-06-2017 at 05:57:13","37.1585","-8.54568"
"13","30:b5:c2:d9:ed:26","sex","SOBR","0","23-06-2017 at 05:57:13","37.1585","-8.54568"
"14","2c:f4:c5:9b:00:90","sex","chbaw","0","23-06-2017 at 05:57:53","37.154","-8.53828"
"15","2c:f4:c5:9a:9d:b1","sex","Unknown","0","23-06-2017 at 05:57:53","37.154","-8.53828"
"16","2c:f4:c5:9a:9d:b0","sex","chbaw","0","23-06-2017 at 05:57:53","37.154","-8.53828"
"17","70:52:c5:ac:e4:10","sex","chbaw","0","23-06-2017 at 05:57:53","37.154","-8.53828"
"18","30:b5:c2:d9:9a:c2","sex","TP-LINK_D99AC2","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"19","a8:4e:3f:29:2d:d8","sex","NOS-2DD0","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"20","84:94:8c:0d:ec:a8","sex","ZON-ECA0","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"21","3c:47:11:50:db:af","sex","HUAWEI-E5172-DBAF","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"22","84:94:8c:0d:ef:68","sex","ZON-EF60","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"23","d0:72:dc:a9:db:40","sex","WiFree-CEPSA","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"24","a8:4e:3f:29:2d:d9","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"25","f0:f2:49:11:b4:99","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"26","84:94:8c:0d:ec:a9","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"27","84:94:8c:0d:ef:69","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"28","f0:f2:49:99:15:08","sex","NOS-1500","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"29","f0:f2:49:99:15:09","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:14","37.1415","-8.54778"
"30","84:94:8c:0f:6e:18","sex","ZON-6E10","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"31","00:26:5b:2e:45:c8","sex","WH","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"32","a8:4e:3f:2c:ed:f8","sex","NOS-EDF0","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"33","68:b6:fc:b1:66:f8","sex","FIGUEIRAS","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"34","00:05:ca:8c:1e:08","sex","ZON-1E00","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"35","9c:97:26:c4:b2:75","sex","MEO-C4B275","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"36","d8:fb:5e:02:fd:26","sex","Cabovisao-2AB7","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"37","84:94:8c:0f:6e:19","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"38","a8:4e:3f:2c:ed:f9","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"39","68:b6:fc:b1:66:f9","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"40","00:26:5b:2e:45:c9","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"41","9e:97:26:c4:b2:76","sex","MEO-WiFi","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"42","00:05:ca:8c:1e:09","sex","NOS_WIFI_Fon","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"43","9e:97:26:ba:9d:48","sex","MEO-WiFi","0","23-06-2017 at 05:59:54","37.136","-8.54569"
"44","f0:f2:49:ca:2a:e8","sex","NOS-2AE0","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"45","e2:b9:e5:ad:bc:9b","sex","MEO-ADBC9B-5G","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"46","e0:b9:e5:67:a0:db","sex","MEO-67A0DB","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"47","e0:b9:e5:ad:bc:93","sex","MEO-ADBC93","0","07-07-2017 at 17:53:55","37.1387","-8.54617"
"48","e0:b9:e5:53:40:9b","sex","MEO-53409B","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"49","dc:ee:06:ec:27:8b","sex","Unknown","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"50","00:fc:8d:68:a0:98","sex","NOS-A090","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"51","d8:fb:5e:02:f7:4d","sex","Cabovisao-0C81","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"52","b4:ee:b4:f9:88:84","sex","Cabovisao-6461","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"53","a4:b1:e9:f5:8d:4f","sex","HFMM","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"54","08:76:ff:04:98:1f","sex","Sedinira","0","23-06-2017 at 06:00:14","37.1327","-8.54512"
"55","f0:f2:49:ca:2a:e9","sex","FON_ZON_FREE_INTERNET","0","23-06-2017 at 06:00:15","37.1327","-8.54512"
"56","e2:b9:e5:67:a0:dc","sex","MEO-WiFi","0","23-06-2017 at 06:00:15","37.1327","-8.54512"
"57","84:94:8c:65:7e:79","sex","NOS_WIFI_Fon","0","07-07-2017 at 17:53:55","37.1387","-8.54617"
"58","e2:b9:e5:ad:bc:94","sex","MEO-WiFi","0","07-07-2017 at 17:53:55","37.1387","-8.54617"
"59","a6:b1:e9:45:32:b4","sex","MEO-WiFi","0","07-07-2017 at 17:53:55","37.1387","-8.54617"
"60","a6:b1:e9:f5:8d:50","sex","MEO-WiFi","0","23-06-2017 at 06:00:15","37.1327","-8.54512"
"61","e2:b9:e5:53:40:9c","sex","MEO-WiFi","0","23-06-2017 at 06:00:15","37.1327","-8.54512"
"62","00:fc:8d:68:a0:99","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:15","37.1327","-8.54512"
"63","e4:8d:8c:f8:06:37","sex","MIRACHOROHOTEIS","0","07-07-2017 at 17:02:58","37.1331","-8.56909"
"64","0a:76:ff:04:98:20","sex","MEO-WiFi","0","23-06-2017 at 06:00:15","37.1327","-8.54512"
"65","98:fc:11:ab:58:8a","sex","OptAmparoContinente","0","07-07-2017 at 17:37:27","37.1339","-8.54463"
"66","44:d9:e7:fa:96:3b","sex","Code","0","07-07-2017 at 17:43:26","37.1338","-8.54436"
"67","80:2a:a8:41:c3:7b","sex","FreeWiFiCCPortimao","0","07-07-2017 at 17:43:26","37.1338","-8.54436"
"68","44:d9:e7:fa:97:34","sex","Code","0","07-07-2017 at 17:43:26","37.1338","-8.54436"
"69","f4:f2:6d:31:84:e8","sex","LUSYA VETA","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"70","84:94:8c:04:f1:e8","sex","ZON-F1E0","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"71","f0:f2:49:d9:5c:48","sex","Valeriyanet","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"72","84:94:8c:04:f1:e9","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"73","f0:f2:49:d9:5c:49","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"74","66:d1:54:15:10:a2","sex","fisiomiguelarez","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"75","64:d1:54:15:10:a2","sex","AREZ","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"76","00:05:ca:ab:fc:a8","sex","ZON-FCA0","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"77","00:05:ca:bb:58:28","sex","ZON-5820","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"78","9c:97:26:a1:06:6d","sex","MEO-A1066D","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"79","e0:b9:e5:a8:a7:9b","sex","MEO-A8A79B","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"80","a4:b1:e9:b0:bd:cb","sex","Legiveldetalhe/clinicas","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"81","a8:4e:3f:2d:c7:68","sex","NOS-C760","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"82","a8:4e:3f:34:d1:c8","sex","NOS-D1C0","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"83","00:22:15:f3:61:58","sex","ZON-86DA","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"84","6c:c2:17:18:07:36","sex","HP-Print-36-Officejet Pro 8610","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"85","0c:47:3d:16:eb:79","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"86","bc:14:01:19:f4:e9","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"87","00:05:ca:ab:fc:a9","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"88","a8:4e:3f:34:d1:c9","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"89","00:05:ca:bb:58:29","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"90","e2:b9:e5:a8:a7:9c","sex","MEO-WiFi","0","23-06-2017 at 06:00:35","37.1333","-8.54249"
"91","bc:14:01:a5:84:08","sex","ZON-8400","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"92","30:91:8f:3d:37:f5","sex","MEO-3D37F5","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"93","a4:b1:e9:f3:ca:09","sex","GasparFelix","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"94","9c:97:26:7b:f7:eb","sex","MEO-7BF7EB","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"95","a4:b1:e9:f1:ae:60","sex","vidinha","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"96","30:91:8f:02:ac:4f","sex","Vodafone-02AC4F","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"97","bc:14:01:a5:84:09","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"98","a6:b1:e9:f3:ca:0a","sex","MEO-WiFi","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"99","a6:b1:e9:f1:ae:61","sex","MEO-WiFi","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"100","9e:97:26:10:f8:b5","sex","MEO-WiFi","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"101","9e:97:26:7b:f7:ec","sex","MEO-WiFi","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"102","a8:4e:3f:2d:c7:69","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"103","00:1f:9f:4c:b7:5b","sex","Thomson53C398","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"104","1c:ab:c0:ee:06:08","sex","NOS-0600","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"105","a8:4e:3f:1a:18:48","sex","NOS-1840","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"106","1c:ab:c0:ee:06:09","sex","NOS_WIFI_Fon","0","23-06-2017 at 06:00:55","37.134","-8.53971"
"107","22:27:22:13:ac:37","sex","CMP User","0","23-06-2017 at 06:01:15","37.1336","-8.53675"
"108","12:27:22:13:ac:37","sex","CMP Privado","0","23-06-2017 at 06:01:15","37.1336","-8.53675"
"109","08:76:ff:45:e1:1b","sex","Thomson45E11B","0","07-07-2017 at 16:58:06","37.1375","-8.53943"
"110","02:27:22:13:ab:cb","sex","BIBLIOTECA","0","23-06-2017 at 06:01:15","37.1336","-8.53675"
"111","00:15:6d:fc:d5:97","sex","Portimonense","0","07-07-2017 at 16:58:38","37.1369","-8.5421"
"112","02:27:22:13:ac:37","sex","BIBLIOTECA","0","23-06-2017 at 06:01:15","37.1336","-8.53675"
"113","00:15:6d:b0:aa:41","sex","Portimonense","0","07-07-2017 at 16:58:06","37.1375","-8.53943"
"114","00:23:68:27:5b:19","sex","wifi380A","0","23-06-2017 at 06:02:20","37.1344","-8.53568"
"115","00:23:68:27:5b:18","sex","","0","23-06-2017 at 06:02:20","37.1344","-8.53568"
"116","00:23:68:27:5b:c2","sex","wifi380A","0","23-06-2017 at 06:02:20","37.1344","-8.53568"
"117","58:1f:28:23:e8:e0","sex","CRFARO","0","23-06-2017 at 06:02:21","37.1344","-8.53568"
"118","00:1d:aa:3b:a0:58","sex","GL-LAN","0","23-06-2017 at 06:02:21","37.1344","-8.53568"
"119","00:fc:8d:c0:37:08","sex","NOS-3700","0","07-07-2017 at 16:51:46","37.1354","-8.53727"
"120","30:91:8f:3f:fe:bd","sex","","0","23-06-2017 at 06:02:21","37.1344","-8.53568"
"121","00:23:68:27:5b:c1","sex","","0","23-06-2017 at 06:02:21","37.1344","-8.53568"
"122","9c:97:26:a1:10:7b","sex","Gagoleiria","0","23-06-2017 at 06:02:21","37.1344","-8.53568"
"123","98:e7:f4:37:cc:23","sex","DIRECT-22-HP OfficeJet 6950","0","23-06-2017 at 06:01:40","37.133","-8.53567"
