Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.0136,116.306569,-6.0,2.0,0.03,16.91
40.013752,116.306508,16.0,1.0,0.02,17.68
40.013736,116.306391,28.0,2.0,0.01,5.06
40.013787,116.306375,38.0,1.0,0.01,5.83
40.013856,116.306454,35.0,4.0,0.01,2.55
40.01389,116.306473,38.0,5.0,0.0,0.82
40.013932,116.306471,47.0,4.0,0.0,1.17
40.013988,116.306507,53.0,5.0,0.01,1.39
40.013997,116.306531,52.0,5.0,0.0,0.46
40.014014,116.306565,53.0,5.0,0.0,0.69
40.013998,116.306563,50.0,5.0,0.0,0.36
40.013949,116.306529,48.0,5.0,0.01,1.23
40.013862,116.306539,39.0,5.0,0.01,1.94
40.013763,116.306517,33.0,1.0,0.01,11.17
40.013756,116.306506,34.0,5.0,0.0,0.24
40.013735,116.306545,32.0,5.0,0.0,0.81
40.013775,116.306576,32.0,5.0,0.01,1.03
40.013792,116.3066,31.0,5.0,0.0,0.56
40.013819,116.30658,30.0,5.0,0.0,0.69
40.013847,116.306487,30.0,5.0,0.01,1.7
40.013895,116.306464,28.0,5.0,0.01,1.14
40.013912,116.306409,27.0,5.0,0.01,1.01
40.01391,116.306338,25.0,5.0,0.01,1.21
40.013963,116.306298,24.0,5.0,0.01,1.36
40.014002,116.306282,23.0,5.0,0.0,0.91
40.0141,116.306297,23.0,5.0,0.01,2.19
40.014117,116.306245,23.0,5.0,0.0,0.96
40.01412,116.306184,24.0,5.0,0.01,1.04
40.01412,116.306151,22.0,5.0,0.0,0.56
40.014119,116.306107,21.0,5.0,0.0,0.75
40.014116,116.306061,21.0,5.0,0.0,0.79
40.0141,116.30603,19.0,5.0,0.0,0.64
40.014089,116.306029,19.0,5.0,0.0,0.25
40.014106,116.305965,19.0,5.0,0.01,1.15
40.014106,116.305965,19.0,3.0,0.0,0.0
40.014112,116.305957,18.0,2.0,0.0,0.47
40.014136,116.30594,18.0,5.0,0.0,0.61
40.014226,116.305888,17.0,4.0,0.01,2.73
40.01427,116.305765,18.0,3.0,0.01,3.85
40.014295,116.305737,17.0,5.0,0.0,0.73
40.014312,116.305707,18.0,5.0,0.0,0.64
40.014324,116.3057,17.0,5.0,0.0,0.29
40.014351,116.30568,17.0,5.0,0.0,0.69
40.014411,116.30565,18.0,5.0,0.01,1.43
40.014467,116.305642,17.0,5.0,0.01,1.25
40.014528,116.305638,17.0,5.0,0.01,1.36
40.014637,116.305653,18.0,4.0,0.01,3.05
40.014676,116.305636,17.0,5.0,0.0,0.91
40.014703,116.305624,15.0,5.0,0.0,0.63
40.01478,116.305607,15.0,5.0,0.01,1.74
40.014807,116.305589,14.0,5.0,0.0,0.67
40.014924,116.305605,16.0,3.0,0.01,4.36
40.014991,116.305596,17.0,5.0,0.01,1.5
40.015018,116.305587,15.0,5.0,0.0,0.62
40.015048,116.305563,16.0,5.0,0.0,0.78
40.015064,116.305548,15.0,5.0,0.0,0.44
40.015079,116.305541,14.0,5.0,0.0,0.35
40.015104,116.30552,13.0,5.0,0.0,0.66
40.015148,116.30551,12.0,5.0,0.0,0.99
40.015185,116.305492,10.0,5.0,0.0,0.88
40.015226,116.305501,9.0,5.0,0.0,0.92
40.015265,116.30549,7.0,5.0,0.0,0.89
40.015293,116.305488,7.0,5.0,0.0,0.62
40.015338,116.305485,5.0,5.0,0.01,1.0
40.015366,116.305503,5.0,5.0,0.0,0.69
40.015385,116.305522,4.0,5.0,0.0,0.53
40.015423,116.305543,4.0,5.0,0.0,0.92
40.015469,116.30557,3.0,5.0,0.01,1.12
40.015502,116.305603,2.0,5.0,0.0,0.92
40.015524,116.305645,1.0,5.0,0.0,0.87
40.015548,116.305695,0.0,5.0,0.01,1.01
40.01554,116.305765,-1.0,5.0,0.01,1.21
40.015582,116.305826,-2.0,5.0,0.01,1.4
40.015591,116.305898,-3.0,5.0,0.01,1.24
40.015599,116.305989,-5.0,5.0,0.01,1.56
40.015593,116.306071,-6.0,5.0,0.01,1.4
40.015604,116.306125,-6.0,5.0,0.0,0.95
40.015626,116.306189,-6.0,5.0,0.01,1.19
40.015632,116.306274,-7.0,5.0,0.01,1.45
40.01563,116.306328,-7.0,5.0,0.0,0.92
40.015731,116.306335,0.0,2.0,0.01,5.62
40.015814,116.306355,7.0,2.0,0.01,4.7
40.01588,116.306409,14.0,5.0,0.01,1.73
40.015927,116.306474,16.0,5.0,0.01,1.52
40.015948,116.306107,28.0,5.0,0.01,1.17
40.015946,116.306037,28.0,5.0,0.01,1.19
40.015938,116.305973,28.0,5.0,0.01,1.1
40.015926,116.305932,28.0,5.0,0.0,0.75
40.015917,116.305868,28.0,5.0,0.01,1.11
40.015913,116.305808,29.0,5.0,0.01,1.03
40.015917,116.305753,28.0,5.0,0.0,0.94
40.01589,116.305716,30.0,5.0,0.0,0.87
40.01589,116.305654,30.0,5.0,0.01,1.06
40.015881,116.305606,30.0,5.0,0.0,0.84
40.015839,116.305582,32.0,5.0,0.01,1.02
40.015802,116.305544,32.0,5.0,0.01,1.05
40.015749,116.305531,34.0,5.0,0.01,1.2
40.0157,116.305499,35.0,5.0,0.01,1.22
40.015652,116.305476,35.0,5.0,0.01,1.14
40.015601,116.305473,35.0,5.0,0.01,1.14
40.015562,116.305466,35.0,5.0,0.0,0.88
40.015528,116.305494,35.0,5.0,0.0,0.89
40.01548,116.305495,35.0,5.0,0.01,1.07
40.01543,116.305472,36.0,5.0,0.01,1.18
40.015387,116.305478,35.0,5.0,0.0,0.96
40.015358,116.305466,35.0,5.0,0.0,0.68
40.015304,116.305459,35.0,5.0,0.01,1.21
40.015263,116.305466,35.0,5.0,0.0,0.92
40.015222,116.305484,35.0,5.0,0.0,0.96
40.015174,116.305492,35.0,5.0,0.01,1.08
40.015119,116.305516,36.0,5.0,0.01,1.29
40.015077,116.305532,36.0,5.0,0.0,0.97
40.015023,116.305518,35.0,5.0,0.01,1.22
40.014967,116.305515,35.0,5.0,0.01,1.25
40.014918,116.305508,35.0,5.0,0.01,1.1
40.014872,116.305544,35.0,5.0,0.01,1.19
40.014835,116.305559,35.0,5.0,0.0,0.86
40.014783,116.305574,34.0,5.0,0.01,1.18
40.014737,116.305577,34.0,5.0,0.01,1.02
40.014694,116.305564,33.0,5.0,0.0,0.98
40.014652,116.305571,32.0,5.0,0.0,0.94
40.014609,116.305584,32.0,5.0,0.0,0.98
40.014571,116.305597,32.0,5.0,0.0,0.87
40.014518,116.305613,31.0,5.0,0.01,1.21
40.014472,116.305616,30.0,5.0,0.01,1.02
40.014425,116.305614,30.0,5.0,0.01,1.05
40.014377,116.305612,30.0,5.0,0.01,1.07
40.014336,116.305579,31.0,5.0,0.01,1.07
40.014299,116.305584,31.0,5.0,0.0,0.83
40.014252,116.305599,30.0,5.0,0.01,1.08
40.014214,116.305609,30.0,5.0,0.0,0.86
40.014184,116.305617,30.0,5.0,0.0,0.68
40.014137,116.305628,30.0,5.0,0.01,1.06
40.014121,116.305696,28.0,5.0,0.01,1.21
40.014122,116.305729,28.0,5.0,0.0,0.56
40.014115,116.305805,28.0,5.0,0.01,1.3
40.014128,116.30585,27.0,5.0,0.0,0.82
40.014141,116.305895,27.0,5.0,0.0,0.82
40.014153,116.305969,26.0,5.0,0.01,1.29
40.014139,116.306036,25.0,5.0,0.01,1.18
