Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.000522,116.324638,149.0,5.0,0.06,12.16
40.000638,116.324694,149.0,5.0,0.01,2.75
40.000662,116.32472,149.0,5.0,0.0,0.69
40.000683,116.324733,149.0,5.0,0.0,0.52
40.000695,116.324726,149.0,5.0,0.0,0.29
40.000709,116.324702,149.0,5.0,0.0,0.51
40.000725,116.324697,149.0,5.0,0.0,0.37
40.000759,116.324632,149.0,5.0,0.01,1.34
40.000888,116.324703,149.0,5.0,0.02,3.11
40.000949,116.324743,149.0,5.0,0.01,1.52
40.000991,116.324774,150.0,5.0,0.01,1.07
40.001008,116.32483,150.0,5.0,0.01,1.03
40.001038,116.324814,150.0,5.0,0.0,0.72
40.001041,116.324786,150.0,5.0,0.0,0.48
40.00098,116.324695,151.0,5.0,0.01,2.06
40.000977,116.324637,151.0,5.0,0.0,0.99
40.001023,116.324588,151.0,5.0,0.01,1.32
40.001083,116.324534,152.0,5.0,0.01,1.62
40.001183,116.32453,152.0,5.0,0.01,2.22
40.00135,116.324598,153.0,5.0,0.02,3.89
40.001575,116.324713,153.0,5.0,0.03,5.37
40.001915,116.324883,153.0,5.0,0.04,8.1
40.002052,116.324929,154.0,5.0,0.02,3.15
40.002116,116.324989,154.0,5.0,0.01,1.75
40.002268,116.325021,155.0,5.0,0.02,3.42
40.002422,116.325039,155.0,5.0,0.02,3.44
40.002607,116.325075,155.0,5.0,0.02,4.16
40.002739,116.325085,156.0,5.0,0.01,2.94
40.005856,116.32485,269.0,75.0,0.35,4.63
40.00572,116.324768,262.0,5.0,0.02,3.33
40.005707,116.324704,249.0,5.0,0.01,1.13
40.005403,116.324675,207.0,5.0,0.03,6.78
40.005304,116.324669,183.0,5.0,0.01,2.2
40.00598,116.324736,201.0,10.0,0.08,7.54
40.005765,116.3247,155.0,5.0,0.02,4.82
40.005672,116.324681,123.0,5.0,0.01,2.09
40.006474,116.324762,178.0,5.0,0.09,17.89
40.006818,116.324749,193.0,5.0,0.04,7.65
40.007267,116.324741,224.0,5.0,0.05,9.99
40.007238,116.324684,205.0,5.0,0.01,1.17
40.007624,116.324733,222.0,5.0,0.04,8.62
40.008289,116.324905,223.0,15.0,0.08,5.03
40.008221,116.324938,195.0,10.0,0.01,0.81
40.010131,116.325239,366.0,55.0,0.21,3.89
40.009646,116.325201,373.0,5.0,0.03,5.95
40.008968,116.325041,290.0,5.0,0.08,15.32
40.008887,116.32503,260.0,5.0,0.01,1.81
40.006593,116.324428,85.0,5.0,0.26,52.04
40.006826,116.324488,93.0,5.0,0.03,5.28
40.007181,116.324556,107.0,5.0,0.04,7.98
40.00749,116.324621,117.0,5.0,0.03,6.96
40.007831,116.324688,131.0,5.0,0.04,7.67
40.007982,116.3247,132.0,5.0,0.02,3.36
40.007981,116.324657,121.0,5.0,0.0,0.73
40.008091,116.324668,119.0,5.0,0.01,2.45
40.008211,116.324694,119.0,5.0,0.01,2.71
40.008325,116.324712,120.0,5.0,0.01,2.55
40.008443,116.324722,122.0,5.0,0.01,2.63
40.008568,116.324702,122.0,5.0,0.01,2.8
40.008657,116.324647,119.0,5.0,0.01,2.19
40.008742,116.324622,118.0,5.0,0.01,1.94
40.008828,116.324596,115.0,5.0,0.01,1.96
40.008872,116.324484,110.0,5.0,0.01,2.14
40.008844,116.324302,100.0,5.0,0.02,3.16
40.008746,116.324103,89.0,5.0,0.02,4.03
40.008707,116.323939,85.0,5.0,0.01,2.93
40.008704,116.323774,83.0,5.0,0.01,2.81
40.008675,116.323591,81.0,5.0,0.02,3.18
40.008538,116.32339,75.0,5.0,0.02,4.58
40.008455,116.323218,70.0,5.0,0.02,3.46
40.008452,116.323075,69.0,5.0,0.01,2.44
40.008566,116.323022,69.0,5.0,0.01,2.69
40.008731,116.323027,72.0,5.0,0.02,3.67
40.00887,116.323018,75.0,5.0,0.02,3.1
40.009035,116.323006,78.0,5.0,0.02,3.68
40.009186,116.322998,80.0,5.0,0.02,3.36
40.009285,116.322992,81.0,5.0,0.01,2.2
40.009377,116.322969,80.0,5.0,0.01,2.08
40.009492,116.322965,81.0,5.0,0.01,2.56
40.009623,116.322943,85.0,5.0,0.01,2.94
40.009763,116.322917,87.0,5.0,0.02,3.14
40.009905,116.322869,88.0,5.0,0.02,3.26
40.010054,116.322836,89.0,5.0,0.02,3.36
40.010181,116.322792,90.0,5.0,0.01,2.92
40.010269,116.322679,92.0,5.0,0.01,2.74
40.010283,116.322562,93.0,5.0,0.01,2.02
40.010264,116.322459,96.0,5.0,0.01,1.8
40.01023,116.322415,98.0,5.0,0.01,1.06
40.010217,116.32237,99.0,5.0,0.0,0.82
40.010208,116.322312,101.0,5.0,0.01,1.01
40.010172,116.322258,102.0,5.0,0.01,1.22
40.010145,116.32221,102.0,5.0,0.01,1.01
40.010141,116.322154,102.0,5.0,0.0,0.96
40.010166,116.322067,103.0,10.0,0.01,0.79
40.010169,116.322117,103.0,10.0,0.0,0.43
40.010184,116.322144,103.0,5.0,0.0,0.57
40.010442,116.321897,103.0,60.0,0.04,0.59
40.010473,116.321867,100.0,5.0,0.0,0.86
40.010565,116.321853,95.0,5.0,0.01,2.06
40.010633,116.321829,92.0,5.0,0.01,1.57
40.010609,116.321731,89.0,5.0,0.01,1.75
40.010612,116.321655,88.0,5.0,0.01,1.3
40.010595,116.321577,86.0,5.0,0.01,1.38
40.010579,116.321475,84.0,5.0,0.01,1.77
40.010552,116.321332,82.0,5.0,0.01,2.51
40.01053,116.321216,82.0,5.0,0.01,2.04
40.010545,116.321096,81.0,5.0,0.01,2.07
40.010548,116.321009,81.0,5.0,0.01,1.48
40.010562,116.320923,82.0,5.0,0.01,1.5
40.010598,116.32086,82.0,5.0,0.01,1.34
40.010717,116.320888,83.0,5.0,0.01,2.69
40.01089,116.320951,85.0,5.0,0.02,3.99
40.011092,116.320978,86.0,5.0,0.02,4.52
40.011333,116.321011,86.0,5.0,0.03,5.39
40.011368,116.320901,88.0,5.0,0.01,2.03
40.006374,116.319258,65.0,5.0,0.01,2.03
40.006344,116.319166,61.0,5.0,0.01,1.7
40.006334,116.319089,56.0,5.0,0.01,1.33
40.006298,116.319071,51.0,5.0,0.0,0.86
40.006177,116.319127,49.0,5.0,0.01,2.86
40.006039,116.319146,47.0,5.0,0.02,3.09
40.005946,116.319207,47.0,5.0,0.01,2.31
40.005856,116.319268,51.0,5.0,0.01,2.26
40.005793,116.319323,55.0,5.0,0.01,1.69
40.005685,116.319341,59.0,5.0,0.01,2.42
40.005542,116.319353,64.0,5.0,0.02,3.19
40.005429,116.319385,68.0,5.0,0.01,2.57
40.005315,116.319422,73.0,5.0,0.01,2.61
40.00519,116.319432,80.0,5.0,0.01,2.79
40.005027,116.319434,86.0,5.0,0.02,3.63
40.004917,116.319424,95.0,5.0,0.01,2.45
40.004812,116.319388,100.0,5.0,0.01,2.41
40.004673,116.319274,106.0,5.0,0.02,3.65
40.004547,116.319124,112.0,5.0,0.02,3.79
40.004454,116.318951,121.0,5.0,0.02,3.6
40.004373,116.318767,128.0,5.0,0.02,3.62
40.004287,116.318599,135.0,5.0,0.02,3.44
40.004206,116.318376,137.0,5.0,0.02,4.2
40.004132,116.31814,140.0,5.0,0.02,4.34
40.00412,116.317935,142.0,5.0,0.02,3.5
40.0041,116.31775,145.0,5.0,0.02,3.18
40.004088,116.317546,147.0,5.0,0.02,3.49
40.004106,116.317334,147.0,5.0,0.02,3.63
40.004068,116.317145,147.0,5.0,0.02,3.33
40.004037,116.316899,146.0,5.0,0.02,4.25
40.004061,116.316628,144.0,5.0,0.02,4.65
40.004089,116.316391,143.0,5.0,0.02,4.09
40.004056,116.31618,141.0,5.0,0.02,3.67
40.004057,116.315953,138.0,5.0,0.02,3.87
40.004053,116.315689,133.0,5.0,0.02,4.5
40.004023,116.315462,126.0,5.0,0.02,3.92
40.004007,116.315274,120.0,5.0,0.02,3.22
40.003983,116.315097,114.0,5.0,0.02,3.06
40.003951,116.314903,108.0,5.0,0.02,3.38
40.003903,116.314725,106.0,5.0,0.02,3.21
40.003884,116.314532,104.0,5.0,0.02,3.31
40.003892,116.314271,100.0,5.0,0.02,4.45
40.003943,116.313974,97.0,5.0,0.03,5.18
40.003969,116.313723,93.0,5.0,0.02,4.31
40.003976,116.313509,90.0,5.0,0.02,3.65
40.003979,116.313327,87.0,5.0,0.02,3.1
40.00397,116.313094,85.0,5.0,0.02,3.97
40.003977,116.312879,84.0,5.0,0.02,3.67
40.003982,116.312698,83.0,5.0,0.02,3.09
40.003971,116.312557,83.0,5.0,0.01,2.41
40.003973,116.31244,82.0,5.0,0.01,1.99
40.003829,116.312406,82.0,5.0,0.02,3.25
40.003679,116.312399,83.0,5.0,0.02,3.34
40.003501,116.312415,85.0,5.0,0.02,3.97
40.003341,116.312439,88.0,5.0,0.02,3.58
40.003162,116.312467,89.0,5.0,0.02,4.01
40.002994,116.312466,92.0,5.0,0.02,3.74
40.002849,116.31249,95.0,5.0,0.02,3.25
40.002651,116.312511,99.0,5.0,0.02,4.42
40.002444,116.312504,102.0,5.0,0.02,4.61
40.00227,116.312559,105.0,5.0,0.02,3.98
40.002111,116.312561,109.0,5.0,0.02,3.54
40.001926,116.312606,114.0,5.0,0.02,4.19
40.001754,116.312644,117.0,5.0,0.02,3.88
40.00159,116.312658,120.0,5.0,0.02,3.65
40.001451,116.312686,122.0,5.0,0.02,3.13
40.001323,116.312739,123.0,5.0,0.01,2.99
40.001161,116.312811,124.0,5.0,0.02,3.81
40.00101,116.312899,128.0,5.0,0.02,3.68
40.000847,116.312926,130.0,5.0,0.02,3.65
40.00069,116.312817,127.0,5.0,0.02,3.95
