Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.056717,116.403998,149.0,5.0,0.01,2.58
40.056634,116.403989,149.0,5.0,0.01,1.85
40.056702,116.403991,149.0,5.0,0.01,1.51
40.05672,116.404066,149.0,5.0,0.01,1.34
40.056664,116.404139,149.0,5.0,0.01,1.76
40.056664,116.404139,149.0,3.0,0.0,0.0
40.056663,116.404136,149.0,2.0,0.0,0.14
40.056678,116.404109,149.0,5.0,0.0,0.57
40.056726,116.4041,149.0,5.0,0.01,1.08
40.057623,116.403913,39.0,5.0,0.1,20.2
40.057733,116.403995,39.0,5.0,0.01,2.82
40.05784,116.404067,39.0,5.0,0.01,2.68
40.057906,116.404125,39.0,5.0,0.01,1.77
40.057913,116.404172,40.0,5.0,0.0,0.82
40.057961,116.404139,40.0,5.0,0.01,1.21
40.057961,116.404127,39.0,5.0,0.0,0.2
40.057962,116.404118,39.0,5.0,0.0,0.15
40.057934,116.404075,39.0,5.0,0.0,0.96
40.057864,116.403979,39.0,5.0,0.01,2.26
40.057783,116.403955,39.0,5.0,0.01,1.85
40.057677,116.403963,40.0,5.0,0.01,2.36
40.057603,116.403958,40.0,5.0,0.01,1.65
40.057557,116.403964,40.0,5.0,0.01,1.03
40.057511,116.403977,39.0,5.0,0.01,1.05
40.057486,116.403961,38.0,5.0,0.0,0.62
40.057476,116.403967,38.0,5.0,0.0,0.24
40.05748,116.403967,38.0,5.0,0.0,0.09
40.05748,116.403967,38.0,3.0,0.0,0.0
40.057483,116.403964,37.0,2.0,0.0,0.21
40.057635,116.403926,37.0,5.0,0.02,3.44
40.057729,116.403888,35.0,5.0,0.01,2.19
40.057735,116.403855,35.0,5.0,0.0,0.58
40.057754,116.403808,34.0,5.0,0.0,0.9
40.057707,116.403802,33.0,5.0,0.01,1.05
40.057654,116.403814,32.0,5.0,0.01,1.2
40.05762,116.403838,31.0,5.0,0.0,0.86
40.057617,116.403821,30.0,5.0,0.0,0.3
40.057621,116.403801,30.0,5.0,0.0,0.35
40.057634,116.403774,28.0,5.0,0.0,0.54
40.057634,116.403774,28.0,3.0,0.0,0.0
40.057628,116.40377,28.0,2.0,0.0,0.38
40.057603,116.403776,28.0,5.0,0.0,0.57
40.057585,116.403782,27.0,5.0,0.0,0.41
40.057567,116.403834,27.0,5.0,0.0,0.97
40.057538,116.403845,26.0,5.0,0.0,0.67
40.057528,116.403839,26.0,5.0,0.0,0.24
40.057528,116.403839,26.0,3.0,0.0,0.0
40.057529,116.403843,26.0,2.0,0.0,0.18
40.057529,116.403852,26.0,5.0,0.0,0.15
40.057529,116.403852,26.0,3.0,0.0,0.0
40.057524,116.403855,26.0,2.0,0.0,0.3
40.057553,116.403769,25.0,5.0,0.01,1.6
40.057579,116.403706,25.0,5.0,0.01,1.22
40.057556,116.403738,25.0,5.0,0.0,0.75
40.057529,116.403771,24.0,5.0,0.0,0.82
40.057509,116.403814,24.0,5.0,0.0,0.86
40.057536,116.403972,24.0,5.0,0.01,2.76
40.05766,116.404036,24.0,5.0,0.01,2.97
40.05782,116.404085,23.0,5.0,0.02,3.65
40.058105,116.404196,22.0,5.0,0.03,6.61
40.058177,116.404199,21.0,5.0,0.01,1.6
40.058151,116.404118,21.0,5.0,0.01,1.5
40.058103,116.404062,21.0,5.0,0.01,1.43
40.058096,116.404062,21.0,5.0,0.0,0.16
40.058096,116.404062,21.0,3.0,0.0,0.0
40.058097,116.404057,21.0,2.0,0.0,0.22
40.058094,116.404046,21.0,5.0,0.0,0.2
40.058056,116.40398,20.0,5.0,0.01,1.41
40.058073,116.403904,20.0,5.0,0.01,1.35
40.058082,116.403821,20.0,5.0,0.01,1.43
40.058006,116.403822,19.0,5.0,0.01,1.69
40.057925,116.403853,19.0,5.0,0.01,1.88
40.057903,116.403874,18.0,5.0,0.0,0.61
40.057879,116.403888,18.0,5.0,0.0,0.58
40.057879,116.403888,18.0,3.0,0.0,0.0
40.057878,116.403889,18.0,2.0,0.0,0.07
40.057901,116.403814,17.0,5.0,0.01,1.38
40.057904,116.403791,16.0,5.0,0.0,0.4
40.057933,116.40374,15.0,5.0,0.01,1.08
40.05798,116.403668,14.0,5.0,0.01,1.61
40.05801,116.403609,14.0,5.0,0.01,1.21
40.058024,116.403574,14.0,5.0,0.0,0.67
40.058041,116.403559,13.0,5.0,0.0,0.46
40.058065,116.40355,13.0,5.0,0.0,0.56
40.058059,116.403574,13.0,5.0,0.0,0.43
40.058001,116.403588,12.0,5.0,0.01,1.31
40.057949,116.403606,12.0,5.0,0.01,1.2
40.057926,116.403602,11.0,5.0,0.0,0.52
40.057855,116.403616,11.0,5.0,0.01,1.6
40.057856,116.403769,11.0,5.0,0.01,2.6
40.057905,116.403944,12.0,5.0,0.02,3.17
40.057934,116.404048,13.0,5.0,0.01,1.88
40.057959,116.40414,14.0,5.0,0.01,1.66
40.058005,116.404199,15.0,5.0,0.01,1.43
40.058019,116.404235,16.0,5.0,0.0,0.69
40.058037,116.404225,17.0,5.0,0.0,0.43
40.058048,116.404192,17.0,5.0,0.0,0.61
40.058059,116.404182,17.0,5.0,0.0,0.3
40.058069,116.404184,18.0,5.0,0.0,0.22
40.058063,116.404203,18.0,5.0,0.0,0.35
40.058067,116.404281,19.0,5.0,0.01,1.33
40.058067,116.404281,19.0,3.0,0.0,0.0
40.058075,116.404277,20.0,2.0,0.0,0.47
40.058048,116.404263,20.0,5.0,0.0,0.65
40.058022,116.404288,20.0,5.0,0.0,0.72
40.057971,116.40432,20.0,5.0,0.01,1.26
40.057937,116.404368,19.0,5.0,0.01,1.11
40.057937,116.40441,18.0,5.0,0.0,0.71
40.057944,116.404485,18.0,5.0,0.01,1.29
40.057931,116.404556,17.0,5.0,0.01,1.24
