Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999791,116.327348,53.0,6.0,0.0,0.4
39.99981,116.327353,54.0,5.0,0.0,0.43
39.999848,116.327333,55.0,5.0,0.0,0.91
39.999888,116.327222,56.0,5.0,0.01,2.09
40.000002,116.327236,56.0,5.0,0.01,2.55
40.000088,116.327282,58.0,5.0,0.01,2.07
40.000121,116.327286,60.0,5.0,0.0,0.74
40.00033,116.327144,61.0,5.0,0.03,5.24
40.000531,116.327044,55.0,5.0,0.02,4.78
40.000615,116.327056,48.0,5.0,0.01,1.88
40.000651,116.327031,46.0,5.0,0.0,0.91
40.000783,116.32698,46.0,5.0,0.02,3.06
40.000909,116.32704,46.0,5.0,0.01,2.98
40.006214,116.323491,32.0,2.0,0.0,0.04
40.007049,116.320162,22.0,5.0,0.01,2.87
40.007024,116.319909,15.0,5.0,0.02,4.35
40.007297,116.31984,12.0,5.0,0.01,2.49
40.007393,116.319829,13.0,5.0,0.01,2.14
40.007458,116.319823,13.0,5.0,0.01,1.45
40.00745,116.319848,13.0,5.0,0.0,0.46
