Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.007734,116.31834,166.0,5.0,0.02,3.29
40.00781,116.318173,171.0,5.0,0.02,3.31
40.007822,116.318049,176.0,5.0,0.01,2.13
40.007277,116.320735,49.0,340.0,0.24,0.7
40.000848,116.327432,45.0,305.0,0.04,0.12
40.001505,116.32788,-318.0,375.0,0.09,0.23
39.98872,116.326785,46.0,218.0,0.03,0.13
39.950621,116.328069,45.0,80.0,0.01,0.15
39.958961,116.328063,300.0,3113.0,0.95,0.31
39.955832,116.329224,35.0,6.0,0.36,60.29
39.955502,116.329263,2.0,5.0,0.04,7.37
39.954962,116.32934,-32.0,5.0,0.06,12.08
39.955319,116.329308,2.0,5.0,0.04,7.96
40.080221,116.236337,31.0,965.0,0.03,0.03
40.080537,116.236648,57.0,1130.0,0.03,0.02
40.080533,116.236359,41.0,575.0,0.03,0.05
40.080394,116.236116,35.0,400.0,0.02,0.05
