Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.978332,116.326606,13.0,1.0,0.03,31.46
39.978604,116.326085,-81.0,2.0,0.05,26.86
39.978523,116.326339,-24.0,1.0,0.02,23.44
39.978678,116.326024,-58.0,1.0,0.03,31.9
39.97848,116.326404,-10.0,1.0,0.04,39.15
39.978581,116.326129,-88.0,1.0,0.03,25.98
39.978877,116.325881,-82.0,1.0,0.04,39.11
39.978434,116.326366,20.0,21.0,0.06,3.06
39.978375,116.326492,34.0,1.0,0.01,12.58
39.978425,116.326438,24.0,1.0,0.01,7.22
39.978402,116.326467,10.0,2.0,0.0,1.78
39.978318,116.326623,30.0,1.0,0.02,16.25
39.978257,116.326708,38.0,2.0,0.01,4.96
39.978206,116.326776,52.0,2.0,0.01,4.05
39.978176,116.326786,62.0,4.0,0.0,0.86
39.978158,116.326774,61.0,5.0,0.0,0.45
39.978131,116.326805,62.0,5.0,0.0,0.8
39.978142,116.326753,55.0,5.0,0.0,0.92
39.978138,116.326715,52.0,5.0,0.0,0.65
39.978106,116.326786,59.0,5.0,0.01,1.4
39.978062,116.326869,66.0,1.0,0.01,8.6
39.978019,116.326941,73.0,1.0,0.01,7.78
39.978087,116.326864,64.0,3.0,0.01,3.34
39.978133,116.326816,56.0,3.0,0.01,2.18
39.978208,116.326749,49.0,4.0,0.01,2.53
39.97825,116.326734,44.0,5.0,0.0,0.97
39.978314,116.326662,37.0,5.0,0.01,1.88
39.978365,116.326614,28.0,3.0,0.01,2.33
39.978458,116.326552,22.0,5.0,0.01,2.32
39.97855,116.326463,17.0,2.0,0.01,6.37
39.97865,116.326477,19.0,1.0,0.01,11.18
39.978752,116.326462,18.0,1.0,0.01,11.41
39.978879,116.326446,18.0,2.0,0.01,7.09
39.978964,116.326462,22.0,1.0,0.01,9.55
39.978966,116.326449,24.0,5.0,0.0,0.23
39.979035,116.326471,35.0,2.0,0.01,3.95
39.979037,116.326431,38.0,5.0,0.0,0.68
39.979072,116.326501,47.0,5.0,0.01,1.42
39.979091,116.32657,50.0,5.0,0.01,1.25
39.979055,116.326681,52.0,2.0,0.01,5.13
39.979066,116.326711,49.0,5.0,0.0,0.57
39.979109,116.32672,46.0,5.0,0.0,0.97
39.979138,116.326745,47.0,5.0,0.0,0.77
39.979177,116.326734,47.0,5.0,0.0,0.89
39.979239,116.326716,46.0,5.0,0.01,1.41
39.97928,116.326688,45.0,5.0,0.01,1.03
39.979322,116.326655,44.0,5.0,0.01,1.09
39.979376,116.326623,44.0,5.0,0.01,1.32
39.979432,116.326587,42.0,5.0,0.01,1.39
39.979493,116.326556,40.0,5.0,0.01,1.46
39.97954,116.326523,39.0,5.0,0.01,1.19
39.979591,116.326503,37.0,5.0,0.01,1.18
39.979661,116.326505,35.0,5.0,0.01,1.56
39.979722,116.326523,35.0,5.0,0.01,1.39
39.979771,116.326547,33.0,5.0,0.01,1.16
39.979852,116.326541,32.0,5.0,0.01,1.8
39.97995,116.326551,31.0,5.0,0.01,2.19
39.980044,116.326578,30.0,5.0,0.01,2.14
39.980143,116.326555,29.0,4.0,0.01,2.79
39.980207,116.326622,27.0,5.0,0.01,1.82
39.980235,116.326661,26.0,5.0,0.0,0.91
39.98024,116.326689,25.0,5.0,0.0,0.49
39.980267,116.326732,24.0,5.0,0.0,0.95
39.980291,116.326722,20.0,5.0,0.0,0.56
39.980225,116.326665,14.0,5.0,0.01,1.76
39.980189,116.326651,11.0,5.0,0.0,0.84
39.980218,116.326689,8.0,5.0,0.0,0.91
39.980227,116.326756,7.0,5.0,0.01,1.16
39.980242,116.326803,6.0,5.0,0.0,0.87
39.980247,116.326825,4.0,5.0,0.0,0.39
39.980266,116.326863,5.0,5.0,0.0,0.77
39.980291,116.326872,6.0,5.0,0.0,0.58
39.980259,116.326763,7.0,2.0,0.01,4.97
39.980283,116.326533,7.0,1.0,0.02,19.78
39.980336,116.326345,7.0,1.0,0.02,17.07
