Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.01492,116.305364,149.0,1.0,0.04,35.4
40.013711,116.306695,49.0,4.0,0.17,42.11
40.007277,116.317343,156.0,5.0,0.09,17.26
40.001263,116.321137,172.0,3.0,0.06,21.13
40.000679,116.321342,173.0,4.0,0.07,16.81
40.000489,116.321454,170.0,1.0,0.02,23.18
39.999514,116.324455,184.0,5.0,0.01,1.38
39.999459,116.324515,192.0,5.0,0.01,1.59
39.999397,116.324505,200.0,5.0,0.01,1.39
39.993663,116.325751,255.0,4.0,0.23,58.34
39.993379,116.325046,259.0,1.0,0.07,67.85
39.99275,116.325519,273.0,4.0,0.08,20.18
39.988492,116.325854,292.0,1.0,0.03,32.4
39.985895,116.325559,254.0,2.0,0.01,5.78
39.985956,116.32549,260.0,2.0,0.01,4.49
39.983166,116.325203,355.0,1.0,0.02,21.04
