Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.974961,116.33156,34.0,5.0,0.03,6.81
39.974947,116.331558,42.0,5.0,0.0,0.31
39.975002,116.33142,43.0,5.0,0.01,2.65
39.975043,116.331333,43.0,5.0,0.01,1.74
39.975084,116.331235,42.0,5.0,0.01,1.9
39.974936,116.331211,35.0,5.0,0.02,3.32
39.974935,116.331126,33.0,5.0,0.01,1.45
39.974933,116.331073,33.0,5.0,0.0,0.9
39.974931,116.330983,33.0,5.0,0.01,1.53
39.974955,116.330923,32.0,5.0,0.01,1.15
39.975002,116.330848,32.0,5.0,0.01,1.65
39.975016,116.330778,32.0,5.0,0.01,1.23
39.97506,116.330704,33.0,5.0,0.01,1.6
39.975108,116.330602,33.0,5.0,0.01,2.04
39.975146,116.330496,34.0,5.0,0.01,1.99
39.97517,116.330395,34.0,5.0,0.01,1.8
39.975147,116.330301,33.0,5.0,0.01,1.68
39.974984,116.330269,32.0,5.0,0.02,3.67
39.974982,116.330218,32.0,5.0,0.0,0.87
39.97497,116.330138,33.0,5.0,0.01,1.39
39.975002,116.330054,33.0,5.0,0.01,1.6
39.975012,116.329976,33.0,5.0,0.01,1.35
39.975026,116.329906,34.0,5.0,0.01,1.23
39.975041,116.329829,34.0,5.0,0.01,1.35
39.975054,116.329733,34.0,5.0,0.01,1.66
39.975072,116.329589,34.0,5.0,0.01,2.49
39.975159,116.329467,34.0,5.0,0.01,2.84
39.975215,116.329385,35.0,5.0,0.01,1.87
39.975197,116.329323,35.0,5.0,0.01,1.13
39.975198,116.32925,35.0,5.0,0.01,1.24
39.975192,116.329199,35.0,5.0,0.0,0.88
39.975187,116.32918,36.0,5.0,0.0,0.34
39.975135,116.329185,36.0,5.0,0.01,1.16
39.975136,116.329163,36.0,5.0,0.0,0.38
39.97518,116.329174,37.0,5.0,0.0,1.0
39.975192,116.329172,37.0,5.0,0.0,0.27
39.975231,116.329146,38.0,5.0,0.0,0.97
39.975243,116.329102,36.0,5.0,0.0,0.8
39.97522,116.329087,37.0,5.0,0.0,0.57
39.975208,116.329072,35.0,5.0,0.0,0.37
39.975212,116.329063,35.0,5.0,0.0,0.18
39.975228,116.329096,35.0,5.0,0.0,0.67
39.975219,116.329131,34.0,5.0,0.0,0.63
39.975206,116.329186,35.0,5.0,0.0,0.98
39.975248,116.32921,34.0,5.0,0.01,1.02
39.975242,116.32922,35.0,5.0,0.0,0.22
39.975248,116.329259,35.0,5.0,0.0,0.68
39.975275,116.329293,35.0,5.0,0.0,0.83
39.975269,116.329357,35.0,5.0,0.01,1.1
39.975252,116.32941,35.0,5.0,0.0,0.98
39.975258,116.329479,36.0,5.0,0.01,1.18
39.97527,116.329594,40.0,5.0,0.01,1.98
39.975257,116.329666,40.0,5.0,0.01,1.26
39.975251,116.329742,42.0,5.0,0.01,1.3
39.975262,116.3298,42.0,5.0,0.01,1.02
39.975264,116.329858,42.0,5.0,0.0,0.99
39.975264,116.329907,42.0,5.0,0.0,0.84
39.975254,116.329941,42.0,5.0,0.0,0.62
39.975222,116.32996,43.0,5.0,0.0,0.78
39.975215,116.329973,43.0,5.0,0.0,0.27
39.975218,116.329984,43.0,5.0,0.0,0.2
39.975218,116.329984,43.0,3.0,0.0,0.0
39.975214,116.329992,43.0,2.0,0.0,0.41
39.975216,116.330001,43.0,5.0,0.0,0.16
39.975221,116.330006,43.0,5.0,0.0,0.14
39.975221,116.329999,43.0,5.0,0.0,0.12
39.975221,116.329999,43.0,3.0,0.0,0.0
39.97522,116.329997,43.0,2.0,0.0,0.1
39.975223,116.329967,43.0,5.0,0.0,0.52
39.975223,116.329967,43.0,3.0,0.0,0.0
39.975218,116.329971,43.0,2.0,0.0,0.33
39.975238,116.329993,43.0,5.0,0.0,0.58
39.975272,116.329974,43.0,5.0,0.0,0.82
39.975292,116.329988,43.0,5.0,0.0,0.5
39.975293,116.329989,43.0,5.0,0.0,0.03
39.975294,116.329988,43.0,5.0,0.0,0.03
39.975294,116.329988,43.0,3.0,0.0,0.0
39.975293,116.329993,43.0,2.0,0.0,0.22
39.975303,116.329996,43.0,5.0,0.0,0.23
39.975315,116.329986,43.0,5.0,0.0,0.32
39.975315,116.329986,43.0,3.0,0.0,0.0
39.975318,116.329983,43.0,2.0,0.0,0.21
39.975301,116.330037,44.0,5.0,0.0,0.99
39.975294,116.330025,45.0,5.0,0.0,0.26
39.975295,116.330022,45.0,5.0,0.0,0.06
39.975297,116.330014,45.0,5.0,0.0,0.14
39.975297,116.330011,45.0,5.0,0.0,0.05
39.975297,116.330011,45.0,3.0,0.0,0.0
39.975289,116.330012,45.0,2.0,0.0,0.45
39.975284,116.330028,45.0,5.0,0.0,0.29
39.975275,116.329961,45.0,5.0,0.01,1.16
39.975301,116.329854,44.0,5.0,0.01,1.91
39.975313,116.329807,44.0,5.0,0.0,0.84
39.975285,116.329761,42.0,5.0,0.01,1.0
39.975268,116.329608,41.0,5.0,0.01,2.63
39.975268,116.329362,40.0,5.0,0.02,4.19
39.975279,116.32915,39.0,5.0,0.02,3.62
39.975273,116.329103,39.0,5.0,0.0,0.81
39.975277,116.329089,38.0,5.0,0.0,0.25
39.975268,116.329015,38.0,5.0,0.01,1.28
39.975271,116.328827,38.0,5.0,0.02,3.2
39.975283,116.328505,38.0,5.0,0.03,5.49
39.975293,116.32813,39.0,5.0,0.03,6.39
39.975299,116.327887,39.0,5.0,0.02,4.14
39.975374,116.32767,38.0,5.0,0.02,4.06
39.975635,116.327577,38.0,5.0,0.03,6.02
39.976012,116.327534,38.0,5.0,0.04,8.42
39.976408,116.327497,38.0,5.0,0.04,8.83
39.976811,116.327505,39.0,5.0,0.04,8.96
39.977219,116.327502,39.0,5.0,0.05,9.07
39.977499,116.327463,41.0,5.0,0.03,6.26
39.977572,116.327462,43.0,5.0,0.01,1.62
39.977568,116.327459,41.0,5.0,0.0,0.1
39.977568,116.327459,41.0,3.0,0.0,0.0
39.977569,116.327452,42.0,2.0,0.0,0.3
39.977799,116.327435,42.0,5.0,0.03,5.12
39.978226,116.327387,41.0,5.0,0.05,9.53
39.978762,116.327378,42.0,5.0,0.06,11.92
39.979229,116.327332,45.0,5.0,0.05,10.42
39.979381,116.327294,49.0,5.0,0.02,3.44
39.979398,116.327325,49.0,5.0,0.0,0.65
39.979399,116.327334,49.0,5.0,0.0,0.15
