Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.971049,116.30582,89.0,120.0,0.1,0.86
39.970247,116.300451,106.0,245.0,0.03,0.12
39.973161,116.333975,72.0,145.0,0.19,1.31
39.97341,116.33399,71.0,2105.0,0.03,0.01
39.973364,116.333984,56.0,225.0,0.03,0.13
39.973286,116.334159,59.0,180.0,0.03,0.14
39.973252,116.334194,83.0,670.0,0.02,0.03
39.973097,116.331856,109.0,195.0,0.15,0.78
39.971883,116.303804,668.0,1150.0,2.58,2.25
39.971215,116.307059,1039.0,5.0,0.15,30.75
39.971415,116.307181,1020.0,5.0,0.02,4.91
39.971352,116.30715,1024.0,5.0,0.01,1.5
39.971306,116.307335,975.0,5.0,0.02,3.31
39.971669,116.304161,640.0,5.0,0.01,2.03
39.971671,116.304021,612.0,5.0,0.01,2.39
39.971668,116.303956,596.0,5.0,0.01,1.11
39.971656,116.303905,589.0,5.0,0.0,0.91
39.971633,116.30381,573.0,5.0,0.01,1.7
39.971621,116.303622,541.0,5.0,0.02,3.22
39.971601,116.303534,525.0,5.0,0.01,1.56
39.971599,116.303378,504.0,5.0,0.01,2.66
39.971596,116.303208,479.0,5.0,0.01,2.9
39.971608,116.302928,435.0,5.0,0.02,4.78
39.971621,116.302663,405.0,5.0,0.02,4.53
39.971619,116.302403,373.0,5.0,0.02,4.43
39.969039,116.301635,198.0,13795.0,0.38,0.03
39.949909,116.312791,54.0,269.0,0.03,0.11
39.951464,116.31867,129.0,7425.0,0.2,0.03
39.947877,116.315661,47.0,895.0,0.03,0.03
39.949048,116.314425,66.0,550.0,0.02,0.03
39.949067,116.314382,71.0,320.0,0.03,0.09
39.948125,116.313182,52.0,305.0,0.03,0.09
39.949821,116.314595,51.0,200.0,0.03,0.14
39.948279,116.314808,53.0,3510.0,0.03,0.01
