Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.970302,116.307188,149.0,2.0,0.01,3.8
39.970244,116.307063,149.0,2.0,0.01,6.22
39.970186,116.307019,149.0,2.0,0.01,3.73
39.970129,116.307001,149.0,5.0,0.01,1.3
39.970088,116.307056,149.0,5.0,0.01,1.31
39.970085,116.307115,149.0,5.0,0.01,1.01
39.970082,116.30715,149.0,5.0,0.0,0.6
39.970097,116.30722,150.0,4.0,0.01,1.55
39.970242,116.307891,129.0,1.0,0.02,16.73
39.970299,116.308079,124.0,1.0,0.02,17.23
39.970328,116.308183,124.0,1.0,0.01,9.43
39.970335,116.308247,123.0,1.0,0.01,5.51
39.970375,116.308352,122.0,2.0,0.01,5.0
39.97041,116.30844,121.0,1.0,0.01,8.45
39.970448,116.308527,120.0,2.0,0.01,4.26
39.970464,116.308589,120.0,1.0,0.01,5.57
39.970471,116.308648,119.0,2.0,0.01,2.54
39.970481,116.308717,118.0,5.0,0.01,1.2
39.970498,116.308779,119.0,4.0,0.01,1.4
39.97045,116.308806,118.0,4.0,0.01,1.45
39.970405,116.308829,118.0,4.0,0.01,1.34
39.970357,116.308855,118.0,4.0,0.01,1.45
39.970307,116.308872,118.0,5.0,0.01,1.15
39.97028,116.308879,118.0,5.0,0.0,0.61
39.970244,116.308901,117.0,5.0,0.0,0.88
39.97023,116.308911,118.0,5.0,0.0,0.35
39.970222,116.308935,118.0,5.0,0.0,0.45
39.9702,116.309213,112.0,4.0,0.02,5.96
39.970209,116.309481,105.0,1.0,0.02,22.86
39.970213,116.309581,103.0,1.0,0.01,8.53
39.970283,116.309868,100.0,1.0,0.03,25.67
39.970292,116.310056,101.0,3.0,0.02,5.35
39.970272,116.310253,101.0,1.0,0.02,16.93
39.970288,116.310313,101.0,2.0,0.01,2.71
39.970295,116.310376,102.0,3.0,0.01,1.81
39.970291,116.310441,103.0,5.0,0.01,1.11
39.970281,116.310507,104.0,5.0,0.01,1.15
39.97029,116.310571,105.0,4.0,0.01,1.39
39.969794,116.310386,52.0,2.0,0.06,28.68
39.969832,116.310349,49.0,1.0,0.01,5.27
39.96987,116.31039,49.0,3.0,0.01,1.83
39.969889,116.310421,50.0,5.0,0.0,0.68
39.969888,116.310484,50.0,5.0,0.01,1.07
39.96988,116.310572,49.0,3.0,0.01,2.52
39.969874,116.31067,48.0,4.0,0.01,2.1
39.969862,116.310734,48.0,4.0,0.01,1.4
39.969833,116.310783,48.0,4.0,0.01,1.32
39.969801,116.310827,49.0,5.0,0.01,1.03
39.969769,116.310867,49.0,5.0,0.0,0.99
39.969721,116.310883,49.0,4.0,0.01,1.38
39.969672,116.310884,48.0,3.0,0.01,1.82
39.969622,116.310888,48.0,3.0,0.01,1.86
39.969605,116.310904,46.0,5.0,0.0,0.47
39.969564,116.310935,45.0,4.0,0.01,1.32
39.969521,116.310958,44.0,5.0,0.01,1.03
39.969484,116.310979,43.0,5.0,0.0,0.9
39.969437,116.311,42.0,5.0,0.01,1.1
39.969387,116.311017,42.0,2.0,0.01,2.88
39.969312,116.311032,41.0,4.0,0.01,2.11
39.969276,116.311042,41.0,5.0,0.0,0.82
39.96923,116.311046,40.0,4.0,0.01,1.28
39.969183,116.311032,40.0,4.0,0.01,1.34
39.969126,116.311043,40.0,4.0,0.01,1.6
39.969069,116.311038,40.0,3.0,0.01,2.12
39.969016,116.31105,41.0,4.0,0.01,1.5
39.968974,116.311073,41.0,3.0,0.01,1.69
39.968929,116.311087,41.0,3.0,0.01,1.71
39.968877,116.311095,42.0,3.0,0.01,1.94
39.968825,116.31109,43.0,4.0,0.01,1.45
39.968779,116.3111,44.0,3.0,0.01,1.73
39.968731,116.311105,45.0,3.0,0.01,1.78
39.968706,116.311164,45.0,3.0,0.01,1.92
39.968656,116.311207,45.0,2.0,0.01,3.33
39.968599,116.311247,46.0,1.0,0.01,7.2
39.968456,116.311261,46.0,1.0,0.02,15.95
39.968379,116.311263,46.0,1.0,0.01,8.56
39.968275,116.311262,47.0,1.0,0.01,11.56
39.968214,116.311252,47.0,1.0,0.01,6.84
39.96815,116.31128,47.0,2.0,0.01,3.75
39.968099,116.311336,47.0,3.0,0.01,2.47
39.967723,116.311357,47.0,1.0,0.04,41.85
39.967689,116.311397,47.0,4.0,0.01,1.27
39.967616,116.311409,47.0,1.0,0.01,8.18
39.967515,116.311431,48.0,2.0,0.01,5.7
39.967555,116.31146,49.0,3.0,0.01,1.7
39.967591,116.311494,49.0,2.0,0.0,2.47
39.967644,116.311543,51.0,3.0,0.01,2.41
39.967716,116.311565,51.0,1.0,0.01,8.22
39.967757,116.311614,51.0,2.0,0.01,3.09
39.967813,116.311636,51.0,2.0,0.01,3.25
39.967849,116.311676,52.0,2.0,0.01,2.63
39.967894,116.311697,52.0,1.0,0.01,5.31
39.96803,116.311717,52.0,1.0,0.02,15.22
39.968144,116.311736,53.0,1.0,0.01,12.78
39.968248,116.311761,53.0,1.0,0.01,11.76
39.968298,116.311772,53.0,2.0,0.01,2.82
39.968379,116.311801,53.0,1.0,0.01,9.34
39.96848,116.31184,54.0,2.0,0.01,5.86
39.968546,116.311865,55.0,1.0,0.01,7.64
