Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.970178,116.304343,45.0,5.0,0.05,9.79
39.970167,116.304297,49.0,5.0,0.0,0.82
39.970134,116.304316,57.0,5.0,0.0,0.8
39.970139,116.304293,52.0,5.0,0.0,0.41
39.970174,116.304212,54.0,5.0,0.01,1.58
39.970214,116.304142,56.0,5.0,0.01,1.49
39.970254,116.304086,61.0,5.0,0.01,1.3
39.970272,116.304015,62.0,5.0,0.01,1.27
39.9703,116.303978,63.0,5.0,0.0,0.89
39.970344,116.303943,64.0,5.0,0.01,1.15
39.970378,116.303908,65.0,5.0,0.0,0.96
39.970405,116.303861,66.0,5.0,0.01,1.0
39.970416,116.303788,67.0,5.0,0.01,1.27
39.970394,116.303679,65.0,5.0,0.01,1.92
39.97037,116.303604,64.0,5.0,0.01,1.39
39.970375,116.303568,63.0,5.0,0.0,0.62
39.970351,116.303535,61.0,5.0,0.0,0.78
39.970309,116.303472,60.0,5.0,0.01,1.42
39.970251,116.30343,60.0,5.0,0.01,1.48
39.970116,116.303397,59.0,5.0,0.02,3.05
39.969974,116.303219,59.0,5.0,0.02,4.38
39.969857,116.303223,59.0,5.0,0.01,2.6
39.969885,116.303255,58.0,5.0,0.0,0.83
39.969888,116.303246,57.0,5.0,0.0,0.17
39.969888,116.303226,57.0,5.0,0.0,0.34
39.969895,116.303241,57.0,5.0,0.0,0.3
39.969884,116.303211,57.0,5.0,0.0,0.57
39.969816,116.303081,57.0,5.0,0.01,2.68
39.969819,116.303005,56.0,5.0,0.01,1.3
39.96983,116.302935,56.0,5.0,0.01,1.22
39.969853,116.302862,56.0,5.0,0.01,1.35
39.969897,116.302808,56.0,5.0,0.01,1.34
39.969911,116.302727,56.0,5.0,0.01,1.42
39.969889,116.302641,56.0,5.0,0.01,1.55
39.969815,116.302564,61.0,5.0,0.01,2.1
39.969803,116.302498,63.0,5.0,0.01,1.16
39.969773,116.302424,65.0,5.0,0.01,1.43
39.969767,116.302352,67.0,5.0,0.01,1.23
39.969742,116.302275,67.0,5.0,0.01,1.43
39.969764,116.302172,69.0,5.0,0.01,1.82
39.969757,116.302104,70.0,5.0,0.01,1.17
39.969758,116.302031,70.0,5.0,0.01,1.24
39.969778,116.301959,70.0,5.0,0.01,1.31
39.969802,116.301893,69.0,5.0,0.01,1.25
39.969812,116.301837,68.0,5.0,0.0,0.98
39.96982,116.301781,67.0,5.0,0.0,0.97
39.96986,116.301729,65.0,5.0,0.01,1.26
39.969887,116.301695,64.0,5.0,0.0,0.83
39.969923,116.301643,62.0,5.0,0.01,1.19
39.969925,116.301522,60.0,5.0,0.01,2.06
39.969871,116.301449,57.0,5.0,0.01,1.73
39.969805,116.301363,54.0,5.0,0.01,2.07
39.969762,116.30127,56.0,5.0,0.01,1.85
39.969781,116.301191,57.0,5.0,0.01,1.41
39.96976,116.301122,57.0,5.0,0.01,1.27
39.969651,116.301044,56.0,5.0,0.01,2.76
39.96966,116.301037,55.0,5.0,0.0,0.23
39.9697,116.301031,53.0,5.0,0.0,0.9
39.96974,116.301026,53.0,5.0,0.0,0.89
39.969779,116.301038,52.0,5.0,0.0,0.89
39.969815,116.301036,53.0,5.0,0.0,0.8
39.969852,116.301018,52.0,5.0,0.0,0.88
39.96988,116.300982,53.0,5.0,0.0,0.87
39.969931,116.300996,53.0,5.0,0.01,1.16
39.969974,116.300989,54.0,5.0,0.0,0.96
39.970043,116.300971,55.0,5.0,0.01,1.56
39.970075,116.300934,55.0,5.0,0.0,0.95
39.970105,116.300857,55.0,5.0,0.01,1.47
39.970158,116.300866,56.0,5.0,0.01,1.19
39.970201,116.300864,56.0,5.0,0.0,0.96
39.970289,116.300897,57.0,5.0,0.01,2.04
39.97034,116.300922,58.0,5.0,0.01,1.21
39.970404,116.300956,59.0,5.0,0.01,1.54
39.970461,116.300961,60.0,5.0,0.01,1.27
39.970507,116.300976,60.0,5.0,0.01,1.05
39.970542,116.300954,61.0,5.0,0.0,0.86
39.97056,116.300899,62.0,5.0,0.01,1.02
39.970589,116.300867,63.0,5.0,0.0,0.84
39.970665,116.300883,65.0,5.0,0.01,1.71
39.970698,116.300853,66.0,5.0,0.0,0.89
39.970733,116.300835,67.0,5.0,0.0,0.84
39.9708,116.300862,69.0,5.0,0.01,1.56
39.970827,116.300798,70.0,5.0,0.01,1.25
39.9709,116.300752,72.0,5.0,0.01,1.8
39.970986,116.300724,73.0,5.0,0.01,1.97
39.971084,116.300617,75.0,5.0,0.01,2.84
39.971195,116.300728,71.0,5.0,0.02,3.11
39.97128,116.300742,64.0,5.0,0.01,1.91
39.971344,116.300767,59.0,5.0,0.01,1.49
39.971398,116.300784,58.0,5.0,0.01,1.24
39.971432,116.300788,55.0,5.0,0.0,0.76
39.971485,116.300808,53.0,5.0,0.01,1.23
39.971539,116.300811,52.0,5.0,0.01,1.2
39.971585,116.30082,52.0,5.0,0.01,1.03
39.971623,116.300809,56.0,5.0,0.0,0.87
39.971653,116.300743,56.0,5.0,0.01,1.31
