Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.973726,116.335069,145.0,5.0,0.01,2.91
39.973726,116.335069,145.0,3.0,0.0,0.0
39.973727,116.335068,142.0,2.0,0.0,0.07
39.973632,116.334996,126.0,5.0,0.01,2.44
39.973632,116.334996,126.0,3.0,0.0,0.0
39.973628,116.334992,123.0,2.0,0.0,0.28
39.973633,116.334916,120.0,5.0,0.01,1.3
39.973617,116.334898,116.0,5.0,0.0,0.47
39.973641,116.334794,114.0,5.0,0.01,1.85
39.973677,116.334615,112.0,5.0,0.02,3.15
39.973688,116.334625,110.0,5.0,0.0,0.3
39.973673,116.33458,108.0,5.0,0.0,0.84
39.973664,116.334611,107.0,5.0,0.0,0.56
39.973656,116.334728,105.0,5.0,0.01,2.0
39.973632,116.334823,104.0,5.0,0.01,1.7
39.97367,116.335028,102.0,5.0,0.02,3.59
39.973695,116.334856,101.0,5.0,0.01,2.98
39.973753,116.334909,100.0,5.0,0.01,1.57
39.973766,116.334914,99.0,5.0,0.0,0.3
39.97377,116.334943,96.0,5.0,0.0,0.5
39.97376,116.33494,94.0,5.0,0.0,0.23
39.973751,116.33492,93.0,5.0,0.0,0.4
39.97377,116.334964,91.0,5.0,0.0,0.86
39.973779,116.335002,90.0,5.0,0.0,0.68
39.973742,116.334903,89.0,5.0,0.01,1.88
39.973667,116.334988,88.0,5.0,0.01,2.21
39.973614,116.334706,88.0,5.0,0.02,4.95
39.973563,116.334496,87.0,5.0,0.02,3.75
39.973559,116.334463,86.0,5.0,0.0,0.57
39.973576,116.334379,86.0,5.0,0.01,1.48
39.973552,116.334335,85.0,5.0,0.0,0.92
39.973558,116.334495,85.0,5.0,0.01,2.73
39.973562,116.334624,84.0,5.0,0.01,2.2
39.973575,116.33478,83.0,5.0,0.01,2.67
39.973582,116.334819,83.0,5.0,0.0,0.68
39.973631,116.334863,82.0,5.0,0.01,1.32
39.973674,116.334931,82.0,5.0,0.01,1.5
39.97368,116.334904,82.0,5.0,0.0,0.48
39.973634,116.334887,81.0,5.0,0.01,1.06
39.973629,116.334865,81.0,5.0,0.0,0.39
39.973657,116.334909,81.0,5.0,0.0,0.97
39.973634,116.334843,80.0,5.0,0.01,1.24
39.973608,116.334801,80.0,5.0,0.0,0.92
39.973601,116.334901,79.0,5.0,0.01,1.71
39.973611,116.334969,79.0,5.0,0.01,1.18
39.973653,116.334919,79.0,5.0,0.01,1.26
39.973706,116.334917,78.0,5.0,0.01,1.18
39.97372,116.334963,78.0,5.0,0.0,0.84
39.973706,116.334934,79.0,5.0,0.0,0.58
39.973655,116.33484,79.0,5.0,0.01,1.96
39.97362,116.334789,79.0,5.0,0.01,1.17
39.973604,116.334682,79.0,5.0,0.01,1.86
39.973575,116.334601,79.0,5.0,0.01,1.52
39.973582,116.334619,79.0,5.0,0.0,0.34
39.97359,116.334807,78.0,5.0,0.02,3.21
39.973639,116.334839,78.0,5.0,0.01,1.22
39.973647,116.334781,78.0,5.0,0.01,1.0
39.973601,116.334684,78.0,5.0,0.01,1.94
39.973571,116.334645,78.0,5.0,0.0,0.94
39.973599,116.334688,78.0,5.0,0.0,0.96
39.973647,116.334812,77.0,5.0,0.01,2.37
39.973694,116.334998,77.0,5.0,0.02,3.34
39.973733,116.335013,77.0,5.0,0.0,0.9
39.973712,116.334975,76.0,5.0,0.0,0.8
39.973678,116.334899,76.0,5.0,0.01,1.5
39.973634,116.334814,76.0,5.0,0.01,1.75
39.973637,116.334722,76.0,5.0,0.01,1.57
39.973641,116.334645,75.0,5.0,0.01,1.32
39.973631,116.334632,75.0,5.0,0.0,0.31
39.973624,116.33465,75.0,5.0,0.0,0.34
39.97359,116.334589,74.0,5.0,0.01,1.29
39.973567,116.334466,74.0,5.0,0.01,2.16
39.973567,116.334402,74.0,5.0,0.01,1.09
39.973566,116.334222,74.0,5.0,0.02,3.07
