Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999928,116.327362,43.0,5.0,0.0,0.26
39.999909,116.327307,44.0,5.0,0.01,1.03
39.999848,116.32724,44.0,5.0,0.01,1.77
39.999802,116.327178,45.0,5.0,0.01,1.47
39.999734,116.32712,46.0,5.0,0.01,1.81
39.999663,116.327066,46.0,5.0,0.01,1.83
39.999602,116.327017,46.0,5.0,0.01,1.59
39.999496,116.32701,46.0,5.0,0.01,2.36
39.999396,116.327002,47.0,5.0,0.01,2.23
39.999334,116.326944,47.0,5.0,0.01,1.7
39.999277,116.32687,46.0,5.0,0.01,1.79
39.99924,116.32683,45.0,5.0,0.01,1.07
39.999189,116.326749,45.0,5.0,0.01,1.79
39.999134,116.326712,44.0,5.0,0.01,1.38
39.999086,116.326675,42.0,5.0,0.01,1.24
39.99902,116.326693,41.0,5.0,0.01,1.5
39.998988,116.326682,39.0,5.0,0.0,0.74
39.99893,116.326685,38.0,5.0,0.01,1.29
39.998899,116.326665,36.0,5.0,0.0,0.77
39.998851,116.326682,35.0,5.0,0.01,1.11
39.998806,116.326676,34.0,5.0,0.01,1.01
39.998744,116.326663,34.0,5.0,0.01,1.4
39.998676,116.326638,33.0,5.0,0.01,1.57
39.99865,116.32666,32.0,5.0,0.0,0.69
39.998596,116.326667,32.0,5.0,0.01,1.21
39.998528,116.326681,31.0,5.0,0.01,1.53
39.998477,116.326692,30.0,5.0,0.01,1.15
39.998406,116.326725,31.0,5.0,0.01,1.68
39.998342,116.32671,30.0,5.0,0.01,1.45
39.998314,116.326704,30.0,5.0,0.0,0.63
39.99828,116.326715,28.0,5.0,0.0,0.78
39.998237,116.326718,27.0,5.0,0.0,0.96
39.998194,116.326735,26.0,5.0,0.0,1.0
39.998138,116.326747,24.0,5.0,0.01,1.26
39.998084,116.326719,24.0,5.0,0.01,1.29
39.998024,116.326723,22.0,5.0,0.01,1.34
39.997992,116.326743,21.0,5.0,0.0,0.79
39.997964,116.326745,20.0,5.0,0.0,0.62
39.997907,116.326767,18.0,5.0,0.01,1.32
39.997849,116.326763,17.0,5.0,0.01,1.29
39.997789,116.326748,16.0,5.0,0.01,1.36
39.997736,116.326746,14.0,5.0,0.01,1.18
39.997679,116.326731,13.0,5.0,0.01,1.29
39.99763,116.326721,12.0,5.0,0.01,1.1
39.99759,116.326699,11.0,5.0,0.0,0.97
39.997534,116.326692,10.0,5.0,0.01,1.25
39.997491,116.326685,9.0,5.0,0.0,0.96
39.997461,116.326678,7.0,5.0,0.0,0.68
39.99741,116.326687,7.0,5.0,0.01,1.14
39.997347,116.32672,6.0,5.0,0.01,1.51
39.997302,116.326728,5.0,5.0,0.01,1.01
