Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.006816,116.317435,149.0,5.0,0.07,13.71
40.0066,116.317679,147.0,5.0,0.03,6.35
40.006488,116.317499,147.0,5.0,0.02,3.95
40.006298,116.317711,145.0,5.0,0.03,5.56
40.006142,116.317666,144.0,5.0,0.02,3.55
40.006003,116.317514,146.0,5.0,0.02,4.03
40.005762,116.317556,144.0,5.0,0.03,5.41
40.005623,116.317608,142.0,5.0,0.02,3.22
40.005508,116.317485,139.0,5.0,0.02,3.31
40.005371,116.317295,136.0,5.0,0.02,4.45
40.005108,116.317683,133.0,5.0,0.04,8.83
40.004916,116.317745,130.0,5.0,0.02,4.4
40.004811,116.317656,127.0,5.0,0.01,2.78
40.004679,116.317661,123.0,5.0,0.01,2.94
40.00454,116.317702,118.0,5.0,0.02,3.17
40.004385,116.318175,114.0,5.0,0.04,8.76
40.004401,116.318538,110.0,5.0,0.03,6.19
40.005,116.318803,3.0,5.0,0.07,14.07
40.004931,116.319015,-1.0,5.0,0.02,3.92
40.004851,116.319214,-6.0,5.0,0.02,3.83
40.004861,116.31946,-11.0,5.0,0.02,4.2
40.004869,116.319682,-15.0,5.0,0.02,3.79
40.004849,116.319905,-18.0,5.0,0.02,3.82
40.004865,116.320123,-22.0,5.0,0.02,3.73
40.004867,116.320273,-24.0,5.0,0.01,2.56
40.004942,116.320507,-4.0,5.0,0.02,4.32
40.004984,116.320728,-3.0,5.0,0.02,3.88
40.005013,116.320854,-5.0,5.0,0.01,2.24
40.005014,116.320967,-7.0,5.0,0.01,1.93
40.005026,116.321011,-8.0,5.0,0.0,0.8
40.005033,116.321028,-9.0,5.0,0.0,0.33
40.005033,116.321028,-9.0,3.0,0.0,0.0
40.005038,116.32103,-10.0,2.0,0.0,0.29
40.005059,116.321052,-10.0,5.0,0.0,0.6
40.005081,116.321059,-11.0,5.0,0.0,0.5
40.005102,116.321062,-11.0,5.0,0.0,0.47
40.005118,116.321066,-12.0,5.0,0.0,0.36
40.005131,116.32106,-12.0,5.0,0.0,0.31
40.005136,116.321041,-12.0,5.0,0.0,0.34
