Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.00743,116.32339,149.0,5.0,0.0,0.96
40.008948,116.321455,54.0,5.0,0.01,1.6
40.008953,116.321403,52.0,5.0,0.0,0.89
40.008952,116.321353,50.0,5.0,0.0,0.85
40.008963,116.321329,49.0,5.0,0.0,0.48
40.00896,116.321312,48.0,5.0,0.0,0.3
40.008973,116.32132,48.0,5.0,0.0,0.32
40.009026,116.321318,47.0,5.0,0.01,1.18
40.009064,116.321278,46.0,5.0,0.01,1.09
40.009076,116.321234,47.0,5.0,0.0,0.8
40.009109,116.321214,46.0,5.0,0.0,0.81
40.009126,116.3212,46.0,5.0,0.0,0.45
40.00906,116.321281,43.0,5.0,0.01,2.01
40.00906,116.321281,43.0,3.0,0.0,0.0
40.009062,116.321287,43.0,2.0,0.0,0.28
40.00904,116.321265,42.0,5.0,0.0,0.62
40.008954,116.321285,40.0,5.0,0.01,1.94
40.008895,116.321221,40.0,5.0,0.01,1.71
40.008821,116.321128,39.0,5.0,0.01,2.28
40.008727,116.32106,39.0,5.0,0.01,2.39
40.008612,116.321012,39.0,5.0,0.01,2.69
40.008507,116.321003,38.0,5.0,0.01,2.34
40.008379,116.321037,37.0,5.0,0.01,2.9
40.008291,116.321061,37.0,5.0,0.01,2.0
40.008218,116.321086,37.0,5.0,0.01,1.68
40.008095,116.321111,37.0,5.0,0.01,2.77
40.007956,116.321123,37.0,5.0,0.02,3.1
40.007822,116.321129,38.0,5.0,0.01,2.98
40.007656,116.321134,38.0,5.0,0.02,3.69
40.007532,116.321191,38.0,5.0,0.01,2.92
40.007401,116.32125,39.0,5.0,0.02,3.08
40.00727,116.321282,41.0,5.0,0.01,2.96
40.007164,116.321275,42.0,5.0,0.01,2.36
40.007036,116.321286,43.0,5.0,0.01,2.85
40.006918,116.321287,45.0,5.0,0.01,2.62
40.006797,116.321262,47.0,5.0,0.01,2.72
40.006678,116.321242,49.0,5.0,0.01,2.67
40.00656,116.321239,51.0,5.0,0.01,2.62
40.00647,116.321221,53.0,5.0,0.01,2.02
40.006363,116.32124,55.0,5.0,0.01,2.4
40.006243,116.321272,57.0,5.0,0.01,2.72
40.006167,116.321307,59.0,5.0,0.01,1.79
40.005994,116.321261,62.0,5.0,0.02,3.93
40.005742,116.321214,63.0,5.0,0.03,5.66
40.005615,116.321243,65.0,5.0,0.01,2.87
40.005455,116.321228,67.0,5.0,0.02,3.57
40.005324,116.321217,69.0,5.0,0.01,2.92
40.005216,116.321259,71.0,5.0,0.01,2.51
40.005141,116.321272,74.0,5.0,0.01,1.68
40.005083,116.321257,76.0,5.0,0.01,1.31
40.004965,116.321264,78.0,5.0,0.01,2.63
40.004838,116.321265,81.0,5.0,0.01,2.82
40.004729,116.321228,84.0,5.0,0.01,2.5
40.004581,116.321211,87.0,5.0,0.02,3.3
40.004432,116.321243,91.0,5.0,0.02,3.36
40.004315,116.321282,96.0,5.0,0.01,2.69
40.004194,116.321338,100.0,5.0,0.01,2.86
40.004095,116.321383,105.0,5.0,0.01,2.33
40.003996,116.321405,107.0,5.0,0.01,2.23
40.003863,116.321389,109.0,5.0,0.01,2.97
40.003713,116.321366,113.0,5.0,0.02,3.36
40.003566,116.321363,116.0,5.0,0.02,3.27
40.003404,116.321374,116.0,5.0,0.02,3.61
40.003278,116.321366,115.0,5.0,0.01,2.81
40.003131,116.321352,113.0,5.0,0.02,3.28
40.003032,116.321386,113.0,5.0,0.01,2.28
40.002906,116.321431,113.0,5.0,0.01,2.91
40.002769,116.321474,114.0,5.0,0.02,3.13
40.002639,116.321523,116.0,5.0,0.02,3.01
40.002532,116.321545,117.0,5.0,0.01,2.41
40.002441,116.321563,119.0,5.0,0.01,2.05
40.002387,116.321572,121.0,5.0,0.01,1.21
40.002313,116.321605,122.0,5.0,0.01,1.74
40.002251,116.321636,124.0,5.0,0.01,1.48
40.002194,116.321637,127.0,5.0,0.01,1.27
40.002116,116.321623,129.0,5.0,0.01,1.75
40.001909,116.321577,129.0,5.0,0.02,4.67
40.001698,116.321592,129.0,5.0,0.02,4.7
40.001559,116.32164,131.0,5.0,0.02,3.2
40.001409,116.321673,133.0,5.0,0.02,3.38
40.001268,116.321709,134.0,5.0,0.02,3.2
40.001112,116.321695,135.0,5.0,0.02,3.48
40.00094,116.321766,138.0,5.0,0.02,4.01
40.000694,116.321714,139.0,5.0,0.03,5.54
40.000527,116.321664,140.0,5.0,0.02,3.81
40.00037,116.321679,142.0,5.0,0.02,3.5
40.000215,116.321691,143.0,5.0,0.02,3.45
40.00005,116.321686,144.0,5.0,0.02,3.67
39.99987,116.32167,144.0,5.0,0.02,4.01
