Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.00771,116.321008,150.0,5.0,0.02,3.59
40.007505,116.321002,152.0,5.0,0.02,4.56
40.007335,116.321008,154.0,5.0,0.02,3.78
40.00715,116.321024,156.0,5.0,0.02,4.12
40.006987,116.321031,157.0,5.0,0.02,3.63
40.006762,116.321065,155.0,5.0,0.03,5.04
40.006577,116.32106,158.0,5.0,0.02,4.12
40.006387,116.32108,161.0,5.0,0.02,4.24
40.006226,116.321072,165.0,5.0,0.02,3.58
40.006039,116.321071,170.0,5.0,0.02,4.16
40.005856,116.321103,174.0,5.0,0.02,4.11
40.005694,116.321135,179.0,5.0,0.02,3.64
40.005557,116.321156,183.0,5.0,0.02,3.07
40.005398,116.32116,187.0,5.0,0.02,3.54
40.005236,116.321133,192.0,5.0,0.02,3.63
40.005095,116.321136,196.0,5.0,0.02,3.14
40.004917,116.321151,200.0,5.0,0.02,3.97
40.004743,116.321166,204.0,5.0,0.02,3.88
40.004584,116.321181,209.0,5.0,0.02,3.55
40.004358,116.321185,213.0,5.0,0.03,5.03
40.004195,116.321223,217.0,5.0,0.02,3.68
40.00404,116.321226,222.0,5.0,0.02,3.45
40.003884,116.321212,227.0,5.0,0.02,3.48
40.003745,116.321219,232.0,5.0,0.02,3.09
40.003568,116.321226,238.0,5.0,0.02,3.94
40.003407,116.321247,241.0,5.0,0.02,3.6
40.003255,116.321223,246.0,5.0,0.02,3.4
40.003112,116.321231,251.0,5.0,0.02,3.18
40.002934,116.321239,256.0,5.0,0.02,3.96
40.002764,116.321284,260.0,5.0,0.02,3.86
40.002595,116.32129,264.0,5.0,0.02,3.76
40.001126,116.324715,239.0,5.0,0.05,10.56
40.000955,116.32501,228.0,5.0,0.03,6.3
40.000894,116.325261,223.0,5.0,0.02,4.49
40.000912,116.325532,209.0,5.0,0.02,4.63
40.000959,116.325801,211.0,5.0,0.02,4.7
40.000416,116.32623,154.0,5.0,0.07,14.12
40.000332,116.326578,141.0,5.0,0.03,6.22
40.000273,116.326892,131.0,5.0,0.03,5.51
40.000154,116.327165,119.0,5.0,0.03,5.35
40.000145,116.327267,117.0,5.0,0.01,1.75
40.00014,116.327259,119.0,5.0,0.0,0.18
40.00014,116.327259,119.0,3.0,0.0,0.0
40.000139,116.327251,120.0,2.0,0.0,0.34
40.000151,116.327237,120.0,5.0,0.0,0.36
40.000193,116.327207,121.0,5.0,0.01,1.06
40.000209,116.327174,123.0,5.0,0.0,0.67
40.000209,116.327174,123.0,3.0,0.0,0.0
40.000208,116.327182,124.0,2.0,0.0,0.34
40.000188,116.327143,125.0,5.0,0.0,0.8
40.000181,116.327111,126.0,5.0,0.0,0.57
40.000188,116.327134,126.0,5.0,0.0,0.42
40.000198,116.327129,126.0,5.0,0.0,0.24
40.000222,116.327113,126.0,5.0,0.0,0.6
40.000237,116.327163,127.0,5.0,0.0,0.91
40.000283,116.327211,128.0,5.0,0.01,1.31
40.000306,116.327298,129.0,5.0,0.01,1.57
40.000627,116.327171,131.0,10.0,0.04,3.73
40.000178,116.327844,149.0,5.0,0.0,0.98
40.000225,116.327757,149.0,5.0,0.01,1.81
40.000238,116.327564,149.0,5.0,0.02,3.3
39.999934,116.326859,47.0,5.0,0.07,13.78
39.999997,116.326755,45.0,5.0,0.01,2.26
39.999971,116.326615,41.0,5.0,0.01,2.45
40.000075,116.326519,42.0,5.0,0.01,2.83
40.00007,116.326376,40.0,5.0,0.01,2.44
40.000065,116.326216,37.0,5.0,0.01,2.73
40.000009,116.325997,33.0,5.0,0.02,3.93
39.999938,116.32579,28.0,5.0,0.02,3.86
39.999941,116.325644,25.0,5.0,0.01,2.49
39.999991,116.325424,21.0,5.0,0.02,3.91
39.999991,116.325291,16.0,5.0,0.01,2.27
39.999982,116.325189,14.0,5.0,0.01,1.75
40.00002,116.325107,13.0,5.0,0.01,1.63
40.000012,116.324923,9.0,5.0,0.02,3.14
40.000049,116.324803,7.0,5.0,0.01,2.2
40.000114,116.324709,6.0,5.0,0.01,2.16
40.000155,116.324607,12.0,5.0,0.01,1.96
40.000283,116.324602,9.0,5.0,0.01,2.85
40.000398,116.324592,8.0,5.0,0.01,2.56
40.000511,116.324577,8.0,5.0,0.01,2.53
40.000596,116.324557,9.0,5.0,0.01,1.92
40.00073,116.324531,9.0,5.0,0.02,3.01
40.000888,116.32453,12.0,5.0,0.02,3.51
40.001078,116.324547,19.0,5.0,0.02,4.24
40.001252,116.324541,23.0,5.0,0.02,3.87
40.001435,116.3245,26.0,5.0,0.02,4.13
40.001538,116.324505,28.0,5.0,0.01,2.29
40.001677,116.324497,32.0,5.0,0.02,3.09
40.001821,116.32447,34.0,5.0,0.02,3.24
40.001947,116.32443,33.0,5.0,0.01,2.88
40.00203,116.324428,38.0,5.0,0.01,1.85
40.002054,116.324426,40.0,5.0,0.0,0.53
40.00211,116.324414,40.0,5.0,0.01,1.26
40.002282,116.324402,40.0,5.0,0.02,3.83
40.002461,116.324381,41.0,5.0,0.02,4.0
40.002654,116.324337,39.0,5.0,0.02,4.36
40.002824,116.324342,40.0,5.0,0.02,3.78
40.002998,116.324373,43.0,5.0,0.02,3.91
40.003231,116.324454,51.0,5.0,0.03,5.36
40.003371,116.324468,53.0,5.0,0.02,3.12
40.00352,116.32445,55.0,5.0,0.02,3.33
40.0037,116.324458,57.0,5.0,0.02,4.01
40.003837,116.324448,57.0,5.0,0.02,3.05
40.004149,116.324393,62.0,5.0,0.04,7.0
40.004427,116.324366,62.0,5.0,0.03,6.2
40.004614,116.324351,60.0,5.0,0.02,4.17
40.004825,116.324318,56.0,5.0,0.02,4.73
40.004946,116.324304,57.0,5.0,0.01,2.7
40.005141,116.324245,49.0,5.0,0.02,4.45
40.005293,116.324269,49.0,5.0,0.02,3.4
40.005403,116.324284,47.0,5.0,0.01,2.46
40.005496,116.324255,46.0,5.0,0.01,2.13
40.005542,116.324244,47.0,5.0,0.01,1.04
40.005591,116.324216,45.0,5.0,0.01,1.19
40.005817,116.324249,48.0,5.0,0.03,5.06
40.006096,116.324284,51.0,5.0,0.03,6.23
40.00631,116.324298,54.0,5.0,0.02,4.77
40.006453,116.324213,56.0,5.0,0.02,3.49
40.006603,116.324137,56.0,5.0,0.02,3.58
40.006671,116.323952,57.0,5.0,0.02,3.5
