Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999941,116.327317,42.0,5.0,0.0,0.91
39.999929,116.327322,43.0,5.0,0.0,0.28
39.999928,116.327313,42.0,5.0,0.0,0.15
39.999913,116.327304,43.0,5.0,0.0,0.37
39.99994,116.327359,42.0,5.0,0.01,1.11
39.999936,116.32741,42.0,5.0,0.0,0.87
39.999903,116.32739,42.0,5.0,0.0,0.81
39.999912,116.327271,41.0,5.0,0.01,2.04
39.999939,116.327162,40.0,5.0,0.01,1.95
40.000023,116.327098,40.0,5.0,0.01,2.16
40.000112,116.327111,40.0,5.0,0.01,1.99
40.000221,116.32713,40.0,5.0,0.01,2.45
40.000303,116.32714,40.0,5.0,0.01,1.83
40.000393,116.327121,40.0,5.0,0.01,2.03
40.000486,116.327114,39.0,5.0,0.01,2.07
40.000574,116.327094,40.0,5.0,0.01,1.99
40.000652,116.327042,40.0,5.0,0.01,1.95
40.000695,116.327016,39.0,5.0,0.01,1.05
40.00073,116.327008,38.0,5.0,0.0,0.79
40.000958,116.326976,39.0,5.0,0.03,5.1
40.000984,116.327006,42.0,5.0,0.0,0.77
40.001008,116.327007,42.0,5.0,0.0,0.53
40.001078,116.326998,43.0,5.0,0.01,1.56
40.001168,116.326972,42.0,5.0,0.01,2.05
40.001245,116.326876,43.0,5.0,0.01,2.37
40.00126,116.326741,43.0,5.0,0.01,2.32
40.001306,116.326649,42.0,5.0,0.01,1.87
40.001385,116.326645,42.0,5.0,0.01,1.76
40.001481,116.326636,40.0,5.0,0.01,2.14
40.00159,116.326624,39.0,5.0,0.01,2.43
40.001751,116.326564,39.0,5.0,0.02,3.72
40.001887,116.326537,40.0,5.0,0.02,3.06
40.00199,116.326517,41.0,5.0,0.01,2.32
40.002118,116.326499,41.0,5.0,0.01,2.86
40.00226,116.326486,42.0,5.0,0.02,3.17
40.002384,116.326398,40.0,5.0,0.02,3.14
40.002393,116.326263,39.0,5.0,0.01,2.31
40.002423,116.326147,38.0,5.0,0.01,2.09
40.002427,116.326006,38.0,5.0,0.01,2.4
40.002435,116.325855,35.0,5.0,0.01,2.58
40.002434,116.325702,36.0,5.0,0.01,2.61
40.002414,116.32555,37.0,5.0,0.01,2.63
40.002431,116.325396,37.0,5.0,0.01,2.65
40.002491,116.325265,37.0,5.0,0.01,2.6
40.00262,116.32524,35.0,5.0,0.01,2.9
40.002741,116.325217,35.0,5.0,0.01,2.72
40.00287,116.325215,32.0,5.0,0.01,2.87
40.002995,116.325195,29.0,5.0,0.01,2.8
40.00313,116.325188,28.0,5.0,0.02,3.0
40.003266,116.325172,29.0,5.0,0.02,3.04
40.0034,116.325165,27.0,5.0,0.01,2.98
40.00352,116.325083,28.0,5.0,0.02,3.01
40.003545,116.324925,29.0,5.0,0.01,2.75
40.00354,116.324758,31.0,5.0,0.01,2.85
40.003523,116.324581,31.0,5.0,0.02,3.04
40.003522,116.324421,32.0,5.0,0.01,2.73
40.003606,116.324371,33.0,5.0,0.01,2.05
40.003738,116.324371,34.0,5.0,0.01,2.94
40.003905,116.324385,34.0,5.0,0.02,3.72
40.00412,116.324386,32.0,5.0,0.02,4.78
40.004369,116.324379,27.0,5.0,0.03,5.54
40.004573,116.324384,24.0,5.0,0.02,4.54
40.004773,116.324333,28.0,5.0,0.02,4.53
40.004943,116.324305,28.0,5.0,0.02,3.81
40.005087,116.324294,22.0,5.0,0.02,3.21
40.005223,116.324314,21.0,5.0,0.02,3.04
40.005298,116.324366,21.0,5.0,0.01,1.89
40.005376,116.32435,24.0,5.0,0.01,1.76
40.005475,116.32433,27.0,5.0,0.01,2.23
40.005529,116.324345,28.0,5.0,0.01,1.23
40.005731,116.324279,29.0,5.0,0.02,4.63
40.005875,116.324198,28.0,5.0,0.02,3.49
40.00604,116.324297,27.0,5.0,0.02,4.04
40.006146,116.324277,30.0,5.0,0.01,2.38
40.006277,116.324297,28.0,5.0,0.01,2.93
40.006413,116.324292,24.0,5.0,0.02,3.03
40.006541,116.324294,26.0,5.0,0.01,2.85
40.006676,116.324301,26.0,5.0,0.02,3.0
40.00679,116.324283,26.0,5.0,0.01,2.55
40.006919,116.324287,26.0,5.0,0.01,2.87
40.007059,116.324288,26.0,5.0,0.02,3.11
40.007173,116.324272,26.0,5.0,0.01,2.55
40.007319,116.324261,28.0,5.0,0.02,3.25
40.007453,116.324256,28.0,5.0,0.01,2.98
40.007571,116.324237,26.0,5.0,0.01,2.64
40.007704,116.324256,25.0,5.0,0.01,2.98
40.007827,116.324253,24.0,5.0,0.01,2.74
40.007953,116.324233,26.0,5.0,0.01,2.82
40.00808,116.324217,25.0,5.0,0.01,2.84
40.008209,116.324207,25.0,5.0,0.01,2.87
40.008341,116.324202,25.0,5.0,0.01,2.94
40.008479,116.32419,25.0,5.0,0.02,3.08
40.008621,116.324172,25.0,5.0,0.02,3.17
40.008755,116.324162,26.0,5.0,0.01,2.98
40.008894,116.324158,27.0,5.0,0.02,3.09
40.009022,116.324148,28.0,5.0,0.01,2.85
40.009151,116.324157,26.0,5.0,0.01,2.87
40.009281,116.324147,27.0,5.0,0.01,2.9
40.009403,116.324151,24.0,5.0,0.01,2.71
40.009526,116.32412,23.0,5.0,0.01,2.79
40.009627,116.324036,24.0,5.0,0.01,2.66
40.009687,116.3239,25.0,5.0,0.01,2.67
40.009707,116.323705,27.0,5.0,0.02,3.35
40.009703,116.323522,27.0,5.0,0.02,3.12
40.009679,116.323334,28.0,5.0,0.02,3.25
40.009682,116.323179,27.0,5.0,0.01,2.64
40.009692,116.323023,27.0,5.0,0.01,2.67
40.009686,116.322871,26.0,5.0,0.01,2.59
40.009672,116.32274,26.0,5.0,0.01,2.25
40.009671,116.322652,28.0,5.0,0.01,1.5
40.009663,116.322516,28.0,5.0,0.01,2.32
40.009655,116.322393,28.0,5.0,0.01,2.1
40.009651,116.322235,27.0,5.0,0.01,2.69
40.009613,116.322087,26.0,5.0,0.01,2.66
40.009542,116.321964,26.0,5.0,0.01,2.62
40.009432,116.321839,26.0,5.0,0.02,3.24
40.009328,116.321763,28.0,5.0,0.01,2.65
40.009217,116.321679,28.0,5.0,0.01,2.85
40.009107,116.321505,30.0,5.0,0.02,3.84
40.009002,116.32153,34.0,5.0,0.01,2.37
