Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.972969,116.317907,356.0,5.0,0.01,2.01
39.973036,116.317959,351.0,3.0,0.01,2.89
39.973175,116.318009,341.0,2.0,0.02,8.02
39.973267,116.31801,335.0,1.0,0.01,10.23
39.973393,116.318063,329.0,2.0,0.01,7.36
39.973499,116.318027,322.0,1.0,0.01,12.18
39.973779,116.321229,248.0,2.0,0.01,5.08
39.973801,116.321398,242.0,2.0,0.01,7.3
39.97385,116.321589,236.0,2.0,0.02,8.58
39.973868,116.321758,232.0,2.0,0.01,7.27
39.974622,116.32374,166.0,1.0,0.04,36.94
39.975043,116.325409,128.0,1.0,0.01,12.77
39.975047,116.325529,125.0,3.0,0.01,3.41
39.975065,116.325692,120.0,3.0,0.01,4.68
