Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.97538,116.318201,72.0,5.0,0.03,6.46
39.975272,116.31813,61.0,5.0,0.01,2.69
39.97521,116.318053,61.0,5.0,0.01,1.9
39.975256,116.318188,61.0,5.0,0.01,2.52
39.97533,116.318466,61.0,5.0,0.03,5.02
39.97533,116.318803,63.0,5.0,0.03,5.74
39.975388,116.319211,67.0,5.0,0.04,7.07
39.975327,116.319634,61.0,5.0,0.04,7.34
39.975371,116.320074,64.0,5.0,0.04,7.56
39.97535,116.320232,65.0,5.0,0.01,2.73
39.975335,116.320221,64.0,5.0,0.0,0.38
39.975317,116.32021,65.0,5.0,0.0,0.44
39.975304,116.320419,64.0,5.0,0.02,3.57
39.975307,116.320482,61.0,5.0,0.01,1.08
39.975243,116.320801,52.0,5.0,0.03,5.62
39.975298,116.321273,50.0,5.0,0.04,8.14
39.975401,116.321876,49.0,5.0,0.05,10.53
39.975395,116.322608,51.0,5.0,0.06,12.48
39.975277,116.323411,47.0,5.0,0.07,13.93
39.975238,116.324284,44.0,5.0,0.07,14.9
39.975126,116.325225,38.0,5.0,0.08,16.23
39.975121,116.326121,37.0,5.0,0.08,15.27
39.97518,116.32693,36.0,5.0,0.07,13.85
39.975183,116.327642,34.0,5.0,0.06,12.13
39.97519,116.328304,33.0,5.0,0.06,11.28
39.975208,116.328777,40.0,5.0,0.04,8.07
39.975263,116.32884,46.0,5.0,0.01,1.63
39.975263,116.32884,46.0,3.0,0.0,0.0
39.975259,116.328843,48.0,2.0,0.0,0.26
39.975259,116.328833,49.0,5.0,0.0,0.17
39.975257,116.328833,49.0,5.0,0.0,0.04
39.975257,116.328833,49.0,3.0,0.0,0.0
39.975255,116.328828,49.0,2.0,0.0,0.24
39.97524,116.328841,49.0,5.0,0.0,0.4
39.975237,116.328844,49.0,5.0,0.0,0.08
39.975235,116.328841,49.0,5.0,0.0,0.07
39.975235,116.328841,49.0,3.0,0.0,0.0
39.975231,116.328848,49.0,2.0,0.0,0.37
39.975213,116.328849,49.0,5.0,0.0,0.4
39.97516,116.328866,49.0,5.0,0.01,1.21
39.975097,116.329131,49.0,5.0,0.02,4.73
39.975079,116.329396,48.0,5.0,0.02,4.53
39.975041,116.329508,48.0,5.0,0.01,2.09
39.975041,116.329528,47.0,5.0,0.0,0.34
39.975041,116.329528,47.0,3.0,0.0,0.0
39.97504,116.329532,47.0,2.0,0.0,0.18
39.975042,116.32958,48.0,5.0,0.0,0.82
39.975001,116.329643,53.0,5.0,0.01,1.41
39.975006,116.329669,57.0,5.0,0.0,0.46
39.975025,116.32971,59.0,5.0,0.0,0.82
39.975078,116.329732,61.0,5.0,0.01,1.24
39.975092,116.329787,62.0,5.0,0.0,0.99
39.975082,116.329853,64.0,5.0,0.01,1.15
39.975071,116.329944,65.0,5.0,0.01,1.57
39.975076,116.330058,65.0,5.0,0.01,1.95
39.975066,116.330166,65.0,5.0,0.01,1.85
39.975089,116.330217,66.0,5.0,0.01,1.01
39.975089,116.33029,66.0,5.0,0.01,1.24
39.975096,116.330383,66.0,5.0,0.01,1.59
39.97512,116.330477,66.0,5.0,0.01,1.69
39.975143,116.330609,65.0,5.0,0.01,2.31
39.975151,116.330696,64.0,5.0,0.01,1.49
39.975154,116.330795,64.0,5.0,0.01,1.69
39.975143,116.330875,64.0,5.0,0.01,1.39
39.975135,116.330963,64.0,5.0,0.01,1.51
39.975142,116.331081,63.0,5.0,0.01,2.02
39.975137,116.331182,63.0,5.0,0.01,1.72
39.975114,116.331245,63.0,5.0,0.01,1.19
39.975124,116.331313,63.0,5.0,0.01,1.18
39.975116,116.331433,62.0,5.0,0.01,2.05
39.975109,116.331519,62.0,5.0,0.01,1.47
39.975057,116.331635,59.0,5.0,0.01,2.29
39.974998,116.331714,57.0,5.0,0.01,1.88
39.974949,116.331784,56.0,5.0,0.01,1.62
