Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.005142,116.320902,105.0,5.0,0.01,2.69
40.005171,116.321051,90.0,5.0,0.01,2.62
40.005142,116.321015,77.0,5.0,0.0,0.89
40.005143,116.321002,72.0,5.0,0.0,0.22
40.005143,116.32101,72.0,5.0,0.0,0.14
40.005143,116.32101,72.0,3.0,0.0,0.0
40.005141,116.321011,72.0,2.0,0.0,0.12
40.005137,116.321057,66.0,5.0,0.0,0.79
40.005134,116.321114,59.0,5.0,0.0,0.97
40.005132,116.321101,55.0,5.0,0.0,0.23
40.005126,116.321107,55.0,5.0,0.0,0.17
40.005127,116.321109,54.0,5.0,0.0,0.04
40.005127,116.321109,54.0,3.0,0.0,0.0
40.005134,116.321114,54.0,2.0,0.0,0.45
40.005111,116.321121,54.0,5.0,0.0,0.53
40.005071,116.321138,54.0,5.0,0.0,0.94
40.005036,116.321132,56.0,5.0,0.0,0.79
40.005016,116.321115,56.0,5.0,0.0,0.53
40.005016,116.321115,56.0,3.0,0.0,0.0
40.005011,116.321107,56.0,2.0,0.0,0.44
40.004982,116.321051,57.0,5.0,0.01,1.15
40.004981,116.321034,58.0,5.0,0.0,0.29
40.004979,116.321036,58.0,5.0,0.0,0.06
40.004974,116.321043,58.0,5.0,0.0,0.16
40.004966,116.321043,58.0,5.0,0.0,0.18
40.004961,116.321037,58.0,5.0,0.0,0.15
40.004965,116.321033,58.0,5.0,0.0,0.11
40.004968,116.321028,58.0,5.0,0.0,0.11
40.004968,116.321028,58.0,3.0,0.0,0.0
40.004969,116.321023,58.0,2.0,0.0,0.22
40.004988,116.321005,57.0,5.0,0.0,0.52
40.004985,116.320979,56.0,5.0,0.0,0.45
40.005008,116.321014,53.0,5.0,0.0,0.79
40.005008,116.321044,44.0,5.0,0.0,0.51
40.005039,116.321083,39.0,5.0,0.0,0.96
40.005039,116.321083,39.0,3.0,0.0,0.0
40.005039,116.321083,38.0,2.0,0.0,0.0
40.005052,116.321089,37.0,5.0,0.0,0.31
40.005052,116.321101,36.0,5.0,0.0,0.2
40.005053,116.321097,36.0,5.0,0.0,0.07
40.005053,116.321097,36.0,3.0,0.0,0.0
40.005053,116.321098,35.0,2.0,0.0,0.04
40.005061,116.32111,35.0,5.0,0.0,0.27
40.005061,116.32111,35.0,3.0,0.0,0.0
40.005058,116.321107,35.0,2.0,0.0,0.21
40.005049,116.321107,35.0,5.0,0.0,0.2
40.004986,116.321157,35.0,5.0,0.01,1.64
40.004963,116.321134,35.0,5.0,0.0,0.64
40.004963,116.321134,35.0,3.0,0.0,0.0
40.004964,116.321141,33.0,2.0,0.0,0.3
40.004953,116.321159,33.0,5.0,0.0,0.39
40.004943,116.321213,34.0,5.0,0.0,0.95
40.004963,116.321278,34.0,5.0,0.01,1.19
40.004938,116.321345,34.0,5.0,0.01,1.27
40.004824,116.321372,35.0,5.0,0.01,2.58
40.004722,116.321435,35.0,5.0,0.01,2.51
40.00463,116.321491,36.0,5.0,0.01,2.26
40.004525,116.321531,37.0,5.0,0.01,2.43
40.004405,116.321588,39.0,5.0,0.01,2.84
40.004229,116.321605,40.0,5.0,0.02,3.92
40.004072,116.321628,42.0,5.0,0.02,3.51
40.003931,116.321676,45.0,5.0,0.02,3.24
40.003785,116.321706,46.0,5.0,0.02,3.29
40.003644,116.321746,48.0,5.0,0.02,3.21
40.003557,116.321873,49.0,5.0,0.01,2.9
40.003477,116.322063,51.0,5.0,0.02,3.69
40.003334,116.322321,54.0,5.0,0.03,5.42
40.003293,116.322458,54.0,5.0,0.01,2.51
40.003252,116.322584,55.0,5.0,0.01,2.33
40.003247,116.322796,56.0,5.0,0.02,3.61
40.00327,116.322986,56.0,5.0,0.02,3.28
40.003319,116.323188,57.0,5.0,0.02,3.61
40.003288,116.32341,60.0,5.0,0.02,3.84
40.003274,116.32359,60.0,5.0,0.02,3.08
40.003288,116.323796,60.0,5.0,0.02,3.52
40.003299,116.324003,62.0,5.0,0.02,3.53
40.003309,116.324221,62.0,5.0,0.02,3.72
40.00329,116.32435,64.0,5.0,0.01,2.24
40.003143,116.324372,67.0,5.0,0.02,3.29
40.003013,116.324392,70.0,5.0,0.01,2.91
40.00291,116.324383,72.0,5.0,0.01,2.3
40.002802,116.324361,76.0,5.0,0.01,2.43
40.002657,116.324257,77.0,5.0,0.02,3.68
40.002544,116.324208,77.0,5.0,0.01,2.65
40.002343,116.324304,80.0,5.0,0.02,4.76
40.002141,116.324275,81.0,5.0,0.02,4.52
40.001975,116.324261,81.0,5.0,0.02,3.7
40.001848,116.324274,81.0,5.0,0.01,2.83
40.001752,116.324325,82.0,5.0,0.01,2.3
40.001661,116.32443,83.0,5.0,0.01,2.7
40.001461,116.324841,84.0,5.0,0.04,8.29
40.001259,116.325275,86.0,5.0,0.04,8.65
40.001272,116.325555,74.0,5.0,0.02,4.78
40.00127,116.32582,65.0,5.0,0.02,4.51
40.001246,116.32605,62.0,5.0,0.02,3.95
40.001239,116.326295,59.0,5.0,0.02,4.18
40.001273,116.326538,52.0,5.0,0.02,4.21
40.001297,116.326782,51.0,5.0,0.02,4.19
40.001318,116.32699,50.0,5.0,0.02,3.57
40.001268,116.327107,51.0,5.0,0.01,2.28
40.001186,116.327099,51.0,5.0,0.01,1.83
40.001114,116.327152,51.0,5.0,0.01,1.84
40.001006,116.327241,51.0,5.0,0.01,2.84
40.000882,116.327225,51.0,5.0,0.01,2.77
40.000617,116.32716,51.0,5.0,0.03,6.0
40.000483,116.327085,52.0,5.0,0.02,3.24
40.000273,116.327097,52.0,5.0,0.02,4.67
40.000079,116.327133,54.0,5.0,0.02,4.36
39.99998,116.327283,52.0,5.0,0.02,3.37
39.999907,116.327444,53.0,5.0,0.02,3.19
39.999941,116.327477,51.0,5.0,0.0,0.94
39.999941,116.327477,51.0,3.0,0.0,0.0
39.99994,116.327475,51.0,2.0,0.0,0.1
39.999962,116.327475,50.0,5.0,0.0,0.49
39.999995,116.327451,49.0,5.0,0.0,0.84
40.00002,116.327441,49.0,5.0,0.0,0.58
40.000013,116.327427,49.0,5.0,0.0,0.28
39.999998,116.327416,49.0,5.0,0.0,0.38
39.999997,116.327403,49.0,5.0,0.0,0.22
39.999959,116.327407,49.0,5.0,0.0,0.85
39.999953,116.327418,50.0,5.0,0.0,0.23
39.999978,116.327411,50.0,5.0,0.0,0.57
39.99998,116.327401,50.0,5.0,0.0,0.18
39.99998,116.327401,50.0,3.0,0.0,0.0
39.999981,116.327398,50.0,2.0,0.0,0.14
39.999982,116.327412,50.0,5.0,0.0,0.24
39.999982,116.327412,50.0,3.0,0.0,0.0
39.999983,116.32741,50.0,2.0,0.0,0.1
39.999984,116.327399,50.0,5.0,0.0,0.19
39.999985,116.327391,50.0,5.0,0.0,0.14
39.999985,116.327391,50.0,3.0,0.0,0.0
39.999986,116.327389,50.0,2.0,0.0,0.1
39.999986,116.3274,50.0,5.0,0.0,0.19
40.0,116.327445,50.0,5.0,0.0,0.83
40.000027,116.327463,50.0,5.0,0.0,0.67
40.000096,116.327416,50.0,5.0,0.01,1.73
40.000167,116.327302,50.0,5.0,0.01,2.5
40.00018,116.327277,50.0,5.0,0.0,0.51
40.000092,116.326773,50.0,5.0,0.04,8.81
40.000046,116.326741,50.0,5.0,0.01,1.16
40.00006,116.32674,50.0,5.0,0.0,0.31
40.00006,116.32674,50.0,3.0,0.0,0.0
40.000061,116.326744,50.0,2.0,0.0,0.18
40.000063,116.326756,50.0,5.0,0.0,0.21
40.000104,116.326831,50.0,5.0,0.01,1.57
40.000131,116.326898,50.0,5.0,0.01,1.29
39.999844,116.327115,35.0,5.0,0.01,1.3
39.999861,116.326978,35.0,5.0,0.01,2.36
39.999883,116.326807,33.0,5.0,0.01,2.95
