Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.973399,116.334842,149.0,5.0,0.02,4.15
39.973455,116.334827,149.0,5.0,0.01,1.27
39.973562,116.334917,149.0,5.0,0.01,2.83
39.973464,116.334934,149.0,5.0,0.01,2.2
39.973436,116.334862,149.0,5.0,0.01,1.38
39.973216,116.33473,149.0,5.0,0.03,5.39
39.973056,116.334537,149.0,5.0,0.02,4.85
39.972976,116.334368,149.0,5.0,0.02,3.39
39.972921,116.334345,149.0,5.0,0.01,1.28
39.972989,116.334516,149.0,5.0,0.02,3.28
39.973118,116.33462,149.0,5.0,0.02,3.37
39.973302,116.334781,149.0,5.0,0.02,4.93
39.973151,116.334736,149.0,5.0,0.02,3.44
39.973118,116.334697,149.0,5.0,0.0,0.99
39.973188,116.334715,149.0,5.0,0.01,1.59
39.973278,116.334681,149.0,5.0,0.01,2.08
39.97331,116.334708,149.0,5.0,0.0,0.85
39.973393,116.334746,149.0,5.0,0.01,1.96
39.973432,116.334727,149.0,5.0,0.0,0.93
39.97342,116.334672,149.0,5.0,0.0,0.97
39.973301,116.334597,149.0,5.0,0.01,2.94
39.973178,116.334521,149.0,5.0,0.02,3.03
39.973182,116.334545,149.0,5.0,0.0,0.42
39.973333,116.334731,149.0,5.0,0.02,4.62
39.973419,116.334824,149.0,5.0,0.01,2.48
39.973542,116.334908,149.0,5.0,0.02,3.09
39.973568,116.335006,149.0,5.0,0.01,1.77
39.973549,116.335025,149.0,5.0,0.0,0.53
39.973605,116.335011,149.0,5.0,0.01,1.27
39.973508,116.334985,149.0,5.0,0.01,2.2
39.973394,116.334916,149.0,5.0,0.01,2.79
39.97339,116.334846,149.0,5.0,0.01,1.2
39.973545,116.335017,149.0,5.0,0.02,4.51
39.97371,116.335201,149.0,5.0,0.02,4.83
39.973804,116.335356,150.0,5.0,0.02,3.37
39.973855,116.335409,150.0,5.0,0.01,1.45
39.973724,116.335323,150.0,5.0,0.02,3.26
39.973708,116.33527,150.0,5.0,0.0,0.97
39.973741,116.335212,151.0,5.0,0.01,1.23
39.973698,116.335142,151.0,5.0,0.01,1.53
39.973577,116.335073,152.0,5.0,0.01,2.94
39.973578,116.334982,153.0,5.0,0.01,1.55
39.973539,116.334919,153.0,5.0,0.01,1.38
39.973528,116.334925,154.0,5.0,0.0,0.27
39.973614,116.335083,155.0,5.0,0.02,3.3
39.973581,116.335126,155.0,5.0,0.01,1.04
39.973477,116.335114,156.0,5.0,0.01,2.32
39.973441,116.33508,157.0,5.0,0.0,0.99
39.973521,116.33505,158.0,5.0,0.01,1.85
39.973569,116.335056,159.0,5.0,0.01,1.07
39.973702,116.335154,159.0,5.0,0.02,3.4
39.973819,116.335222,160.0,5.0,0.01,2.85
39.973886,116.335151,161.0,5.0,0.01,1.92
39.973892,116.335057,162.0,5.0,0.01,1.61
39.973614,116.334866,163.0,5.0,0.03,6.99
39.973417,116.334798,164.0,5.0,0.02,4.53
39.973488,116.334827,165.0,5.0,0.01,1.65
39.97362,116.334996,166.0,5.0,0.02,4.11
39.9737,116.335146,167.0,5.0,0.02,3.11
39.973812,116.335234,168.0,5.0,0.01,2.91
39.973903,116.335231,169.0,5.0,0.01,2.02
39.97396,116.335241,169.0,5.0,0.01,1.28
39.973982,116.3352,170.0,5.0,0.0,0.85
39.97387,116.335124,170.0,5.0,0.01,2.81
39.973709,116.335164,171.0,5.0,0.02,3.64
39.97364,116.335112,171.0,5.0,0.01,1.77
39.973507,116.335007,172.0,5.0,0.02,3.46
39.973425,116.33494,172.0,5.0,0.01,2.15
39.973499,116.33494,172.0,5.0,0.01,1.65
39.973466,116.334948,172.0,5.0,0.0,0.75
39.973664,116.335265,172.0,5.0,0.03,6.97
39.973773,116.335562,172.0,5.0,0.03,5.61
39.973984,116.335646,172.0,5.0,0.02,4.91
39.97391,116.335579,172.0,5.0,0.01,2.0
39.973891,116.335493,171.0,5.0,0.01,1.53
39.974034,116.335494,171.0,5.0,0.02,3.18
39.974012,116.335457,170.0,5.0,0.0,0.8
39.973905,116.335387,172.0,5.0,0.01,2.66
39.973853,116.335407,172.0,5.0,0.01,1.21
39.973805,116.335421,173.0,5.0,0.01,1.09
39.973527,116.335286,174.0,5.0,0.03,6.6
39.973519,116.335225,174.0,5.0,0.01,1.05
39.973501,116.335111,175.0,5.0,0.01,1.98
39.973581,116.335066,176.0,5.0,0.01,1.94
39.973593,116.334968,176.0,5.0,0.01,1.69
39.973592,116.334902,176.0,5.0,0.01,1.13
39.973601,116.334838,176.0,5.0,0.01,1.11
39.973594,116.334791,176.0,5.0,0.0,0.82
39.973693,116.334986,177.0,5.0,0.02,3.99
39.973709,116.335231,178.0,5.0,0.02,4.19
39.973793,116.335345,178.0,5.0,0.01,2.7
39.973698,116.335314,177.0,5.0,0.01,2.18
39.973606,116.33523,176.0,5.0,0.01,2.5
39.973677,116.335289,176.0,5.0,0.01,1.87
39.973709,116.335285,175.0,5.0,0.0,0.71
39.973545,116.335212,175.0,5.0,0.02,3.85
39.973505,116.3352,174.0,5.0,0.0,0.91
39.973506,116.335172,174.0,5.0,0.0,0.48
39.973526,116.33514,174.0,5.0,0.0,0.7
39.973517,116.335131,174.0,5.0,0.0,0.25
39.97364,116.335258,175.0,10.0,0.02,1.74
39.973637,116.33521,175.0,5.0,0.0,0.82
39.973523,116.335076,174.0,5.0,0.02,3.41
39.97349,116.335043,174.0,5.0,0.0,0.92
39.973455,116.335047,174.0,5.0,0.0,0.78
39.973515,116.335107,174.0,5.0,0.01,1.68
39.973448,116.335109,174.0,5.0,0.01,1.49
39.973321,116.335048,174.0,5.0,0.02,3.01
39.973231,116.334922,174.0,5.0,0.01,2.94
39.973299,116.335103,175.0,5.0,0.02,3.44
39.973496,116.335382,176.0,5.0,0.03,6.47
39.973556,116.335427,176.0,5.0,0.01,1.54
