Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.975214,116.335817,251.0,160.0,0.35,2.19
39.973418,116.334588,31.0,335.0,0.03,0.08
39.973559,116.334227,57.0,460.0,0.02,0.05
39.973673,116.334281,80.0,265.0,0.03,0.1
39.97349,116.33432,65.0,1340.0,0.02,0.02
39.973532,116.334163,81.0,385.0,0.03,0.08
39.973504,116.334153,77.0,510.0,0.03,0.05
39.973482,116.333956,76.0,195.0,0.03,0.15
39.973484,116.33428,83.0,310.0,0.03,0.09
39.973467,116.334225,82.0,965.0,0.03,0.03
39.97355,116.333975,56.0,755.0,0.02,0.03
39.973474,116.333609,55.0,240.0,0.03,0.11
39.9735,116.336553,56.0,365.0,0.19,0.51
39.97333,116.351667,-38.0,135.0,1.29,9.54
39.973594,116.333949,80.0,695.0,0.02,0.04
39.973401,116.333793,55.0,820.0,0.02,0.03
39.97342,116.332042,149.0,17342.0,0.21,0.01
39.966417,116.333008,61.0,6305.0,0.38,0.06
39.966613,116.331193,56.0,302.0,0.03,0.1
