Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.979323,116.305917,38.0,555.0,0.05,0.09
39.981112,116.304888,23.0,2156.0,0.12,0.05
39.983554,116.299157,49.0,2508.0,0.1,0.04
39.98348,116.298808,59.0,115.0,0.1,0.86
39.983284,116.300698,278.0,70.0,0.23,3.32
39.982271,116.299511,-61.0,460.0,0.24,0.52
39.984197,116.319367,57.0,103.0,0.08,0.77
39.97312,116.335629,116.0,135.0,0.33,2.44
39.973137,116.334976,103.0,443.0,0.03,0.06
39.9733,116.334539,81.0,180.0,0.02,0.14
39.973421,116.334105,66.0,1230.0,0.03,0.02
39.973634,116.33488,68.0,740.0,0.03,0.04
39.973404,116.334222,80.0,1499.0,0.02,0.01
39.97327,116.334971,95.0,890.0,0.03,0.03
39.973314,116.337119,217.0,807.0,0.21,0.26
39.972531,116.338321,256.0,6.0,0.17,28.9
39.972739,116.336382,181.0,5.0,0.02,4.74
39.972824,116.336179,162.0,5.0,0.02,3.94
39.972887,116.336117,155.0,5.0,0.01,1.75
39.971503,116.334126,118.0,160.0,0.23,1.41
39.972399,116.333937,61.0,5.0,0.25,49.25
39.97431,116.300419,-96.0,1015.0,2.81,2.77
39.973181,116.300249,245.0,5.0,0.13,25.27
