Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.970314,116.300367,149.0,2.0,0.03,14.04
39.970335,116.300432,149.0,1.0,0.01,6.01
39.970388,116.300456,149.0,2.0,0.01,3.12
39.970425,116.30037,149.0,2.0,0.01,4.2
39.970411,116.300432,149.0,2.0,0.01,2.75
39.970355,116.300461,149.0,2.0,0.01,3.35
39.970369,116.300255,108.0,1.0,0.02,17.62
39.970963,116.300552,117.0,1.0,0.01,6.98
39.971056,116.300554,116.0,1.0,0.01,10.34
39.972719,116.300219,101.0,1.0,0.01,9.2
39.973674,116.300121,97.0,1.0,0.01,14.89
39.975217,116.318029,87.0,1.0,0.01,14.31
39.973546,116.332371,85.0,90.0,0.04,0.39
39.973473,116.33336,73.0,2.0,0.08,42.34
39.973433,116.333807,63.0,2.0,0.04,19.86
