Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.973987,116.333137,-79.0,5.0,0.22,43.68
39.973467,116.333639,13.0,315.0,0.03,0.08
39.973506,116.333804,14.0,210.0,0.01,0.06
39.973517,116.333644,32.0,210.0,0.03,0.13
39.97354,116.334246,67.0,360.0,0.03,0.07
39.973632,116.33372,50.0,170.0,0.03,0.17
39.973442,116.333621,37.0,205.0,0.03,0.14
39.973717,116.3341,34.0,320.0,0.03,0.09
39.973368,116.334059,43.0,420.0,0.03,0.06
39.973455,116.334327,39.0,285.0,0.02,0.08
39.973434,116.333925,63.0,355.0,0.03,0.08
39.973349,116.333891,60.0,65.0,0.02,0.29
39.973098,116.336497,92.0,30.0,0.11,3.82
39.972354,116.339167,106.0,40.0,0.05,1.3
39.971757,116.342654,77.0,20.0,0.03,1.3
39.971713,116.343914,109.0,45.0,0.01,0.25
39.97364,116.337628,77.0,5.0,0.3,60.28
39.973704,116.335545,108.0,430.0,0.03,0.07
39.973973,116.336522,114.0,240.0,0.03,0.12
39.974126,116.33666,116.0,195.0,0.03,0.13
39.974236,116.336413,115.0,665.0,0.03,0.04
39.97413,116.336361,116.0,45.0,0.02,0.54
39.97451,116.337501,111.0,40.0,0.0,0.05
39.9753,116.339123,116.0,5.0,0.15,30.42
39.975287,116.339871,118.0,120.0,0.0,0.03
