Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
40.013797,116.306938,149,111,2008-11-09,3:33:35,-21770,-,0.03,34.43,-0.0,-0.0,6,001,Stopped
40.013851,116.306907,149,0,2008-11-09,3:33:41,6,-,0.01,6.56,1.09,3.92,6,001,Walking
40.013851,116.306907,149,0,2008-11-09,3:33:44,3,-,0.0,0.0,0.0,0.0,6,001,Stopped
40.013843,116.306909,150,1,2008-11-09,3:33:46,2,-,0.0,0.91,0.46,1.66,6,001,Stopped
40.01381,116.306928,150,0,2008-11-09,3:33:51,5,-,0.0,4.01,0.8,2.88,6,001,Walking
40.013814,116.306946,150,0,2008-11-09,3:33:56,5,-,0.0,1.6,0.32,1.15,6,001,Stopped
40.013764,116.307011,147,-3,2008-11-09,3:34:1,5,-,0.01,7.85,1.57,5.65,6,001,Running
40.013754,116.306215,-49,-196,2008-11-09,3:34:5,4,-,0.07,67.8,16.95,61.02,6,001,Car City
40.013808,116.306244,-47,2,2008-11-09,3:34:10,5,-,0.01,6.49,1.3,4.68,6,001,Running
40.013823,116.306254,-46,1,2008-11-09,3:34:15,5,-,0.0,1.87,0.37,1.33,6,001,Stopped
40.013833,116.306255,-43,3,2008-11-09,3:34:20,5,-,0.0,1.12,0.22,0.79,6,001,Stopped
40.013833,116.306255,-43,0,2008-11-09,3:34:23,3,-,0.0,0.0,0.0,0.0,6,001,Stopped
40.013833,116.306248,-42,1,2008-11-09,3:34:25,2,-,0.0,0.6,0.3,1.08,6,001,Stopped
40.013808,116.306269,-41,1,2008-11-09,3:34:30,5,-,0.0,3.31,0.66,2.38,6,001,Walking
40.013773,116.306322,-34,7,2008-11-09,3:34:35,5,-,0.01,5.96,1.19,4.28,6,001,Running
40.013746,116.306368,-25,9,2008-11-09,3:34:39,4,-,0.0,4.94,1.24,4.46,6,001,Running
40.013738,116.30638,-24,1,2008-11-09,3:34:44,5,-,0.0,1.35,0.27,0.97,6,001,Stopped
40.013731,116.306386,-24,0,2008-11-09,3:34:49,5,-,0.0,0.93,0.19,0.68,6,001,Stopped
40.013731,116.306386,-24,0,2008-11-09,3:34:52,3,-,0.0,0.0,0.0,0.0,6,001,Stopped
40.013728,116.306393,-24,0,2008-11-09,3:34:54,2,-,0.0,0.68,0.34,1.22,6,001,Stopped
40.013717,116.306428,-21,3,2008-11-09,3:34:59,5,-,0.0,3.22,0.64,2.3,6,001,Walking
40.013706,116.306451,-18,3,2008-11-09,3:35:4,5,-,0.0,2.31,0.46,1.66,6,001,Stopped
40.013699,116.30646,-18,0,2008-11-09,3:35:9,5,-,0.0,1.09,0.22,0.79,6,001,Stopped
40.013699,116.30646,-18,0,2008-11-09,3:35:12,3,-,0.0,0.0,0.0,0.0,6,001,Stopped
40.013695,116.306464,-18,0,2008-11-09,3:35:14,2,-,0.0,0.56,0.28,1.01,6,001,Stopped
40.013687,116.306483,-17,1,2008-11-09,3:35:19,5,-,0.0,1.85,0.37,1.33,6,001,Stopped
40.013672,116.306511,-13,4,2008-11-09,3:35:24,5,-,0.0,2.91,0.58,2.09,6,001,Walking
40.01367,116.306536,-11,2,2008-11-09,3:35:29,5,-,0.0,2.14,0.43,1.55,6,001,Stopped
40.013675,116.306567,-9,2,2008-11-09,3:35:34,5,-,0.0,2.7,0.54,1.94,6,001,Stopped
40.013929,116.30653,29,38,2008-11-09,3:47:24,710,POI,0.03,28.42,0.04,0.14,6,001,Stopped
40.013947,116.306472,31,2,2008-11-09,3:47:29,5,-,0.01,5.33,1.07,3.85,6,001,Walking
40.01395,116.306419,31,0,2008-11-09,3:47:34,5,-,0.0,4.53,0.91,3.28,6,001,Walking
40.01396,116.306412,33,2,2008-11-09,3:47:39,5,-,0.0,1.26,0.25,0.9,6,001,Stopped
40.013985,116.306354,35,2,2008-11-09,3:47:44,5,-,0.01,5.67,1.13,4.07,6,001,Running
40.01399,116.30632,35,0,2008-11-09,3:47:49,5,-,0.0,2.95,0.59,2.12,6,001,Walking
40.013997,116.306309,36,1,2008-11-09,3:47:54,5,-,0.0,1.22,0.24,0.86,6,001,Stopped
40.014035,116.306304,38,2,2008-11-09,3:47:59,5,-,0.0,4.25,0.85,3.06,6,001,Walking
40.014053,116.306296,36,-2,2008-11-09,3:48:4,5,-,0.0,2.11,0.42,1.51,6,001,Stopped
40.014056,116.306293,36,0,2008-11-09,3:48:9,5,-,0.0,0.42,0.08,0.29,6,001,Stopped
