Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
40.013803,116.306554,23,-16,2008-11-08,3:43:58,-28988,-,0.01,8.47,-0.0,-0.0,5,001,Stopped
40.013816,116.306571,15,-8,2008-11-08,3:44:4,6,-,0.0,2.05,0.34,1.22,5,001,Stopped
40.013994,116.306386,40,25,2008-11-08,3:48:59,295,-,0.03,25.3,0.09,0.32,5,001,Stopped
40.014035,116.306338,41,1,2008-11-08,3:49:4,5,-,0.01,6.12,1.22,4.39,5,001,Running
40.014088,116.306333,41,0,2008-11-08,3:49:9,5,-,0.01,5.91,1.18,4.25,5,001,Running
40.014099,116.306275,42,1,2008-11-08,3:49:14,5,-,0.01,5.09,1.02,3.67,5,001,Walking
40.01412,116.306186,40,-2,2008-11-08,3:49:19,5,-,0.01,7.93,1.59,5.72,5,001,Running
40.014136,116.306092,41,1,2008-11-08,3:49:24,5,-,0.01,8.2,1.64,5.9,5,001,Running
40.014122,116.306026,39,-2,2008-11-08,3:49:29,5,-,0.01,5.83,1.17,4.21,5,001,Running
40.014121,116.305962,39,0,2008-11-08,3:49:34,5,-,0.01,5.45,1.09,3.92,5,001,Walking
40.014116,116.305905,37,-2,2008-11-08,3:49:39,5,-,0.0,4.89,0.98,3.53,5,001,Walking
40.0141,116.305853,37,0,2008-11-08,3:49:44,5,-,0.0,4.77,0.95,3.42,5,001,Walking
40.014103,116.305805,36,-1,2008-11-08,3:49:49,5,-,0.0,4.1,0.82,2.95,5,001,Walking
40.014104,116.30574,35,-1,2008-11-08,3:49:54,5,-,0.01,5.54,1.11,4.0,5,001,Running
40.014081,116.30572,34,-1,2008-11-08,3:49:59,5,-,0.0,3.07,0.61,2.2,5,001,Walking
40.014063,116.305717,35,1,2008-11-08,3:50:4,5,-,0.0,2.02,0.4,1.44,5,001,Stopped
40.014072,116.305726,35,0,2008-11-08,3:50:9,5,-,0.0,1.26,0.25,0.9,5,001,Stopped
40.01409,116.305711,36,1,2008-11-08,3:50:14,5,-,0.0,2.37,0.47,1.69,5,001,Stopped
40.014107,116.305742,36,0,2008-11-08,3:50:19,5,-,0.0,3.25,0.65,2.34,5,001,Walking
40.014144,116.305729,37,1,2008-11-08,3:50:24,5,-,0.0,4.26,0.85,3.06,5,001,Walking
40.014188,116.305704,38,1,2008-11-08,3:50:29,5,-,0.01,5.34,1.07,3.85,5,001,Walking
40.014245,116.305686,38,0,2008-11-08,3:50:34,5,-,0.01,6.52,1.3,4.68,5,001,Running
40.014304,116.305671,39,1,2008-11-08,3:50:39,5,-,0.01,6.68,1.34,4.82,5,001,Running
40.014345,116.305668,40,1,2008-11-08,3:50:44,5,-,0.0,4.57,0.91,3.28,5,001,Walking
40.014396,116.305656,41,1,2008-11-08,3:50:49,5,-,0.01,5.76,1.15,4.14,5,001,Running
40.014457,116.30565,43,2,2008-11-08,3:50:54,5,-,0.01,6.8,1.36,4.9,5,001,Running
40.014505,116.305627,43,0,2008-11-08,3:50:59,5,-,0.01,5.69,1.14,4.1,5,001,Running
40.014575,116.305628,46,3,2008-11-08,3:51:4,5,-,0.01,7.78,1.56,5.62,5,001,Running
40.014628,116.305686,48,2,2008-11-08,3:51:9,5,-,0.01,7.69,1.54,5.54,5,001,Running
40.014699,116.305671,49,1,2008-11-08,3:51:14,5,-,0.01,8.0,1.6,5.76,5,001,Running
40.014762,116.305635,49,0,2008-11-08,3:51:19,5,-,0.01,7.65,1.53,5.51,5,001,Running
40.01481,116.305611,53,4,2008-11-08,3:51:24,5,-,0.01,5.72,1.14,4.1,5,001,Running
40.014803,116.305564,53,0,2008-11-08,3:51:29,5,-,0.0,4.08,0.82,2.95,5,001,Walking
40.014817,116.305538,52,-1,2008-11-08,3:51:34,5,-,0.0,2.71,0.54,1.94,5,001,Stopped
40.01482,116.305513,51,-1,2008-11-08,3:51:39,5,-,0.0,2.16,0.43,1.55,5,001,Stopped
40.014824,116.305502,52,1,2008-11-08,3:51:44,5,-,0.0,1.04,0.21,0.76,5,001,Stopped
40.014831,116.3055,52,0,2008-11-08,3:51:49,5,-,0.0,0.8,0.16,0.58,5,001,Stopped
40.014831,116.3055,52,0,2008-11-08,3:51:52,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.014834,116.305497,52,0,2008-11-08,3:51:54,2,-,0.0,0.42,0.21,0.76,5,001,Stopped
40.014831,116.305473,51,-1,2008-11-08,3:51:59,5,-,0.0,2.07,0.41,1.48,5,001,Stopped
40.01482,116.305463,50,-1,2008-11-08,3:52:4,5,-,0.0,1.49,0.3,1.08,5,001,Stopped
40.014819,116.305465,50,0,2008-11-08,3:52:9,5,-,0.0,0.2,0.04,0.14,5,001,Stopped
40.014817,116.305467,50,0,2008-11-08,3:52:14,5,-,0.0,0.28,0.06,0.22,5,001,Stopped
40.014814,116.30547,50,0,2008-11-08,3:52:19,5,-,0.0,0.42,0.08,0.29,5,001,Stopped
40.014811,116.305475,49,-1,2008-11-08,3:52:24,5,-,0.0,0.54,0.11,0.4,5,001,Stopped
40.014808,116.305471,49,0,2008-11-08,3:52:29,5,-,0.0,0.48,0.1,0.36,5,001,Stopped
40.014803,116.305474,49,0,2008-11-08,3:52:34,5,-,0.0,0.61,0.12,0.43,5,001,Stopped
40.014803,116.305474,49,0,2008-11-08,3:52:37,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.014799,116.305467,49,0,2008-11-08,3:52:39,2,-,0.0,0.74,0.37,1.33,5,001,Stopped
40.014804,116.305477,49,0,2008-11-08,3:52:44,5,-,0.0,1.02,0.2,0.72,5,001,Stopped
40.014801,116.305483,49,0,2008-11-08,3:52:49,5,-,0.0,0.61,0.12,0.43,5,001,Stopped
40.014803,116.305485,49,0,2008-11-08,3:52:54,5,-,0.0,0.28,0.06,0.22,5,001,Stopped
40.014807,116.305484,49,0,2008-11-08,3:52:59,5,-,0.0,0.45,0.09,0.32,5,001,Stopped
40.014808,116.305486,49,0,2008-11-08,3:53:4,5,-,0.0,0.2,0.04,0.14,5,001,Stopped
40.014808,116.305478,49,0,2008-11-08,3:53:9,5,-,0.0,0.68,0.14,0.5,5,001,Stopped
40.014807,116.305477,48,-1,2008-11-08,3:53:14,5,-,0.0,0.14,0.03,0.11,5,001,Stopped
40.014804,116.305476,48,0,2008-11-08,3:53:19,5,-,0.0,0.34,0.07,0.25,5,001,Stopped
40.014802,116.305478,48,0,2008-11-08,3:53:24,5,-,0.0,0.28,0.06,0.22,5,001,Stopped
40.014802,116.305478,48,0,2008-11-08,3:53:27,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.014799,116.305478,48,0,2008-11-08,3:53:29,2,-,0.0,0.33,0.17,0.61,5,001,Stopped
40.014806,116.305464,48,0,2008-11-08,3:53:34,5,-,0.0,1.42,0.28,1.01,5,001,Stopped
40.0148,116.305465,48,0,2008-11-08,3:53:39,5,-,0.0,0.67,0.13,0.47,5,001,Stopped
40.014803,116.305459,48,0,2008-11-08,3:53:44,5,-,0.0,0.61,0.12,0.43,5,001,Stopped
40.0148,116.305461,48,0,2008-11-08,3:53:49,5,-,0.0,0.37,0.07,0.25,5,001,Stopped
40.0148,116.305461,48,0,2008-11-08,3:53:52,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.014797,116.305462,48,0,2008-11-08,3:53:54,2,-,0.0,0.34,0.17,0.61,5,001,Stopped
40.01481,116.30544,47,-1,2008-11-08,3:53:59,5,-,0.0,2.37,0.47,1.69,5,001,Stopped
40.01481,116.30544,47,0,2008-11-08,3:54:2,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.01481,116.305443,47,0,2008-11-08,3:54:4,2,-,0.0,0.26,0.13,0.47,5,001,Stopped
40.014807,116.305429,47,0,2008-11-08,3:54:9,5,-,0.0,1.24,0.25,0.9,5,001,Stopped
40.014793,116.305427,46,-1,2008-11-08,3:54:14,5,-,0.0,1.57,0.31,1.12,5,001,Stopped
40.014793,116.305427,46,0,2008-11-08,3:54:17,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.014797,116.305431,46,0,2008-11-08,3:54:19,2,-,0.0,0.56,0.28,1.01,5,001,Stopped
40.014797,116.305442,46,0,2008-11-08,3:54:24,5,-,0.0,0.94,0.19,0.68,5,001,Stopped
40.014797,116.305442,46,0,2008-11-08,3:54:27,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.01479,116.30545,46,0,2008-11-08,3:54:29,2,-,0.0,1.03,0.52,1.87,5,001,Stopped
40.014789,116.305462,46,0,2008-11-08,3:54:34,5,-,0.0,1.03,0.21,0.76,5,001,Stopped
40.014789,116.305462,46,0,2008-11-08,3:54:39,5,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.014791,116.305457,45,-1,2008-11-08,3:54:44,5,-,0.0,0.48,0.1,0.36,5,001,Stopped
40.014794,116.305453,45,0,2008-11-08,3:54:49,5,-,0.0,0.48,0.1,0.36,5,001,Stopped
40.014799,116.305453,45,0,2008-11-08,3:54:54,5,-,0.0,0.56,0.11,0.4,5,001,Stopped
40.014803,116.305456,44,-1,2008-11-08,3:54:59,5,-,0.0,0.51,0.1,0.36,5,001,Stopped
40.014805,116.305455,44,0,2008-11-08,3:55:4,5,-,0.0,0.24,0.05,0.18,5,001,Stopped
40.014805,116.305458,43,-1,2008-11-08,3:55:9,5,-,0.0,0.26,0.05,0.18,5,001,Stopped
40.014806,116.305452,42,-1,2008-11-08,3:55:14,5,-,0.0,0.52,0.1,0.36,5,001,Stopped
40.014807,116.305445,42,0,2008-11-08,3:55:19,5,-,0.0,0.61,0.12,0.43,5,001,Stopped
40.014806,116.305444,41,-1,2008-11-08,3:55:24,5,-,0.0,0.14,0.03,0.11,5,001,Stopped
40.014804,116.305446,40,-1,2008-11-08,3:55:29,5,-,0.0,0.28,0.06,0.22,5,001,Stopped
40.014802,116.305448,39,-1,2008-11-08,3:55:34,5,-,0.0,0.28,0.06,0.22,5,001,Stopped
40.014798,116.305448,38,-1,2008-11-08,3:55:39,5,-,0.0,0.44,0.09,0.32,5,001,Stopped
40.014798,116.305448,38,0,2008-11-08,3:55:42,3,-,0.0,0.0,0.0,0.0,5,001,Stopped
40.014794,116.30545,37,-1,2008-11-08,3:55:44,2,-,0.0,0.48,0.24,0.86,5,001,Stopped
40.014781,116.30546,38,1,2008-11-08,3:55:49,5,-,0.0,1.68,0.34,1.22,5,001,Stopped
40.014772,116.305486,38,0,2008-11-08,3:55:54,5,-,0.0,2.43,0.49,1.76,5,001,Stopped
40.014716,116.305525,39,1,2008-11-08,3:55:59,5,-,0.01,7.06,1.41,5.08,5,001,Running
40.014661,116.305537,40,1,2008-11-08,3:56:4,5,-,0.01,6.2,1.24,4.46,5,001,Running
40.014631,116.305555,40,0,2008-11-08,3:56:9,5,-,0.0,3.67,0.73,2.63,5,001,Walking
40.014605,116.30555,41,1,2008-11-08,3:56:14,5,-,0.0,2.92,0.58,2.09,5,001,Walking
40.014566,116.30557,42,1,2008-11-08,3:56:19,5,-,0.0,4.66,0.93,3.35,5,001,Walking
40.014542,116.305569,42,0,2008-11-08,3:56:24,5,-,0.0,2.67,0.53,1.91,5,001,Stopped
40.014464,116.305586,43,1,2008-11-08,3:56:29,5,-,0.01,8.79,1.76,6.34,5,001,Running
40.014409,116.30561,45,2,2008-11-08,3:56:34,5,-,0.01,6.45,1.29,4.64,5,001,Running
40.014366,116.305617,45,0,2008-11-08,3:56:39,5,-,0.0,4.82,0.96,3.46,5,001,Walking
40.014321,116.305612,46,1,2008-11-08,3:56:44,5,-,0.01,5.02,1.0,3.6,5,001,Walking
40.014268,116.305636,45,-1,2008-11-08,3:56:49,5,-,0.01,6.24,1.25,4.5,5,001,Running
40.014228,116.30563,43,-2,2008-11-08,3:56:54,5,-,0.0,4.48,0.9,3.24,5,001,Walking
40.014175,116.305633,42,-1,2008-11-08,3:56:59,5,-,0.01,5.9,1.18,4.25,5,001,Running
40.014113,116.305631,40,-2,2008-11-08,3:57:4,5,-,0.01,6.9,1.38,4.97,5,001,Running
40.014047,116.305623,39,-1,2008-11-08,3:57:9,5,-,0.01,7.37,1.47,5.29,5,001,Running
40.013987,116.305643,39,0,2008-11-08,3:57:14,5,-,0.01,6.89,1.38,4.97,5,001,Running
40.013936,116.305644,40,1,2008-11-08,3:57:19,5,-,0.01,5.67,1.13,4.07,5,001,Running
40.013892,116.305659,41,1,2008-11-08,3:57:24,5,-,0.01,5.06,1.01,3.64,5,001,Walking
40.01384,116.305666,40,-1,2008-11-08,3:57:29,5,-,0.01,5.81,1.16,4.18,5,001,Running
40.013795,116.305678,41,1,2008-11-08,3:57:34,5,-,0.01,5.11,1.02,3.67,5,001,Walking
40.013774,116.305681,39,-2,2008-11-08,3:57:39,5,-,0.0,2.35,0.47,1.69,5,001,Stopped
40.013766,116.305732,39,0,2008-11-08,3:57:44,5,-,0.0,4.43,0.89,3.2,5,001,Walking
40.013754,116.305761,40,1,2008-11-08,3:57:49,5,-,0.0,2.81,0.56,2.02,5,001,Walking
40.013752,116.305815,40,0,2008-11-08,3:57:54,5,-,0.0,4.6,0.92,3.31,5,001,Walking
40.013769,116.305916,40,0,2008-11-08,3:57:59,5,-,0.01,8.81,1.76,6.34,5,001,Running
40.01377,116.305973,40,0,2008-11-08,3:58:4,5,-,0.0,4.86,0.97,3.49,5,001,Walking
40.013761,116.306061,39,-1,2008-11-08,3:58:9,5,-,0.01,7.56,1.51,5.44,5,001,Running
40.013752,116.306124,39,0,2008-11-08,3:58:14,5,-,0.01,5.46,1.09,3.92,5,001,Walking
40.013722,116.306182,40,1,2008-11-08,3:58:19,5,-,0.01,5.96,1.19,4.28,5,001,Running
40.013693,116.306236,38,-2,2008-11-08,3:58:24,5,-,0.01,5.62,1.12,4.03,5,001,Running
40.013645,116.306269,36,-2,2008-11-08,3:58:29,5,-,0.01,6.03,1.21,4.36,5,001,Running
40.013586,116.306303,34,-2,2008-11-08,3:58:34,5,-,0.01,7.17,1.43,5.15,5,001,Running
40.013534,116.306327,32,-2,2008-11-08,3:58:39,5,-,0.01,6.13,1.23,4.43,5,001,Running
40.013492,116.306344,32,0,2008-11-08,3:58:44,5,-,0.0,4.89,0.98,3.53,5,001,Walking
40.013468,116.306399,32,0,2008-11-08,3:58:49,5,-,0.01,5.39,1.08,3.89,5,001,Walking
40.013476,116.30649,30,-2,2008-11-08,3:58:54,5,-,0.01,7.8,1.56,5.62,5,001,Running
40.013433,116.306532,28,-2,2008-11-08,3:58:59,5,-,0.01,5.97,1.19,4.28,5,001,Running
40.013398,116.30658,28,0,2008-11-08,3:59:4,5,-,0.01,5.64,1.13,4.07,5,001,Running
40.013372,116.30662,28,0,2008-11-08,3:59:9,5,-,0.0,4.47,0.89,3.2,5,001,Walking
40.013317,116.306644,28,0,2008-11-08,3:59:14,5,-,0.01,6.45,1.29,4.64,5,001,Running
40.013287,116.306676,26,-2,2008-11-08,3:59:19,5,-,0.0,4.31,0.86,3.1,5,001,Walking
40.013267,116.306741,27,1,2008-11-08,3:59:24,5,-,0.01,5.97,1.19,4.28,5,001,Running
40.013217,116.306776,26,-1,2008-11-08,3:59:29,5,-,0.01,6.31,1.26,4.54,5,001,Running
40.01319,116.306839,27,1,2008-11-08,3:59:34,5,-,0.01,6.15,1.23,4.43,5,001,Running
40.01315,116.306895,28,1,2008-11-08,3:59:39,5,-,0.01,6.52,1.3,4.68,5,001,Running
40.013114,116.306979,29,1,2008-11-08,3:59:44,5,-,0.01,8.2,1.64,5.9,5,001,Running
40.013084,116.30702,29,0,2008-11-08,3:59:49,5,-,0.0,4.83,0.97,3.49,5,001,Walking
40.013061,116.30706,27,-2,2008-11-08,3:59:54,5,-,0.0,4.26,0.85,3.06,5,001,Walking
40.013027,116.307103,28,1,2008-11-08,3:59:59,5,-,0.01,5.26,1.05,3.78,5,001,Walking
40.01301,116.307179,27,-1,2008-11-08,4:0:4,5,-,0.01,6.74,1.35,4.86,5,001,Running
40.012997,116.307242,26,-1,2008-11-08,4:0:9,5,-,0.01,5.56,1.11,4.0,5,001,Running
40.012986,116.307307,26,0,2008-11-08,4:0:14,5,-,0.01,5.67,1.13,4.07,5,001,Running
40.012975,116.307371,24,-2,2008-11-08,4:0:19,5,-,0.01,5.59,1.12,4.03,5,001,Running
40.012974,116.307431,23,-1,2008-11-08,4:0:24,5,-,0.01,5.11,1.02,3.67,5,001,Walking
40.01297,116.307485,21,-2,2008-11-08,4:0:29,5,-,0.0,4.62,0.92,3.31,5,001,Walking
40.012962,116.30755,20,-1,2008-11-08,4:0:34,5,-,0.01,5.61,1.12,4.03,5,001,Running
40.01298,116.307623,21,1,2008-11-08,4:0:39,5,-,0.01,6.53,1.31,4.72,5,001,Running
40.012983,116.307688,23,2,2008-11-08,4:0:44,5,-,0.01,5.55,1.11,4.0,5,001,Running
40.013001,116.307752,26,3,2008-11-08,4:0:49,5,-,0.01,5.81,1.16,4.18,5,001,Running
40.013012,116.307797,27,1,2008-11-08,4:0:54,5,-,0.0,4.02,0.8,2.88,5,001,Walking
40.013009,116.307848,28,1,2008-11-08,4:0:59,5,-,0.0,4.36,0.87,3.13,5,001,Walking
40.013003,116.307905,29,1,2008-11-08,4:1:4,5,-,0.0,4.9,0.98,3.53,5,001,Walking
40.013008,116.307964,30,1,2008-11-08,4:1:9,5,-,0.01,5.06,1.01,3.64,5,001,Walking
40.013007,116.308034,32,2,2008-11-08,4:1:14,5,-,0.01,5.96,1.19,4.28,5,001,Running
40.013014,116.308101,32,0,2008-11-08,4:1:19,5,-,0.01,5.76,1.15,4.14,5,001,Running
40.013016,116.308168,34,2,2008-11-08,4:1:24,5,-,0.01,5.71,1.14,4.1,5,001,Running
40.013031,116.308228,35,1,2008-11-08,4:1:29,5,-,0.01,5.38,1.08,3.89,5,001,Walking
40.013033,116.308302,36,1,2008-11-08,4:1:34,5,-,0.01,6.31,1.26,4.54,5,001,Running
40.01305,116.308371,36,0,2008-11-08,4:1:39,5,-,0.01,6.17,1.23,4.43,5,001,Running
40.013067,116.308415,36,0,2008-11-08,4:1:44,5,-,0.0,4.2,0.84,3.02,5,001,Walking
40.013078,116.308472,37,1,2008-11-08,4:1:49,5,-,0.01,5.01,1.0,3.6,5,001,Walking
40.013101,116.30853,37,0,2008-11-08,4:1:54,5,-,0.01,5.56,1.11,4.0,5,001,Running
40.013091,116.308579,37,0,2008-11-08,4:1:59,5,-,0.0,4.32,0.86,3.1,5,001,Walking
40.013115,116.30866,37,0,2008-11-08,4:2:4,5,-,0.01,7.4,1.48,5.33,5,001,Running
40.01312,116.308735,37,0,2008-11-08,4:2:9,5,-,0.01,6.41,1.28,4.61,5,001,Running
40.013139,116.308804,38,1,2008-11-08,4:2:14,5,-,0.01,6.24,1.25,4.5,5,001,Running
40.013136,116.308877,38,0,2008-11-08,4:2:19,5,-,0.01,6.23,1.25,4.5,5,001,Running
40.013147,116.308924,38,0,2008-11-08,4:2:24,5,-,0.0,4.19,0.84,3.02,5,001,Walking
40.013138,116.308973,39,1,2008-11-08,4:2:29,5,-,0.0,4.29,0.86,3.1,5,001,Walking
40.013142,116.309042,41,2,2008-11-08,4:2:34,5,-,0.01,5.89,1.18,4.25,5,001,Running
40.01314,116.309079,41,0,2008-11-08,4:2:39,5,-,0.0,3.16,0.63,2.27,5,001,Walking
40.01315,116.309164,41,0,2008-11-08,4:2:44,5,-,0.01,7.32,1.46,5.26,5,001,Running
40.013162,116.309235,41,0,2008-11-08,4:2:49,5,-,0.01,6.19,1.24,4.46,5,001,Running
40.013176,116.309314,41,0,2008-11-08,4:2:54,5,-,0.01,6.91,1.38,4.97,5,001,Running
40.013177,116.30939,41,0,2008-11-08,4:2:59,5,-,0.01,6.47,1.29,4.64,5,001,Running
40.013181,116.309479,42,1,2008-11-08,4:3:4,5,-,0.01,7.59,1.52,5.47,5,001,Running
40.013193,116.309533,42,0,2008-11-08,4:3:9,5,-,0.0,4.79,0.96,3.46,5,001,Walking
40.0132,116.309599,42,0,2008-11-08,4:3:14,5,-,0.01,5.67,1.13,4.07,5,001,Running
40.013202,116.309657,41,-1,2008-11-08,4:3:19,5,-,0.0,4.94,0.99,3.56,5,001,Walking
40.013225,116.309764,40,-1,2008-11-08,4:3:24,5,-,0.01,9.46,1.89,6.8,5,001,Running
40.013225,116.30982,41,1,2008-11-08,4:3:29,5,-,0.0,4.77,0.95,3.42,5,001,Walking
40.01322,116.309883,40,-1,2008-11-08,4:3:34,5,-,0.01,5.39,1.08,3.89,5,001,Walking
40.013221,116.309933,41,1,2008-11-08,4:3:39,5,-,0.0,4.26,0.85,3.06,5,001,Walking
40.013216,116.310003,40,-1,2008-11-08,4:3:44,5,-,0.01,5.99,1.2,4.32,5,001,Running
40.013208,116.31006,39,-1,2008-11-08,4:3:49,5,-,0.0,4.94,0.99,3.56,5,001,Walking
40.013191,116.310109,40,1,2008-11-08,4:3:54,5,-,0.0,4.58,0.92,3.31,5,001,Walking
40.013178,116.310151,40,0,2008-11-08,4:3:59,5,-,0.0,3.86,0.77,2.77,5,001,Walking
40.013165,116.310211,40,0,2008-11-08,4:4:4,5,-,0.01,5.31,1.06,3.82,5,001,Walking
40.01317,116.310292,40,0,2008-11-08,4:4:9,5,-,0.01,6.92,1.38,4.97,5,001,Running
40.013182,116.310409,41,1,2008-11-08,4:4:14,5,-,0.01,10.05,2.01,7.24,5,001,Running
40.01319,116.310495,41,0,2008-11-08,4:4:19,5,-,0.01,7.38,1.48,5.33,5,001,Running
40.013184,116.310561,42,1,2008-11-08,4:4:24,5,-,0.01,5.66,1.13,4.07,5,001,Running
40.01319,116.310641,42,0,2008-11-08,4:4:29,5,-,0.01,6.85,1.37,4.93,5,001,Running
40.013203,116.310693,42,0,2008-11-08,4:4:34,5,-,0.0,4.66,0.93,3.35,5,001,Walking
