Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
40.013891,116.305266,149,92,2008-11-06,23:34:4,23462,POI,0.1,104.23,0.0,0.0,3,001,Stopped
40.013755,116.305189,149,0,2008-11-06,23:34:6,2,-,0.02,16.48,8.24,29.66,3,001,Car City
40.013735,116.305247,149,0,2008-11-06,23:34:11,5,-,0.01,5.42,1.08,3.89,3,001,Walking
40.013766,116.305277,149,0,2008-11-06,23:34:16,5,-,0.0,4.29,0.86,3.1,3,001,Walking
40.013766,116.30531,149,0,2008-11-06,23:34:21,5,-,0.0,2.81,0.56,2.02,3,001,Walking
40.013743,116.305272,149,0,2008-11-06,23:34:26,5,-,0.0,4.12,0.82,2.95,3,001,Walking
40.014013,116.306421,44,-105,2008-11-06,23:34:29,3,-,0.1,102.35,34.12,122.83,3,001,Car Out
40.014002,116.306469,37,-7,2008-11-06,23:34:34,5,-,0.0,4.27,0.85,3.06,3,001,Walking
40.013975,116.306492,37,0,2008-11-06,23:34:39,5,-,0.0,3.58,0.72,2.59,3,001,Walking
40.013951,116.306506,38,1,2008-11-06,23:34:44,5,-,0.0,2.92,0.58,2.09,3,001,Walking
40.013904,116.306533,39,1,2008-11-06,23:34:49,5,-,0.01,5.71,1.14,4.1,3,001,Running
40.013895,116.306564,39,0,2008-11-06,23:34:54,5,-,0.0,2.82,0.56,2.02,3,001,Walking
40.013895,116.306564,39,0,2008-11-06,23:34:57,3,-,0.0,0.0,0.0,0.0,3,001,Stopped
40.01389,116.306562,39,0,2008-11-06,23:34:59,2,-,0.0,0.58,0.29,1.04,3,001,Stopped
40.013879,116.306566,39,0,2008-11-06,23:35:4,5,-,0.0,1.27,0.25,0.9,3,001,Stopped
40.013873,116.30657,39,0,2008-11-06,23:35:9,5,-,0.0,0.75,0.15,0.54,3,001,Stopped
40.013869,116.306573,39,0,2008-11-06,23:35:14,5,-,0.0,0.51,0.1,0.36,3,001,Stopped
40.013862,116.306576,39,0,2008-11-06,23:35:19,5,-,0.0,0.82,0.16,0.58,3,001,Stopped
40.013861,116.306579,39,0,2008-11-06,23:35:24,5,-,0.0,0.28,0.06,0.22,3,001,Stopped
40.013861,116.306579,39,0,2008-11-06,23:35:27,3,-,0.0,0.0,0.0,0.0,3,001,Stopped
40.013864,116.306579,37,-2,2008-11-06,23:35:29,2,-,0.0,0.33,0.17,0.61,3,001,Stopped
40.013847,116.306583,36,-1,2008-11-06,23:35:34,5,-,0.0,1.92,0.38,1.37,3,001,Stopped
40.013841,116.306561,36,0,2008-11-06,23:35:39,5,-,0.0,1.99,0.4,1.44,3,001,Stopped
40.013841,116.306561,36,0,2008-11-06,23:35:42,3,-,0.0,0.0,0.0,0.0,3,001,Stopped
40.013839,116.306556,36,0,2008-11-06,23:35:44,2,-,0.0,0.48,0.24,0.86,3,001,Stopped
40.013818,116.30654,36,0,2008-11-06,23:35:49,5,-,0.0,2.7,0.54,1.94,3,001,Stopped
40.013827,116.30651,36,0,2008-11-06,23:35:54,5,-,0.0,2.74,0.55,1.98,3,001,Stopped
40.01382,116.306529,36,0,2008-11-06,23:35:59,5,-,0.0,1.8,0.36,1.3,3,001,Stopped
40.013824,116.306538,36,0,2008-11-06,23:36:4,5,-,0.0,0.89,0.18,0.65,3,001,Stopped
40.013825,116.306549,36,0,2008-11-06,23:36:9,5,-,0.0,0.94,0.19,0.68,3,001,Stopped
40.013824,116.306554,36,0,2008-11-06,23:36:14,5,-,0.0,0.44,0.09,0.32,3,001,Stopped
40.013824,116.306554,36,0,2008-11-06,23:36:17,3,-,0.0,0.0,0.0,0.0,3,001,Stopped
40.013817,116.306556,36,0,2008-11-06,23:36:19,2,-,0.0,0.8,0.4,1.44,3,001,Stopped
40.013812,116.306528,36,0,2008-11-06,23:36:24,5,-,0.0,2.45,0.49,1.76,3,001,Stopped
40.013813,116.306534,36,0,2008-11-06,23:36:29,5,-,0.0,0.52,0.1,0.36,3,001,Stopped
40.013813,116.306534,36,0,2008-11-06,23:36:32,3,-,0.0,0.0,0.0,0.0,3,001,Stopped
40.013813,116.306538,36,0,2008-11-06,23:36:34,2,-,0.0,0.34,0.17,0.61,3,001,Stopped
40.013799,116.306562,36,0,2008-11-06,23:36:39,5,-,0.0,2.57,0.51,1.84,3,001,Stopped
40.013792,116.306546,36,0,2008-11-06,23:36:44,5,-,0.0,1.57,0.31,1.12,3,001,Stopped
