Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
39.999911,116.327346,31,-38,2009-06-21,10:14:7,-16385,-,0.2,204.38,-0.01,-0.04,6,000,Undifind
39.999912,116.327324,30,-1,2009-06-21,10:14:12,5,-,0.0,1.88,0.38,1.37,6,000,Stopped
39.999903,116.327311,31,1,2009-06-21,10:14:17,5,-,0.0,1.49,0.3,1.08,6,000,Stopped
39.999903,116.327311,31,0,2009-06-21,10:14:20,3,-,0.0,0.0,0.0,0.0,6,000,Stopped
39.999904,116.327304,32,1,2009-06-21,10:14:22,2,-,0.0,0.61,0.3,1.08,6,000,Stopped
39.999858,116.327265,33,1,2009-06-21,10:14:27,5,-,0.01,6.1,1.22,4.39,6,000,Running
39.999865,116.327163,33,0,2009-06-21,10:14:32,5,-,0.01,8.72,1.74,6.26,6,000,Running
39.999889,116.327034,34,1,2009-06-21,10:14:37,5,-,0.01,11.31,2.26,8.14,6,000,Running
39.999883,116.326912,34,0,2009-06-21,10:14:42,5,-,0.01,10.41,2.08,7.49,6,000,Running
39.999883,116.326794,35,1,2009-06-21,10:14:47,5,-,0.01,10.05,2.01,7.24,6,000,Running
39.999889,116.326657,35,0,2009-06-21,10:14:52,5,-,0.01,11.69,2.34,8.42,6,000,Running
39.999895,116.326514,36,1,2009-06-21,10:14:57,5,-,0.01,12.2,2.44,8.78,6,000,Running
39.999873,116.326369,35,-1,2009-06-21,10:15:2,5,-,0.01,12.59,2.52,9.07,6,000,Running
39.999858,116.326227,36,1,2009-06-21,10:15:7,5,-,0.01,12.21,2.44,8.78,6,000,Running
39.999851,116.326077,37,1,2009-06-21,10:15:12,5,-,0.01,12.8,2.56,9.22,6,000,Running
39.999848,116.325915,37,0,2009-06-21,10:15:17,5,-,0.01,13.8,2.76,9.94,6,000,Running
39.999834,116.325747,37,0,2009-06-21,10:15:22,5,-,0.01,14.39,2.88,10.37,6,000,Running
39.999809,116.32559,37,0,2009-06-21,10:15:27,5,-,0.01,13.66,2.73,9.83,6,000,Running
39.999781,116.325418,37,0,2009-06-21,10:15:32,5,-,0.01,14.98,3.0,10.8,6,000,Running
39.999774,116.325246,36,-1,2009-06-21,10:15:37,5,-,0.01,14.67,2.93,10.55,6,000,Running
39.999768,116.325094,37,1,2009-06-21,10:15:42,5,-,0.01,12.96,2.59,9.32,6,000,Running
39.999757,116.32502,38,1,2009-06-21,10:15:47,5,-,0.01,6.42,1.28,4.61,6,000,Running
39.999764,116.324817,40,2,2009-06-21,10:15:52,5,-,0.02,17.31,3.46,12.46,6,000,Bycicl/Car
39.999809,116.324669,41,1,2009-06-21,10:15:57,5,-,0.01,13.56,2.71,9.76,6,000,Running
39.999904,116.324629,43,2,2009-06-21,10:16:2,5,-,0.01,11.1,2.22,7.99,6,000,Running
40.000012,116.324598,46,3,2009-06-21,10:16:7,5,-,0.01,12.3,2.46,8.86,6,000,Running
40.000133,116.324582,49,3,2009-06-21,10:16:12,5,-,0.01,13.52,2.7,9.72,6,000,Running
40.000271,116.324554,52,3,2009-06-21,10:16:17,5,-,0.02,15.53,3.11,11.2,6,000,Running
40.000397,116.324527,54,2,2009-06-21,10:16:22,5,-,0.01,14.2,2.84,10.22,6,000,Running
40.000553,116.324511,56,2,2009-06-21,10:16:27,5,-,0.02,17.4,3.48,12.53,6,000,Bycicl/Car
40.000681,116.324497,57,1,2009-06-21,10:16:32,5,-,0.01,14.28,2.86,10.3,6,000,Running
40.00084,116.324471,60,3,2009-06-21,10:16:37,5,-,0.02,17.82,3.56,12.82,6,000,Bycicl/Car
40.001009,116.324482,60,0,2009-06-21,10:16:42,5,-,0.02,18.82,3.76,13.54,6,000,Bycicl/Car
40.001142,116.324494,62,2,2009-06-21,10:16:47,5,-,0.01,14.82,2.96,10.66,6,000,Running
40.001281,116.324492,64,2,2009-06-21,10:16:52,5,-,0.02,15.46,3.09,11.12,6,000,Running
40.001438,116.324478,64,0,2009-06-21,10:16:57,5,-,0.02,17.5,3.5,12.6,6,000,Bycicl/Car
40.001609,116.324471,65,1,2009-06-21,10:17:2,5,-,0.02,19.02,3.8,13.68,6,000,Bycicl/Car
40.001766,116.324474,66,1,2009-06-21,10:17:7,5,-,0.02,17.46,3.49,12.56,6,000,Bycicl/Car
40.0019,116.324457,62,-4,2009-06-21,10:17:12,5,-,0.01,14.97,2.99,10.76,6,000,Running
40.002064,116.32441,59,-3,2009-06-21,10:17:17,5,-,0.02,18.67,3.73,13.43,6,000,Bycicl/Car
40.002205,116.324395,53,-6,2009-06-21,10:17:22,5,-,0.02,15.73,3.15,11.34,6,000,Running
40.002365,116.324368,51,-2,2009-06-21,10:17:27,5,-,0.02,17.94,3.59,12.92,6,000,Bycicl/Car
40.002475,116.324361,47,-4,2009-06-21,10:17:32,5,-,0.01,12.25,2.45,8.82,6,000,Running
40.002617,116.324349,46,-1,2009-06-21,10:17:37,5,-,0.02,15.82,3.16,11.38,6,000,Running
40.002764,116.324344,46,0,2009-06-21,10:17:42,5,-,0.02,16.35,3.27,11.77,6,000,Running
40.002929,116.324327,46,0,2009-06-21,10:17:47,5,-,0.02,18.4,3.68,13.25,6,000,Bycicl/Car
40.003084,116.324324,49,3,2009-06-21,10:17:52,5,-,0.02,17.24,3.45,12.42,6,000,Bycicl/Car
40.003258,116.32433,53,4,2009-06-21,10:17:57,5,-,0.02,19.35,3.87,13.93,6,000,Bycicl/Car
40.003392,116.324309,53,0,2009-06-21,10:18:2,5,-,0.02,15.01,3.0,10.8,6,000,Running
40.003514,116.324318,53,0,2009-06-21,10:18:7,5,-,0.01,13.59,2.72,9.79,6,000,Running
40.003657,116.324323,51,-2,2009-06-21,10:18:12,5,-,0.02,15.91,3.18,11.45,6,000,Running
40.003839,116.324312,50,-1,2009-06-21,10:18:17,5,-,0.02,20.26,4.05,14.58,6,000,Bycicl/Car
40.004049,116.324305,49,-1,2009-06-21,10:18:22,5,-,0.02,23.36,4.67,16.81,6,000,Bycicl/Car
40.004311,116.324299,49,0,2009-06-21,10:18:27,5,-,0.03,29.14,5.83,20.99,6,000,Metro
40.004525,116.324285,48,-1,2009-06-21,10:18:32,5,-,0.02,23.83,4.77,17.17,6,000,Bycicl/Car
40.004725,116.324271,48,0,2009-06-21,10:18:37,5,-,0.02,22.27,4.45,16.02,6,000,Bycicl/Car
40.004887,116.324251,47,-1,2009-06-21,10:18:42,5,-,0.02,18.09,3.62,13.03,6,000,Bycicl/Car
40.005036,116.324231,45,-2,2009-06-21,10:18:47,5,-,0.02,16.66,3.33,11.99,6,000,Running
40.005215,116.324244,44,-1,2009-06-21,10:18:52,5,-,0.02,19.93,3.99,14.36,6,000,Bycicl/Car
40.00542,116.324222,46,2,2009-06-21,10:18:57,5,-,0.02,22.87,4.57,16.45,6,000,Bycicl/Car
40.005607,116.324197,48,2,2009-06-21,10:19:2,5,-,0.02,20.9,4.18,15.05,6,000,Bycicl/Car
40.005768,116.324164,48,0,2009-06-21,10:19:7,5,-,0.02,18.12,3.62,13.03,6,000,Bycicl/Car
40.005917,116.324151,49,1,2009-06-21,10:19:12,5,-,0.02,16.61,3.32,11.95,6,000,Running
40.006054,116.324157,50,1,2009-06-21,10:19:17,5,-,0.02,15.24,3.05,10.98,6,000,Running
40.006242,116.324178,53,3,2009-06-21,10:19:22,5,-,0.02,20.98,4.2,15.12,6,000,Bycicl/Car
40.006428,116.324216,56,3,2009-06-21,10:19:27,5,-,0.02,20.93,4.19,15.08,6,000,Bycicl/Car
40.006601,116.324205,54,-2,2009-06-21,10:19:32,5,-,0.02,19.26,3.85,13.86,6,000,Bycicl/Car
40.006774,116.324206,53,-1,2009-06-21,10:19:37,5,-,0.02,19.24,3.85,13.86,6,000,Bycicl/Car
40.006946,116.324212,49,-4,2009-06-21,10:19:42,5,-,0.02,19.13,3.83,13.79,6,000,Bycicl/Car
40.007101,116.324208,47,-2,2009-06-21,10:19:47,5,-,0.02,17.24,3.45,12.42,6,000,Bycicl/Car
40.007276,116.324223,44,-3,2009-06-21,10:19:52,5,-,0.02,19.5,3.9,14.04,6,000,Bycicl/Car
40.007432,116.324209,41,-3,2009-06-21,10:19:57,5,-,0.02,17.39,3.48,12.53,6,000,Bycicl/Car
40.007583,116.324202,38,-3,2009-06-21,10:20:2,5,-,0.02,16.8,3.36,12.1,6,000,Bycicl/Car
40.007747,116.324185,37,-1,2009-06-21,10:20:7,5,-,0.02,18.29,3.66,13.18,6,000,Bycicl/Car
40.007903,116.324161,32,-5,2009-06-21,10:20:12,5,-,0.02,17.47,3.49,12.56,6,000,Bycicl/Car
40.008067,116.324157,30,-2,2009-06-21,10:20:17,5,-,0.02,18.24,3.65,13.14,6,000,Bycicl/Car
40.008234,116.324152,28,-2,2009-06-21,10:20:22,5,-,0.02,18.57,3.71,13.36,6,000,Bycicl/Car
40.008394,116.324145,26,-2,2009-06-21,10:20:27,5,-,0.02,17.8,3.56,12.82,6,000,Bycicl/Car
40.008556,116.324124,25,-1,2009-06-21,10:20:32,5,-,0.02,18.1,3.62,13.03,6,000,Bycicl/Car
40.008713,116.324088,30,5,2009-06-21,10:20:37,5,-,0.02,17.72,3.54,12.74,6,000,Bycicl/Car
40.008874,116.324079,32,2,2009-06-21,10:20:42,5,-,0.02,17.92,3.58,12.89,6,000,Bycicl/Car
40.009026,116.324059,31,-1,2009-06-21,10:20:47,5,-,0.02,16.99,3.4,12.24,6,000,Bycicl/Car
40.009172,116.32405,29,-2,2009-06-21,10:20:52,5,-,0.02,16.25,3.25,11.7,6,000,Running
40.009329,116.324042,28,-1,2009-06-21,10:20:57,5,-,0.02,17.47,3.49,12.56,6,000,Bycicl/Car
40.009478,116.323989,27,-1,2009-06-21,10:21:2,5,-,0.02,17.17,3.43,12.35,6,000,Bycicl/Car
40.009588,116.323879,26,-1,2009-06-21,10:21:7,5,-,0.02,15.41,3.08,11.09,6,000,Running
40.009616,116.323701,24,-2,2009-06-21,10:21:12,5,-,0.02,15.48,3.1,11.16,6,000,Running
40.009613,116.323494,23,-1,2009-06-21,10:21:17,5,-,0.02,17.63,3.53,12.71,6,000,Bycicl/Car
40.009615,116.323289,23,0,2009-06-21,10:21:22,5,-,0.02,17.46,3.49,12.56,6,000,Bycicl/Car
40.009609,116.323086,23,0,2009-06-21,10:21:27,5,-,0.02,17.3,3.46,12.46,6,000,Bycicl/Car
40.009598,116.322894,23,0,2009-06-21,10:21:32,5,-,0.02,16.4,3.28,11.81,6,000,Running
40.009584,116.322731,23,0,2009-06-21,10:21:37,5,-,0.01,13.97,2.79,10.04,6,000,Running
40.009564,116.322568,23,0,2009-06-21,10:21:42,5,-,0.01,14.06,2.81,10.12,6,000,Running
40.009562,116.322406,24,1,2009-06-21,10:21:47,5,-,0.01,13.8,2.76,9.94,6,000,Running
40.009554,116.322225,25,1,2009-06-21,10:21:52,5,-,0.02,15.44,3.09,11.12,6,000,Running
40.009507,116.322044,26,1,2009-06-21,10:21:57,5,-,0.02,16.28,3.26,11.74,6,000,Running
40.009422,116.321895,27,1,2009-06-21,10:22:2,5,-,0.02,15.82,3.16,11.38,6,000,Running
40.009337,116.321746,28,1,2009-06-21,10:22:7,5,-,0.02,15.82,3.16,11.38,6,000,Running
40.009248,116.321593,30,2,2009-06-21,10:22:12,5,-,0.02,16.36,3.27,11.77,6,000,Running
40.009173,116.32144,32,2,2009-06-21,10:22:17,5,-,0.02,15.47,3.09,11.12,6,000,Running
40.009067,116.321313,32,0,2009-06-21,10:22:22,5,-,0.02,16.0,3.2,11.52,6,000,Running
40.008896,116.321264,32,0,2009-06-21,10:22:27,5,-,0.02,19.47,3.89,14.0,6,000,Bycicl/Car
40.008916,116.321133,33,1,2009-06-21,10:22:32,5,-,0.01,11.38,2.28,8.21,6,000,Running
40.009009,116.321005,32,-1,2009-06-21,10:22:37,5,-,0.02,15.03,3.01,10.84,6,000,Running
40.009081,116.320851,31,-1,2009-06-21,10:22:42,5,-,0.02,15.37,3.07,11.05,6,000,Running
40.00916,116.320713,30,-1,2009-06-21,10:22:47,5,-,0.01,14.67,2.93,10.55,6,000,Running
40.009254,116.320587,30,0,2009-06-21,10:22:52,5,-,0.01,14.98,3.0,10.8,6,000,Running
40.009336,116.320503,30,0,2009-06-21,10:22:57,5,-,0.01,11.59,2.32,8.35,6,000,Running
40.00941,116.320469,32,2,2009-06-21,10:23:2,5,-,0.01,8.72,1.74,6.26,6,000,Running
40.009461,116.320432,32,0,2009-06-21,10:23:7,5,-,0.01,6.49,1.3,4.68,6,000,Running
40.009414,116.320399,34,2,2009-06-21,10:23:12,5,-,0.01,5.93,1.19,4.28,6,000,Running
40.009411,116.320395,33,-1,2009-06-21,10:23:17,5,-,0.0,0.48,0.1,0.36,6,000,Stopped
40.009411,116.320395,33,0,2009-06-21,10:23:20,3,-,0.0,0.0,0.0,0.0,6,000,Stopped
40.009412,116.320394,33,0,2009-06-21,10:23:22,2,-,0.0,0.14,0.07,0.25,6,000,Stopped
40.009405,116.320404,33,0,2009-06-21,10:23:27,5,-,0.0,1.15,0.23,0.83,6,000,Stopped
40.009409,116.320378,34,1,2009-06-21,10:23:32,5,-,0.0,2.26,0.45,1.62,6,000,Stopped
40.009423,116.320349,33,-1,2009-06-21,10:23:37,5,-,0.0,2.92,0.58,2.09,6,000,Walking
40.009439,116.320319,34,1,2009-06-21,10:23:42,5,-,0.0,3.11,0.62,2.23,6,000,Walking
40.009439,116.320319,34,0,2009-06-21,10:23:45,3,-,0.0,0.0,0.0,0.0,6,000,Stopped
40.009443,116.320312,34,0,2009-06-21,10:23:47,2,-,0.0,0.74,0.37,1.33,6,000,Stopped
40.009472,116.32027,34,0,2009-06-21,10:23:52,5,-,0.0,4.82,0.96,3.46,6,000,Walking
40.009502,116.320231,34,0,2009-06-21,10:23:57,5,-,0.0,4.71,0.94,3.38,6,000,Walking
40.009512,116.320215,34,0,2009-06-21,10:24:2,5,-,0.0,1.76,0.35,1.26,6,000,Stopped
40.009512,116.320229,34,0,2009-06-21,10:24:7,5,-,0.0,1.19,0.24,0.86,6,000,Stopped
40.009494,116.320247,34,0,2009-06-21,10:24:12,5,-,0.0,2.52,0.5,1.8,6,000,Stopped
