Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
39.998875,116.324514,149,100,2008-11-14,10:14:36,-22534,-,1.04,1041.33,-0.05,-0.18,4,000,Undifind
39.998784,116.324539,150,1,2008-11-14,10:14:41,5,-,0.01,10.34,2.07,7.45,4,000,Running
39.998853,116.324545,150,0,2008-11-14,10:14:46,5,-,0.01,7.69,1.54,5.54,4,000,Running
39.998901,116.324524,150,0,2008-11-14,10:14:51,5,-,0.01,5.63,1.13,4.07,4,000,Running
39.999034,116.324524,150,0,2008-11-14,10:14:56,5,-,0.01,14.79,2.96,10.66,4,000,Running
39.99915,116.324493,150,0,2008-11-14,10:15:1,5,-,0.01,13.17,2.63,9.47,4,000,Running
39.999827,116.324579,75,-75,2008-11-14,10:15:6,5,-,0.08,75.63,15.13,54.47,4,000,Car City
39.999958,116.324533,77,2,2008-11-14,10:15:11,5,-,0.02,15.08,3.02,10.87,4,000,Running
40.000109,116.324532,79,2,2008-11-14,10:15:16,5,-,0.02,16.79,3.36,12.1,4,000,Bycicl/Car
40.000255,116.3245,82,3,2008-11-14,10:15:21,5,-,0.02,16.46,3.29,11.84,4,000,Running
40.000453,116.324493,83,1,2008-11-14,10:15:26,5,-,0.02,22.02,4.4,15.84,4,000,Bycicl/Car
40.000634,116.324507,81,-2,2008-11-14,10:15:31,5,-,0.02,20.16,4.03,14.51,4,000,Bycicl/Car
40.000821,116.324508,81,0,2008-11-14,10:15:36,5,-,0.02,20.79,4.16,14.98,4,000,Bycicl/Car
40.000978,116.324507,80,-1,2008-11-14,10:15:41,5,-,0.02,17.46,3.49,12.56,4,000,Bycicl/Car
40.001128,116.324507,81,1,2008-11-14,10:15:46,5,-,0.02,16.68,3.34,12.02,4,000,Bycicl/Car
40.001344,116.324477,83,2,2008-11-14,10:15:51,5,-,0.02,24.15,4.83,17.39,4,000,Bycicl/Car
40.001528,116.324488,82,-1,2008-11-14,10:15:56,5,-,0.02,20.48,4.1,14.76,4,000,Bycicl/Car
40.001703,116.324534,81,-1,2008-11-14,10:16:1,5,-,0.02,19.85,3.97,14.29,4,000,Bycicl/Car
40.001849,116.324624,82,1,2008-11-14,10:16:6,5,-,0.02,17.95,3.59,12.92,4,000,Bycicl/Car
40.001982,116.32472,81,-1,2008-11-14,10:16:11,5,-,0.02,16.9,3.38,12.17,4,000,Bycicl/Car
40.002144,116.324781,80,-1,2008-11-14,10:16:16,5,-,0.02,18.75,3.75,13.5,4,000,Bycicl/Car
40.002353,116.324744,79,-1,2008-11-14,10:16:21,5,-,0.02,23.45,4.69,16.88,4,000,Bycicl/Car
40.002545,116.324667,79,0,2008-11-14,10:16:26,5,-,0.02,22.33,4.47,16.09,4,000,Bycicl/Car
40.002715,116.324629,81,2,2008-11-14,10:16:31,5,-,0.02,19.18,3.84,13.82,4,000,Bycicl/Car
40.002865,116.324591,82,1,2008-11-14,10:16:36,5,-,0.02,16.99,3.4,12.24,4,000,Bycicl/Car
