Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
40.007705,116.319697,32,-12,2009-06-23,4:36:35,-34409,-,1.02,1015.31,-0.03,-0.11,1,000,Undifind
40.007705,116.319697,32,0,2009-06-23,4:36:38,3,-,0.0,0.0,0.0,0.0,1,000,Stopped
40.007702,116.319694,42,10,2009-06-23,4:36:40,2,-,0.0,0.42,0.21,0.76,1,000,Stopped
40.007721,116.319714,41,-1,2009-06-23,4:36:45,5,-,0.0,2.71,0.54,1.94,1,000,Stopped
40.007711,116.319737,42,1,2009-06-23,4:36:50,5,-,0.0,2.25,0.45,1.62,1,000,Stopped
40.007522,116.319731,36,-6,2009-06-23,4:36:55,5,-,0.02,21.02,4.2,15.12,1,000,Bycicl/Car
40.007385,116.319598,36,0,2009-06-23,4:37:0,5,-,0.02,18.98,3.8,13.68,1,000,Bycicl/Car
40.007254,116.31957,38,2,2009-06-23,4:37:5,5,-,0.01,14.76,2.95,10.62,1,000,Running
40.007127,116.319448,39,1,2009-06-23,4:37:10,5,-,0.02,17.53,3.51,12.64,1,000,Bycicl/Car
40.006982,116.31933,40,1,2009-06-23,4:37:15,5,-,0.02,19.0,3.8,13.68,1,000,Bycicl/Car
40.0067,116.319311,40,0,2009-06-23,4:37:20,5,-,0.03,31.4,6.28,22.61,1,000,Metro
40.006606,116.319239,42,2,2009-06-23,4:37:25,5,-,0.01,12.12,2.42,8.71,1,000,Running
40.006559,116.31905,45,3,2009-06-23,4:37:30,5,-,0.02,16.92,3.38,12.17,1,000,Bycicl/Car
40.006534,116.318732,47,2,2009-06-23,4:37:35,5,-,0.03,27.23,5.45,19.62,1,000,Bycicl/Car
40.006495,116.318468,50,3,2009-06-23,4:37:40,5,-,0.02,22.9,4.58,16.49,1,000,Bycicl/Car
40.006566,116.318249,55,5,2009-06-23,4:37:45,5,-,0.02,20.25,4.05,14.58,1,000,Bycicl/Car
40.00658,116.318075,58,3,2009-06-23,4:37:50,5,-,0.01,14.9,2.98,10.73,1,000,Running
40.006549,116.317883,60,2,2009-06-23,4:37:55,5,-,0.02,16.71,3.34,12.02,1,000,Bycicl/Car
40.006499,116.3178,63,3,2009-06-23,4:38:0,5,-,0.01,8.99,1.8,6.48,1,000,Running
40.006474,116.317813,65,2,2009-06-23,4:38:5,5,-,0.0,2.99,0.6,2.16,1,000,Walking
40.006474,116.317813,65,0,2009-06-23,4:38:8,3,-,0.0,0.0,0.0,0.0,1,000,Stopped
40.006474,116.317814,65,0,2009-06-23,4:38:10,2,-,0.0,0.09,0.04,0.14,1,000,Stopped
40.006481,116.317832,65,0,2009-06-23,4:38:15,5,-,0.0,1.72,0.34,1.22,1,000,Stopped
40.006488,116.317849,65,0,2009-06-23,4:38:20,5,-,0.0,1.64,0.33,1.19,1,000,Stopped
40.006497,116.31787,66,1,2009-06-23,4:38:25,5,-,0.0,2.05,0.41,1.48,1,000,Stopped
