Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
40.007245,116.319596,149,70,2009-05-18,6:46:38,-28208,-,1.05,1048.73,-0.04,-0.14,0,000,Undifind
40.007242,116.319563,149,0,2009-05-18,6:46:43,5,-,0.0,2.83,0.57,2.05,0,000,Walking
40.007219,116.319595,149,0,2009-05-18,6:46:48,5,-,0.0,3.74,0.75,2.7,0,000,Walking
40.007206,116.319499,159,10,2009-05-18,6:46:53,5,-,0.01,8.3,1.66,5.98,0,000,Running
40.007281,116.31977,157,-2,2009-05-18,6:46:58,5,-,0.02,24.54,4.91,17.68,0,000,Bycicl/Car
40.007287,116.319985,157,0,2009-05-18,6:47:3,5,-,0.02,18.32,3.66,13.18,0,000,Bycicl/Car
40.00723,116.320179,160,3,2009-05-18,6:47:8,5,-,0.02,17.7,3.54,12.74,0,000,Bycicl/Car
40.007196,116.320366,163,3,2009-05-18,6:47:13,5,-,0.02,16.37,3.27,11.77,0,000,Running
40.007186,116.320538,167,4,2009-05-18,6:47:18,5,-,0.01,14.69,2.94,10.58,0,000,Running
40.007159,116.320701,171,4,2009-05-18,6:47:23,5,-,0.01,14.2,2.84,10.22,0,000,Running
40.00703,116.320741,175,4,2009-05-18,6:47:28,5,-,0.01,14.74,2.95,10.62,0,000,Running
40.006889,116.320751,180,5,2009-05-18,6:47:33,5,-,0.02,15.7,3.14,11.3,0,000,Running
40.006749,116.320747,183,3,2009-05-18,6:47:38,5,-,0.02,15.57,3.11,11.2,0,000,Running
40.006609,116.320751,186,3,2009-05-18,6:47:43,5,-,0.02,15.57,3.11,11.2,0,000,Running
40.006477,116.320748,189,3,2009-05-18,6:47:48,5,-,0.01,14.68,2.94,10.58,0,000,Running
40.006323,116.320755,193,4,2009-05-18,6:47:53,5,-,0.02,17.13,3.43,12.35,0,000,Bycicl/Car
40.006157,116.320769,197,4,2009-05-18,6:47:58,5,-,0.02,18.5,3.7,13.32,0,000,Bycicl/Car
40.006037,116.320827,201,4,2009-05-18,6:48:3,5,-,0.01,14.23,2.85,10.26,0,000,Running
40.005801,116.320781,205,4,2009-05-18,6:48:8,5,-,0.03,26.53,5.31,19.12,0,000,Bycicl/Car
40.005659,116.320753,209,4,2009-05-18,6:48:13,5,-,0.02,15.97,3.19,11.48,0,000,Running
40.005424,116.320721,212,3,2009-05-18,6:48:18,5,-,0.03,26.27,5.25,18.9,0,000,Bycicl/Car
40.005245,116.320731,216,4,2009-05-18,6:48:23,5,-,0.02,19.92,3.98,14.33,0,000,Bycicl/Car
40.005079,116.320717,220,4,2009-05-18,6:48:28,5,-,0.02,18.5,3.7,13.32,0,000,Bycicl/Car
40.004868,116.320775,224,4,2009-05-18,6:48:33,5,-,0.02,23.98,4.8,17.28,0,000,Bycicl/Car
40.00473,116.320776,227,3,2009-05-18,6:48:38,5,-,0.02,15.35,3.07,11.05,0,000,Running
40.004568,116.32075,231,4,2009-05-18,6:48:43,5,-,0.02,18.15,3.63,13.07,0,000,Bycicl/Car
40.004422,116.320728,236,5,2009-05-18,6:48:48,5,-,0.02,16.34,3.27,11.77,0,000,Running
40.004301,116.320726,238,2,2009-05-18,6:48:53,5,-,0.01,13.46,2.69,9.68,0,000,Running
40.00414,116.320756,242,4,2009-05-18,6:48:58,5,-,0.02,18.08,3.62,13.03,0,000,Bycicl/Car
40.003946,116.320788,247,5,2009-05-18,6:49:3,5,-,0.02,21.74,4.35,15.66,0,000,Bycicl/Car
40.003722,116.320739,249,2,2009-05-18,6:49:8,5,-,0.03,25.25,5.05,18.18,0,000,Bycicl/Car
40.003569,116.320809,254,5,2009-05-18,6:49:13,5,-,0.02,18.03,3.61,13.0,0,000,Bycicl/Car
40.003419,116.321016,258,4,2009-05-18,6:49:18,5,-,0.02,24.27,4.85,17.46,0,000,Bycicl/Car
40.003292,116.32124,262,4,2009-05-18,6:49:23,5,-,0.02,23.74,4.75,17.1,0,000,Bycicl/Car
40.003279,116.321489,264,2,2009-05-18,6:49:28,5,-,0.02,21.26,4.25,15.3,0,000,Bycicl/Car
40.00334,116.321862,267,3,2009-05-18,6:49:33,5,-,0.03,32.49,6.5,23.4,0,000,Metro
40.003374,116.322208,269,2,2009-05-18,6:49:38,5,-,0.03,29.71,5.94,21.38,0,000,Metro
40.003326,116.322408,273,4,2009-05-18,6:49:43,5,-,0.02,17.85,3.57,12.85,0,000,Bycicl/Car
40.003351,116.322725,275,2,2009-05-18,6:49:48,5,-,0.03,27.14,5.43,19.55,0,000,Bycicl/Car
40.003384,116.32291,279,4,2009-05-18,6:49:53,5,-,0.02,16.18,3.24,11.66,0,000,Running
40.003396,116.323055,284,5,2009-05-18,6:49:58,5,-,0.01,12.42,2.48,8.93,0,000,Running
40.003402,116.323226,288,4,2009-05-18,6:50:3,5,-,0.01,14.58,2.92,10.51,0,000,Running
40.003354,116.323421,292,4,2009-05-18,6:50:8,5,-,0.02,17.45,3.49,12.56,0,000,Bycicl/Car
40.003323,116.323542,291,-1,2009-05-18,6:50:13,5,-,0.01,10.87,2.17,7.81,0,000,Running
40.003243,116.323558,291,0,2009-05-18,6:50:18,5,-,0.01,9.0,1.8,6.48,0,000,Running
40.003009,116.323621,291,0,2009-05-18,6:50:23,5,-,0.03,26.57,5.31,19.12,0,000,Bycicl/Car
40.002818,116.323716,291,0,2009-05-18,6:50:28,5,-,0.02,22.73,4.55,16.38,0,000,Bycicl/Car
40.002645,116.323789,292,1,2009-05-18,6:50:33,5,-,0.02,20.22,4.04,14.54,0,000,Bycicl/Car
40.002476,116.323831,294,2,2009-05-18,6:50:38,5,-,0.02,19.13,3.83,13.79,0,000,Bycicl/Car
40.002403,116.32367,295,1,2009-05-18,6:50:43,5,-,0.02,15.94,3.19,11.48,0,000,Running
