Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
40.011824,116.297026,146,57,2008-11-11,0:17:4,-8330,-,1.99,1987.42,-0.24,-0.86,1,000,Undifind
40.011438,116.29693,43,-103,2008-11-11,0:17:9,5,-,0.04,43.69,8.74,31.46,1,000,Car City
40.011447,116.296928,46,3,2008-11-11,0:17:14,5,-,0.0,1.02,0.2,0.72,1,000,Stopped
40.011429,116.296871,46,0,2008-11-11,0:17:19,5,-,0.01,5.25,1.05,3.78,1,000,Walking
40.011413,116.296835,46,0,2008-11-11,0:17:24,5,-,0.0,3.54,0.71,2.56,1,000,Walking
40.011387,116.29682,46,0,2008-11-11,0:17:29,5,-,0.0,3.16,0.63,2.27,1,000,Walking
40.011384,116.296841,46,0,2008-11-11,0:17:34,5,-,0.0,1.82,0.36,1.3,1,000,Stopped
40.011384,116.296841,46,0,2008-11-11,0:17:37,3,-,0.0,0.0,0.0,0.0,1,000,Stopped
40.011391,116.296835,47,1,2008-11-11,0:17:39,2,-,0.0,0.93,0.47,1.69,1,000,Stopped
40.0114,116.296837,47,0,2008-11-11,0:17:44,5,-,0.0,1.02,0.2,0.72,1,000,Stopped
40.011388,116.296828,48,1,2008-11-11,0:17:49,5,-,0.0,1.54,0.31,1.12,1,000,Stopped
40.011388,116.296828,48,0,2008-11-11,0:17:52,3,-,0.0,0.0,0.0,0.0,1,000,Stopped
40.011384,116.296831,48,0,2008-11-11,0:17:54,2,-,0.0,0.51,0.26,0.94,1,000,Stopped
40.011373,116.296827,48,0,2008-11-11,0:17:59,5,-,0.0,1.27,0.25,0.9,1,000,Stopped
40.01137,116.296818,48,0,2008-11-11,0:18:4,5,-,0.0,0.84,0.17,0.61,1,000,Stopped
40.011374,116.296804,48,0,2008-11-11,0:18:9,5,-,0.0,1.27,0.25,0.9,1,000,Stopped
40.011388,116.29677,48,0,2008-11-11,0:18:14,5,-,0.0,3.29,0.66,2.38,1,000,Walking
40.01138,116.296743,48,0,2008-11-11,0:18:19,5,-,0.0,2.47,0.49,1.76,1,000,Stopped
40.011359,116.296755,49,1,2008-11-11,0:18:24,5,-,0.0,2.55,0.51,1.84,1,000,Stopped
40.011351,116.296787,49,0,2008-11-11,0:18:29,5,-,0.0,2.87,0.57,2.05,1,000,Walking
40.01135,116.296797,49,0,2008-11-11,0:18:34,5,-,0.0,0.86,0.17,0.61,1,000,Stopped
40.011332,116.296753,50,1,2008-11-11,0:18:39,5,-,0.0,4.25,0.85,3.06,1,000,Walking
40.011316,116.296722,50,0,2008-11-11,0:18:44,5,-,0.0,3.18,0.64,2.3,1,000,Walking
40.011304,116.296726,50,0,2008-11-11,0:18:49,5,-,0.0,1.38,0.28,1.01,1,000,Stopped
40.01129,116.296736,50,0,2008-11-11,0:18:54,5,-,0.0,1.77,0.35,1.26,1,000,Stopped
40.011289,116.29672,50,0,2008-11-11,0:18:59,5,-,0.0,1.37,0.27,0.97,1,000,Stopped
40.011316,116.296718,51,1,2008-11-11,0:19:4,5,-,0.0,3.01,0.6,2.16,1,000,Walking
40.011315,116.296708,51,0,2008-11-11,0:19:9,5,-,0.0,0.86,0.17,0.61,1,000,Stopped
40.011324,116.296695,51,0,2008-11-11,0:19:14,5,-,0.0,1.49,0.3,1.08,1,000,Stopped
40.011324,116.296695,51,0,2008-11-11,0:19:17,3,-,0.0,0.0,0.0,0.0,1,000,Stopped
40.011323,116.296694,52,1,2008-11-11,0:19:19,2,-,0.0,0.14,0.07,0.25,1,000,Stopped
40.011293,116.296701,52,0,2008-11-11,0:19:24,5,-,0.0,3.39,0.68,2.45,1,000,Walking
40.011269,116.296707,52,0,2008-11-11,0:19:29,5,-,0.0,2.72,0.54,1.94,1,000,Stopped
40.011247,116.296691,52,0,2008-11-11,0:19:34,5,-,0.0,2.8,0.56,2.02,1,000,Walking
40.011251,116.296669,52,0,2008-11-11,0:19:39,5,-,0.0,1.93,0.39,1.4,1,000,Stopped
40.011264,116.296644,51,-1,2008-11-11,0:19:44,5,-,0.0,2.57,0.51,1.84,1,000,Stopped
40.01128,116.296596,50,-1,2008-11-11,0:19:49,5,-,0.0,4.46,0.89,3.2,1,000,Walking
40.011243,116.296561,49,-1,2008-11-11,0:19:54,5,-,0.01,5.08,1.02,3.67,1,000,Walking
