Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
40.000323,116.327532,61,49,2009-05-04,20:39:25,-385,-,1.04,1037.07,-2.69,-9.68,0,000,Undifind
40.000147,116.327455,48,-13,2009-05-04,20:39:30,5,-,0.02,20.64,4.13,14.87,0,000,Bycicl/Car
39.999778,116.327202,40,-8,2009-05-04,20:39:35,5,-,0.05,46.35,9.27,33.37,0,000,Car City
39.999732,116.32701,37,-3,2009-05-04,20:39:40,5,-,0.02,17.14,3.43,12.35,0,000,Bycicl/Car
39.99972,116.326792,35,-2,2009-05-04,20:39:45,5,-,0.02,18.62,3.72,13.39,0,000,Bycicl/Car
39.999718,116.326562,32,-3,2009-05-04,20:39:50,5,-,0.02,19.59,3.92,14.11,0,000,Bycicl/Car
39.999717,116.326332,29,-3,2009-05-04,20:39:55,5,-,0.02,19.59,3.92,14.11,0,000,Bycicl/Car
39.999697,116.326096,26,-3,2009-05-04,20:40:0,5,-,0.02,20.23,4.05,14.58,0,000,Bycicl/Car
39.999889,116.325855,21,-5,2009-05-04,20:40:5,5,-,0.03,29.62,5.92,21.31,0,000,Metro
39.999911,116.325626,17,-4,2009-05-04,20:40:10,5,-,0.02,19.66,3.93,14.15,0,000,Bycicl/Car
39.999907,116.325402,14,-3,2009-05-04,20:40:15,5,-,0.02,19.09,3.82,13.75,0,000,Bycicl/Car
39.999917,116.325181,11,-3,2009-05-04,20:40:20,5,-,0.02,18.86,3.77,13.57,0,000,Bycicl/Car
39.999939,116.324953,8,-3,2009-05-04,20:40:25,5,-,0.02,19.57,3.91,14.08,0,000,Bycicl/Car
39.999918,116.324722,4,-4,2009-05-04,20:40:30,5,-,0.02,19.81,3.96,14.26,0,000,Bycicl/Car
39.999916,116.324582,0,-4,2009-05-04,20:40:35,5,-,0.01,11.93,2.39,8.6,0,000,Running
40.000034,116.324403,0,0,2009-05-04,20:40:40,5,-,0.02,20.12,4.02,14.47,0,000,Bycicl/Car
40.000302,116.324337,-1,-1,2009-05-04,20:40:45,5,-,0.03,30.33,6.07,21.85,0,000,Metro
40.000439,116.324297,2,3,2009-05-04,20:40:50,5,-,0.02,15.61,3.12,11.23,0,000,Running
40.000579,116.324279,3,1,2009-05-04,20:40:55,5,-,0.02,15.64,3.13,11.27,0,000,Running
40.000775,116.324344,5,2,2009-05-04,20:41:0,5,-,0.02,22.49,4.5,16.2,0,000,Bycicl/Car
40.000937,116.324404,9,4,2009-05-04,20:41:5,5,-,0.02,18.72,3.74,13.46,0,000,Bycicl/Car
40.00108,116.32448,13,4,2009-05-04,20:41:10,5,-,0.02,17.17,3.43,12.35,0,000,Bycicl/Car
40.001187,116.324466,14,1,2009-05-04,20:41:15,5,-,0.01,11.96,2.39,8.6,0,000,Running
40.001351,116.32441,17,3,2009-05-04,20:41:20,5,-,0.02,18.85,3.77,13.57,0,000,Bycicl/Car
40.001588,116.324353,20,3,2009-05-04,20:41:25,5,-,0.03,26.8,5.36,19.3,0,000,Bycicl/Car
40.001845,116.324316,22,2,2009-05-04,20:41:30,5,-,0.03,28.75,5.75,20.7,0,000,Metro
40.002013,116.32442,27,5,2009-05-04,20:41:35,5,-,0.02,20.67,4.13,14.87,0,000,Bycicl/Car
40.002186,116.324423,29,2,2009-05-04,20:41:40,5,-,0.02,19.24,3.85,13.86,0,000,Bycicl/Car
40.002467,116.324393,31,2,2009-05-04,20:41:45,5,-,0.03,31.35,6.27,22.57,0,000,Metro
40.002716,116.324353,32,1,2009-05-04,20:41:50,5,-,0.03,27.9,5.58,20.09,0,000,Metro
40.002952,116.324334,30,-2,2009-05-04,20:41:55,5,-,0.03,26.29,5.26,18.94,0,000,Bycicl/Car
40.003118,116.324321,31,1,2009-05-04,20:42:0,5,-,0.02,18.49,3.7,13.32,0,000,Bycicl/Car
40.003277,116.324379,32,1,2009-05-04,20:42:5,5,-,0.02,18.36,3.67,13.21,0,000,Bycicl/Car
40.003423,116.324384,32,0,2009-05-04,20:42:10,5,-,0.02,16.24,3.25,11.7,0,000,Running
40.003597,116.32441,35,3,2009-05-04,20:42:15,5,-,0.02,19.47,3.89,14.0,0,000,Bycicl/Car
40.003888,116.324361,36,1,2009-05-04,20:42:20,5,-,0.03,32.63,6.53,23.51,0,000,Metro
40.004145,116.324326,37,1,2009-05-04,20:42:25,5,-,0.03,28.73,5.75,20.7,0,000,Metro
40.004265,116.324309,39,2,2009-05-04,20:42:30,5,-,0.01,13.42,2.68,9.65,0,000,Running
40.004563,116.32427,39,0,2009-05-04,20:42:35,5,-,0.03,33.3,6.66,23.98,0,000,Metro
40.004788,116.324256,37,-2,2009-05-04,20:42:40,5,-,0.03,25.05,5.01,18.04,0,000,Bycicl/Car
40.004951,116.324266,35,-2,2009-05-04,20:42:45,5,-,0.02,18.14,3.63,13.07,0,000,Bycicl/Car
40.005058,116.324286,34,-1,2009-05-04,20:42:50,5,-,0.01,12.02,2.4,8.64,0,000,Running
