Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
39.970138,116.30186,29,-13,2009-06-10,23:27:37,28905,POI,0.31,311.73,0.01,0.04,2,022,Stopped
39.97011,116.301762,23,-6,2009-06-10,23:27:42,5,-,0.01,8.91,1.78,6.41,2,022,Running
39.969927,116.301732,35,12,2009-06-10,23:27:47,5,-,0.02,20.51,4.1,14.76,2,022,Bycicl/Car
39.969919,116.301663,34,-1,2009-06-10,23:27:52,5,-,0.01,5.95,1.19,4.28,2,022,Running
39.969836,116.301611,38,4,2009-06-10,23:27:57,5,-,0.01,10.24,2.05,7.38,2,022,Running
39.969764,116.301586,39,1,2009-06-10,23:28:2,5,-,0.01,8.28,1.66,5.98,2,022,Running
39.969723,116.301568,41,2,2009-06-10,23:28:7,5,-,0.0,4.81,0.96,3.46,2,022,Walking
39.969677,116.301548,41,0,2009-06-10,23:28:12,5,-,0.01,5.39,1.08,3.89,2,022,Walking
39.969614,116.301545,42,1,2009-06-10,23:28:17,5,-,0.01,7.01,1.4,5.04,2,022,Running
39.969584,116.301519,42,0,2009-06-10,23:28:22,5,-,0.0,4.0,0.8,2.88,2,022,Walking
39.969566,116.301476,42,0,2009-06-10,23:28:27,5,-,0.0,4.18,0.84,3.02,2,022,Walking
39.969556,116.301405,40,-2,2009-06-10,23:28:32,5,-,0.01,6.15,1.23,4.43,2,022,Running
39.969552,116.30132,39,-1,2009-06-10,23:28:37,5,-,0.01,7.26,1.45,5.22,2,022,Running
39.969539,116.301243,39,0,2009-06-10,23:28:42,5,-,0.01,6.72,1.34,4.82,2,022,Running
39.969537,116.301174,39,0,2009-06-10,23:28:47,5,-,0.01,5.88,1.18,4.25,2,022,Running
39.969538,116.301097,40,1,2009-06-10,23:28:52,5,-,0.01,6.56,1.31,4.72,2,022,Running
39.969525,116.301025,40,0,2009-06-10,23:28:57,5,-,0.01,6.3,1.26,4.54,2,022,Running
39.969535,116.300949,42,2,2009-06-10,23:29:2,5,-,0.01,6.57,1.31,4.72,2,022,Running
39.969605,116.300928,42,0,2009-06-10,23:29:7,5,-,0.01,7.99,1.6,5.76,2,022,Running
39.969654,116.300929,42,0,2009-06-10,23:29:12,5,-,0.01,5.45,1.09,3.92,2,022,Walking
39.969701,116.300932,42,0,2009-06-10,23:29:17,5,-,0.01,5.23,1.05,3.78,2,022,Walking
39.969737,116.300912,43,1,2009-06-10,23:29:22,5,-,0.0,4.35,0.87,3.13,2,022,Walking
39.969796,116.300915,42,-1,2009-06-10,23:29:27,5,-,0.01,6.57,1.31,4.72,2,022,Running
39.969862,116.300918,42,0,2009-06-10,23:29:32,5,-,0.01,7.34,1.47,5.29,2,022,Running
