Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
39.97007,116.300888,137,31,2009-04-11,16:40:32,-20120,-,0.35,346.66,-0.02,-0.07,5,022,Undifind
39.968691,116.304109,106,-31,2009-04-11,16:40:37,5,-,0.31,314.41,62.88,226.37,5,022,Train
39.969502,116.302272,113,7,2009-04-11,16:40:42,5,-,0.18,180.66,36.13,130.07,5,022,Car Out
39.969545,116.302304,112,-1,2009-04-11,16:40:47,5,-,0.01,5.5,1.1,3.96,5,022,Walking
39.969488,116.302238,111,-1,2009-04-11,16:40:52,5,-,0.01,8.47,1.69,6.08,5,022,Running
39.969453,116.302195,108,-3,2009-04-11,16:40:57,5,-,0.01,5.35,1.07,3.85,5,022,Walking
39.969438,116.302101,106,-2,2009-04-11,16:41:2,5,-,0.01,8.18,1.64,5.9,5,022,Running
39.969421,116.302035,97,-9,2009-04-11,16:41:7,5,-,0.01,5.93,1.19,4.28,5,022,Running
39.969395,116.30197,93,-4,2009-04-11,16:41:12,5,-,0.01,6.25,1.25,4.5,5,022,Running
39.969385,116.301887,90,-3,2009-04-11,16:41:17,5,-,0.01,7.16,1.43,5.15,5,022,Running
39.969461,116.301661,81,-9,2009-04-11,16:41:22,5,-,0.02,21.03,4.21,15.16,5,022,Bycicl/Car
39.969428,116.301528,69,-12,2009-04-11,16:41:27,5,-,0.01,11.91,2.38,8.57,5,022,Running
39.969416,116.30146,67,-2,2009-04-11,16:41:32,5,-,0.01,5.95,1.19,4.28,5,022,Running
39.969405,116.301394,64,-3,2009-04-11,16:41:37,5,-,0.01,5.76,1.15,4.14,5,022,Running
39.969376,116.301309,60,-4,2009-04-11,16:41:42,5,-,0.01,7.93,1.59,5.72,5,022,Running
39.969368,116.301216,57,-3,2009-04-11,16:41:47,5,-,0.01,7.98,1.6,5.76,5,022,Running
39.969367,116.30117,56,-1,2009-04-11,16:41:52,5,-,0.0,3.92,0.78,2.81,5,022,Walking
39.969373,116.30112,58,2,2009-04-11,16:41:57,5,-,0.0,4.31,0.86,3.1,5,022,Walking
39.969346,116.30111,59,1,2009-04-11,16:42:2,5,-,0.0,3.12,0.62,2.23,5,022,Walking
39.969359,116.30109,60,1,2009-04-11,16:42:7,5,-,0.0,2.23,0.45,1.62,5,022,Stopped
39.969322,116.301062,60,0,2009-04-11,16:42:12,5,-,0.0,4.76,0.95,3.42,5,022,Walking
39.969322,116.301062,60,0,2009-04-11,16:42:15,3,-,0.0,0.0,0.0,0.0,5,022,Stopped
39.969327,116.301056,60,0,2009-04-11,16:42:17,2,-,0.0,0.76,0.38,1.37,5,022,Stopped
39.96947,116.30096,59,-1,2009-04-11,16:42:22,5,-,0.02,17.88,3.58,12.89,5,022,Bycicl/Car
39.969756,116.300845,57,-2,2009-04-11,16:42:27,5,-,0.03,33.28,6.66,23.98,5,022,Metro
39.970236,116.300748,56,-1,2009-04-11,16:42:32,5,-,0.05,54.01,10.8,38.88,5,022,Car City
39.970863,116.30062,56,0,2009-04-11,16:42:37,5,-,0.07,70.57,14.11,50.8,5,022,Car City
39.971626,116.300625,60,4,2009-04-11,16:42:42,5,-,0.08,84.84,16.97,61.09,5,022,Car City
39.972386,116.300456,63,3,2009-04-11,16:42:47,5,-,0.09,85.73,17.15,61.74,5,022,Car City
39.973164,116.300462,61,-2,2009-04-11,16:42:52,5,-,0.09,86.51,17.3,62.28,5,022,Car City
39.973641,116.300132,64,3,2009-04-11,16:42:57,5,-,0.06,60.03,12.01,43.24,5,022,Car City
39.97393,116.300125,67,3,2009-04-11,16:43:2,5,-,0.03,32.14,6.43,23.15,5,022,Metro
39.973964,116.300175,68,1,2009-04-11,16:43:7,5,-,0.01,5.7,1.14,4.1,5,022,Running
39.973973,116.300172,69,1,2009-04-11,16:43:12,5,-,0.0,1.03,0.21,0.76,5,022,Stopped
39.973977,116.300172,69,0,2009-04-11,16:43:17,5,-,0.0,0.44,0.09,0.32,5,022,Stopped
39.973979,116.300174,69,0,2009-04-11,16:43:22,5,-,0.0,0.28,0.06,0.22,5,022,Stopped
39.973979,116.300174,69,0,2009-04-11,16:43:25,3,-,0.0,0.0,0.0,0.0,5,022,Stopped
39.973981,116.300176,69,0,2009-04-11,16:43:27,2,-,0.0,0.28,0.14,0.5,5,022,Stopped
39.973981,116.300194,69,0,2009-04-11,16:43:32,5,-,0.0,1.53,0.31,1.12,5,022,Stopped
39.974143,116.300215,68,-1,2009-04-11,16:43:37,5,-,0.02,18.1,3.62,13.03,5,022,Bycicl/Car
39.974487,116.300195,66,-2,2009-04-11,16:43:42,5,-,0.04,38.29,7.66,27.58,5,022,Car City
39.974932,116.300157,64,-2,2009-04-11,16:43:47,5,-,0.05,49.59,9.92,35.71,5,022,Car City
39.975439,116.300041,58,-6,2009-04-11,16:43:52,5,-,0.06,57.24,11.45,41.22,5,022,Car City
39.975988,116.299969,63,5,2009-04-11,16:43:57,5,-,0.06,61.35,12.27,44.17,5,022,Car City
39.976561,116.300059,64,1,2009-04-11,16:44:2,5,-,0.06,64.17,12.83,46.19,5,022,Car City
39.977391,116.299881,57,-7,2009-04-11,16:44:7,5,-,0.09,93.53,18.71,67.36,5,022,Car City
39.978135,116.299844,53,-4,2009-04-11,16:44:12,5,-,0.08,82.79,16.56,59.62,5,022,Car City
39.978783,116.299815,55,2,2009-04-11,16:44:17,5,-,0.07,72.1,14.42,51.91,5,022,Car City
39.979306,116.299775,54,-1,2009-04-11,16:44:22,5,-,0.06,58.25,11.65,41.94,5,022,Car City
39.979852,116.299681,52,-2,2009-04-11,16:44:27,5,-,0.06,61.24,12.25,44.1,5,022,Car City
39.980372,116.299658,53,1,2009-04-11,16:44:32,5,-,0.06,57.85,11.57,41.65,5,022,Car City
39.980596,116.29958,65,12,2009-04-11,16:44:37,5,-,0.03,25.78,5.16,18.58,5,022,Bycicl/Car
39.980597,116.299552,71,6,2009-04-11,16:44:42,5,-,0.0,2.39,0.48,1.73,5,022,Stopped
