Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
39.969881,116.301013,149,50,2009-04-10,0:12:21,-51976,-,0.36,357.53,-0.01,-0.04,4,022,Undifind
39.968942,116.300943,149,0,2009-04-10,0:12:27,6,-,0.1,104.58,17.43,62.75,4,022,Car City
39.969591,116.301137,149,0,2009-04-10,0:12:32,5,-,0.07,74.04,14.81,53.32,4,022,Car City
39.96983,116.300949,149,0,2009-04-10,0:12:37,5,-,0.03,31.03,6.21,22.36,4,022,Metro
39.969917,116.300736,149,0,2009-04-10,0:12:42,5,-,0.02,20.57,4.11,14.8,4,022,Bycicl/Car
39.970005,116.30069,149,0,2009-04-10,0:12:47,5,-,0.01,10.54,2.11,7.6,4,022,Running
39.970081,116.300703,149,0,2009-04-10,0:12:52,5,-,0.01,8.52,1.7,6.12,4,022,Running
39.97023,116.300687,149,0,2009-04-10,0:12:57,5,-,0.02,16.62,3.32,11.95,4,022,Running
39.97032,116.300718,150,1,2009-04-10,0:13:2,5,-,0.01,10.35,2.07,7.45,4,022,Running
39.970087,116.300579,150,0,2009-04-10,0:13:7,5,-,0.03,28.49,5.7,20.52,4,022,Metro
39.970144,116.300568,151,1,2009-04-10,0:13:12,5,-,0.01,6.41,1.28,4.61,4,022,Running
39.970175,116.300494,152,1,2009-04-10,0:13:17,5,-,0.01,7.19,1.44,5.18,4,022,Running
39.970191,116.300478,152,0,2009-04-10,0:13:22,5,-,0.0,2.24,0.45,1.62,4,022,Stopped
39.970188,116.300207,153,1,2009-04-10,0:13:27,5,-,0.02,23.1,4.62,16.63,4,022,Bycicl/Car
39.970154,116.300197,153,0,2009-04-10,0:13:32,5,-,0.0,3.88,0.78,2.81,4,022,Walking
39.970156,116.30025,154,1,2009-04-10,0:13:37,5,-,0.0,4.52,0.9,3.24,4,022,Walking
39.970174,116.300285,155,1,2009-04-10,0:13:47,10,-,0.0,3.59,0.36,1.3,4,022,Stopped
39.970175,116.300373,155,0,2009-04-10,0:13:52,5,-,0.01,7.5,1.5,5.4,4,022,Running
39.970284,116.300264,156,1,2009-04-10,0:13:57,5,-,0.02,15.27,3.05,10.98,4,022,Running
39.970249,116.300285,156,0,2009-04-10,0:14:2,5,-,0.0,4.28,0.86,3.1,4,022,Walking
39.970152,116.300132,156,0,2009-04-10,0:14:7,5,-,0.02,16.92,3.38,12.17,4,022,Bycicl/Car
39.970062,116.300019,157,1,2009-04-10,0:14:12,5,-,0.01,13.89,2.78,10.01,4,022,Running
39.970429,116.300263,157,0,2009-04-10,0:14:17,5,-,0.05,45.8,9.16,32.98,4,022,Car City
39.970323,116.299594,193,36,2009-04-10,0:14:22,5,-,0.06,58.22,11.64,41.9,4,022,Car City
39.970234,116.299677,192,-1,2009-04-10,0:14:27,5,-,0.01,12.16,2.43,8.75,4,022,Running
39.970474,116.299612,192,0,2009-04-10,0:14:32,5,-,0.03,27.26,5.45,19.62,4,022,Bycicl/Car
39.970509,116.299616,192,0,2009-04-10,0:14:37,5,-,0.0,3.91,0.78,2.81,4,022,Walking
39.970509,116.299616,192,0,2009-04-10,0:14:40,3,-,0.0,0.0,0.0,0.0,4,022,Stopped
39.970512,116.299622,192,0,2009-04-10,0:14:42,2,-,0.0,0.61,0.3,1.08,4,022,Stopped
39.970513,116.299631,192,0,2009-04-10,0:14:47,5,-,0.0,0.77,0.15,0.54,4,022,Stopped
39.970513,116.299635,192,0,2009-04-10,0:14:52,5,-,0.0,0.34,0.07,0.25,4,022,Stopped
39.970513,116.299635,192,0,2009-04-10,0:14:55,3,-,0.0,0.0,0.0,0.0,4,022,Stopped
39.970519,116.299637,191,-1,2009-04-10,0:14:57,2,-,0.0,0.69,0.34,1.22,4,022,Stopped
39.970531,116.299645,191,0,2009-04-10,0:15:2,5,-,0.0,1.5,0.3,1.08,4,022,Stopped
39.970529,116.299655,191,0,2009-04-10,0:15:7,5,-,0.0,0.88,0.18,0.65,4,022,Stopped
39.970549,116.299662,192,1,2009-04-10,0:15:12,5,-,0.0,2.3,0.46,1.66,4,022,Stopped
39.970549,116.299662,192,0,2009-04-10,0:15:15,3,-,0.0,0.0,0.0,0.0,4,022,Stopped
39.970545,116.299668,192,0,2009-04-10,0:15:17,2,-,0.0,0.68,0.34,1.22,4,022,Stopped
39.970538,116.299656,193,1,2009-04-10,0:15:22,5,-,0.0,1.29,0.26,0.94,4,022,Stopped
39.970483,116.299798,192,-1,2009-04-10,0:15:27,5,-,0.01,13.56,2.71,9.76,4,022,Running
39.970418,116.299914,191,-1,2009-04-10,0:15:32,5,-,0.01,12.25,2.45,8.82,4,022,Running
39.970418,116.299914,191,0,2009-04-10,0:15:35,3,-,0.0,0.0,0.0,0.0,4,022,Stopped
39.97041,116.299922,191,0,2009-04-10,0:15:37,2,-,0.0,1.12,0.56,2.02,4,022,Walking
39.970396,116.299932,190,-1,2009-04-10,0:15:42,5,-,0.0,1.77,0.35,1.26,4,022,Stopped
39.970396,116.299932,190,0,2009-04-10,0:15:45,3,-,0.0,0.0,0.0,0.0,4,022,Stopped
39.9704,116.299937,190,0,2009-04-10,0:15:47,2,-,0.0,0.62,0.31,1.12,4,022,Stopped
39.97042,116.299909,189,-1,2009-04-10,0:15:52,5,-,0.0,3.26,0.65,2.34,4,022,Walking
39.970437,116.29999,189,0,2009-04-10,0:15:57,5,-,0.01,7.16,1.43,5.15,4,022,Running
39.970437,116.300116,185,-4,2009-04-10,0:16:2,5,-,0.01,10.74,2.15,7.74,4,022,Running
