Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
39.972713,116.333433,541,508,2009-02-23,1:39:21,-13616,-,0.27,272.26,-0.02,-0.07,0,022,Undifind
39.972658,116.333513,585,44,2009-02-23,1:39:22,1,-,0.01,9.16,9.16,32.98,0,022,Car City
39.972626,116.333499,606,21,2009-02-23,1:39:23,1,-,0.0,3.75,3.75,13.5,0,022,Bycicl/Car
39.972589,116.333492,633,27,2009-02-23,1:39:24,1,-,0.0,4.16,4.16,14.98,0,022,Bycicl/Car
39.972477,116.333454,698,65,2009-02-23,1:39:25,1,-,0.01,12.87,12.87,46.33,0,022,Car City
39.972464,116.333401,703,5,2009-02-23,1:39:26,1,-,0.0,4.74,4.74,17.06,0,022,Bycicl/Car
39.972438,116.333358,719,16,2009-02-23,1:39:27,1,-,0.0,4.67,4.67,16.81,0,022,Bycicl/Car
39.972367,116.333364,765,46,2009-02-23,1:39:28,1,-,0.01,7.91,7.91,28.48,0,022,Car City
39.972264,116.33337,830,65,2009-02-23,1:39:29,1,-,0.01,11.46,11.46,41.26,0,022,Car City
39.972226,116.333356,852,22,2009-02-23,1:39:30,1,-,0.0,4.39,4.39,15.8,0,022,Bycicl/Car
39.972185,116.333346,877,25,2009-02-23,1:39:31,1,-,0.0,4.64,4.64,16.7,0,022,Bycicl/Car
39.972086,116.333338,936,59,2009-02-23,1:39:32,1,-,0.01,11.03,11.03,39.71,0,022,Car City
39.972054,116.333332,955,19,2009-02-23,1:39:33,1,-,0.0,3.59,3.59,12.92,0,022,Bycicl/Car
39.97199,116.33332,993,38,2009-02-23,1:39:36,3,-,0.01,7.19,2.4,8.64,0,022,Running
39.972024,116.333311,970,-23,2009-02-23,1:39:37,1,-,0.0,3.86,3.86,13.9,0,022,Bycicl/Car
39.972041,116.333315,963,-7,2009-02-23,1:39:38,1,-,0.0,1.92,1.92,6.91,0,022,Running
39.972089,116.33333,942,-21,2009-02-23,1:39:39,1,-,0.01,5.49,5.49,19.76,0,022,Bycicl/Car
39.972089,116.333347,948,6,2009-02-23,1:39:40,1,-,0.0,1.45,1.45,5.22,0,022,Running
39.972078,116.333375,960,12,2009-02-23,1:39:41,1,-,0.0,2.68,2.68,9.65,0,022,Running
39.972105,116.333434,951,-9,2009-02-23,1:39:43,2,-,0.01,5.86,2.93,10.55,0,022,Running
39.972046,116.333476,994,43,2009-02-23,1:39:44,1,-,0.01,7.47,7.47,26.89,0,022,Car City
39.972071,116.333501,976,-18,2009-02-23,1:39:46,2,-,0.0,3.5,1.75,6.3,0,022,Running
39.972088,116.333507,964,-12,2009-02-23,1:39:47,1,-,0.0,1.96,1.96,7.06,0,022,Running
39.972125,116.333515,940,-24,2009-02-23,1:39:48,1,-,0.0,4.17,4.17,15.01,0,022,Bycicl/Car
39.972146,116.333486,920,-20,2009-02-23,1:39:50,2,-,0.0,3.4,1.7,6.12,0,022,Running
39.972145,116.333437,909,-11,2009-02-23,1:39:52,2,-,0.0,4.18,2.09,7.52,0,022,Running
39.972066,116.333417,953,44,2009-02-23,1:39:53,1,-,0.01,8.95,8.95,32.22,0,022,Car City
39.972021,116.333385,978,25,2009-02-23,1:39:54,1,-,0.01,5.7,5.7,20.52,0,022,Metro
39.972025,116.333317,969,-9,2009-02-23,1:39:55,1,-,0.01,5.81,5.81,20.92,0,022,Metro
39.97195,116.333269,1012,43,2009-02-23,1:39:56,1,-,0.01,9.29,9.29,33.44,0,022,Car City
39.971929,116.333148,1013,1,2009-02-23,1:39:58,2,-,0.01,10.57,5.29,19.04,0,022,Bycicl/Car
39.971903,116.333092,1025,12,2009-02-23,1:39:59,1,-,0.01,5.58,5.58,20.09,0,022,Metro
39.971911,116.333033,1016,-9,2009-02-23,1:40:0,1,-,0.01,5.11,5.11,18.4,0,022,Bycicl/Car
39.971899,116.332969,1019,3,2009-02-23,1:40:1,1,-,0.01,5.61,5.61,20.2,0,022,Metro
39.971863,116.332936,1043,24,2009-02-23,1:40:2,1,-,0.0,4.89,4.89,17.6,0,022,Bycicl/Car
39.971838,116.332907,1060,17,2009-02-23,1:40:3,1,-,0.0,3.72,3.72,13.39,0,022,Bycicl/Car
39.971809,116.332909,1080,20,2009-02-23,1:40:4,1,-,0.0,3.23,3.23,11.63,0,022,Running
39.971749,116.332891,1116,36,2009-02-23,1:40:6,2,-,0.01,6.85,3.42,12.31,0,022,Bycicl/Car
39.971766,116.332882,1104,-12,2009-02-23,1:40:7,1,-,0.0,2.04,2.04,7.34,0,022,Running
39.971756,116.332876,1110,6,2009-02-23,1:40:8,1,-,0.0,1.22,1.22,4.39,0,022,Running
39.971789,116.332864,1091,-19,2009-02-23,1:40:9,1,-,0.0,3.81,3.81,13.72,0,022,Bycicl/Car
39.972103,116.332775,916,-175,2009-02-23,1:40:27,18,-,0.04,35.73,1.98,7.13,0,022,Running
39.972124,116.332772,904,-12,2009-02-23,1:40:28,1,-,0.0,2.35,2.35,8.46,0,022,Running
39.972066,116.332757,946,42,2009-02-23,1:40:30,2,-,0.01,6.57,3.29,11.84,0,022,Running
39.972097,116.332695,920,-26,2009-02-23,1:40:31,1,-,0.01,6.31,6.31,22.72,0,022,Metro
39.972105,116.332636,907,-13,2009-02-23,1:40:32,1,-,0.01,5.11,5.11,18.4,0,022,Bycicl/Car
39.972152,116.332632,877,-30,2009-02-23,1:40:33,1,-,0.01,5.24,5.24,18.86,0,022,Bycicl/Car
39.972138,116.332622,891,14,2009-02-23,1:40:34,1,-,0.0,1.77,1.77,6.37,0,022,Running
39.972172,116.332614,877,-14,2009-02-23,1:40:35,1,-,0.0,3.84,3.84,13.82,0,022,Bycicl/Car
39.972171,116.332549,875,-2,2009-02-23,1:40:36,1,-,0.01,5.54,5.54,19.94,0,022,Bycicl/Car
39.972182,116.332493,866,-9,2009-02-23,1:40:37,1,-,0.0,4.93,4.93,17.75,0,022,Bycicl/Car
39.972171,116.332408,867,1,2009-02-23,1:40:38,1,-,0.01,7.35,7.35,26.46,0,022,Car City
39.972183,116.332329,855,-12,2009-02-23,1:40:39,1,-,0.01,6.86,6.86,24.7,0,022,Car City
39.972185,116.332284,851,-4,2009-02-23,1:40:40,1,-,0.0,3.84,3.84,13.82,0,022,Bycicl/Car
39.972161,116.332282,867,16,2009-02-23,1:40:41,1,-,0.0,2.67,2.67,9.61,0,022,Running
39.972165,116.332375,874,7,2009-02-23,1:40:42,1,-,0.01,7.94,7.94,28.58,0,022,Car City
39.972177,116.332441,874,0,2009-02-23,1:40:43,1,-,0.01,5.78,5.78,20.81,0,022,Metro
39.972203,116.332511,867,-7,2009-02-23,1:40:44,1,-,0.01,6.63,6.63,23.87,0,022,Metro
39.972204,116.332563,876,9,2009-02-23,1:40:45,1,-,0.0,4.43,4.43,15.95,0,022,Bycicl/Car
39.972177,116.33256,891,15,2009-02-23,1:40:46,1,-,0.0,3.01,3.01,10.84,0,022,Running
39.97213,116.332545,916,25,2009-02-23,1:40:47,1,-,0.01,5.38,5.38,19.37,0,022,Bycicl/Car
39.9721,116.332545,933,17,2009-02-23,1:40:48,1,-,0.0,3.34,3.34,12.02,0,022,Bycicl/Car
39.972083,116.33253,938,5,2009-02-23,1:40:49,1,-,0.0,2.28,2.28,8.21,0,022,Running
39.972047,116.332528,959,21,2009-02-23,1:40:50,1,-,0.0,4.01,4.01,14.44,0,022,Bycicl/Car
39.97203,116.332525,968,9,2009-02-23,1:40:51,1,-,0.0,1.91,1.91,6.88,0,022,Running
39.971999,116.332533,986,18,2009-02-23,1:40:52,1,-,0.0,3.51,3.51,12.64,0,022,Bycicl/Car
39.972,116.33249,979,-7,2009-02-23,1:40:53,1,-,0.0,3.67,3.67,13.21,0,022,Bycicl/Car
39.972029,116.332453,954,-25,2009-02-23,1:40:54,1,-,0.0,4.51,4.51,16.24,0,022,Bycicl/Car
39.972027,116.332387,947,-7,2009-02-23,1:40:55,1,-,0.01,5.63,5.63,20.27,0,022,Metro
39.972031,116.332317,934,-13,2009-02-23,1:40:56,1,-,0.01,5.98,5.98,21.53,0,022,Metro
39.972046,116.332271,922,-12,2009-02-23,1:40:57,1,-,0.0,4.26,4.26,15.34,0,022,Bycicl/Car
39.972091,116.332241,890,-32,2009-02-23,1:40:58,1,-,0.01,5.62,5.62,20.23,0,022,Metro
39.972081,116.332221,896,6,2009-02-23,1:40:59,1,-,0.0,2.03,2.03,7.31,0,022,Running
39.972068,116.332206,904,8,2009-02-23,1:41:0,1,-,0.0,1.93,1.93,6.95,0,022,Running
39.972084,116.332197,897,-7,2009-02-23,1:41:1,1,-,0.0,1.94,1.94,6.98,0,022,Running
39.972113,116.33222,890,-7,2009-02-23,1:41:3,2,-,0.0,3.77,1.89,6.8,0,022,Running
39.972363,116.332313,717,-173,2009-02-23,1:41:4,1,-,0.03,28.91,28.91,104.08,0,022,Car Out
39.973091,116.333281,325,-392,2009-02-23,1:41:6,2,-,0.12,115.57,57.78,208.01,0,022,Train
39.973196,116.333423,255,-70,2009-02-23,1:41:7,1,-,0.02,16.81,16.81,60.52,0,022,Car City
39.973261,116.333505,213,-42,2009-02-23,1:41:8,1,-,0.01,10.05,10.05,36.18,0,022,Car City
39.973302,116.333561,187,-26,2009-02-23,1:41:9,1,-,0.01,6.6,6.6,23.76,0,022,Metro
39.973282,116.333547,194,7,2009-02-23,1:41:11,2,-,0.0,2.52,1.26,4.54,0,022,Running
39.973252,116.333522,200,6,2009-02-23,1:41:13,2,-,0.0,3.96,1.98,7.13,0,022,Running
39.973237,116.333509,206,6,2009-02-23,1:41:15,2,-,0.0,2.0,1.0,3.6,0,022,Walking
39.973212,116.333471,212,6,2009-02-23,1:41:17,2,-,0.0,4.27,2.13,7.67,0,022,Running
39.973185,116.333434,217,5,2009-02-23,1:41:19,2,-,0.0,4.35,2.17,7.81,0,022,Running
39.973149,116.333397,224,7,2009-02-23,1:41:22,3,-,0.01,5.1,1.7,6.12,0,022,Running
39.973126,116.333401,230,6,2009-02-23,1:41:25,3,-,0.0,2.58,0.86,3.1,0,022,Walking
39.973098,116.33339,235,5,2009-02-23,1:41:28,3,-,0.0,3.25,1.08,3.89,0,022,Walking
39.973063,116.333371,240,5,2009-02-23,1:41:31,3,-,0.0,4.22,1.41,5.08,0,022,Running
39.973024,116.333371,244,4,2009-02-23,1:41:34,3,-,0.0,4.34,1.45,5.22,0,022,Running
