Lat,Long,Alt_m,Alt_dif,Date,hour,Diftime,SP-POI,dist_Km,dist_m,speed_m,speed_km,Week_day,user,transp
39.973361,116.3338,54,-28,2009-05-13,17:18:25,-23135,-,0.04,41.91,-0.0,-0.0,2,022,Stopped
39.973413,116.333847,52,-2,2009-05-13,17:18:30,5,-,0.01,7.03,1.41,5.08,2,022,Running
39.973465,116.334163,49,-3,2009-05-13,17:33:25,895,POI,0.03,27.54,0.03,0.11,2,022,Stopped
39.973443,116.334208,50,1,2009-05-13,17:33:30,5,-,0.0,4.55,0.91,3.28,2,022,Walking
39.973439,116.334316,51,1,2009-05-13,17:33:35,5,-,0.01,9.21,1.84,6.62,2,022,Running
39.973423,116.334317,51,0,2009-05-13,17:33:40,5,-,0.0,1.78,0.36,1.3,2,022,Stopped
39.973409,116.334267,51,0,2009-05-13,17:33:45,5,-,0.0,4.54,0.91,3.28,2,022,Walking
39.973391,116.334182,50,-1,2009-05-13,17:33:50,5,-,0.01,7.51,1.5,5.4,2,022,Running
39.973402,116.334119,49,-1,2009-05-13,17:33:55,5,-,0.01,5.51,1.1,3.96,2,022,Walking
39.973337,116.334047,49,0,2009-05-13,17:34:0,5,-,0.01,9.48,1.9,6.84,2,022,Running
39.973271,116.333979,48,-1,2009-05-13,17:34:5,5,-,0.01,9.35,1.87,6.73,2,022,Running
39.973213,116.333967,48,0,2009-05-13,17:34:10,5,-,0.01,6.53,1.31,4.72,2,022,Running
39.973137,116.333905,47,-1,2009-05-13,17:34:15,5,-,0.01,9.97,1.99,7.16,2,022,Running
39.973121,116.333848,46,-1,2009-05-13,17:34:20,5,-,0.01,5.17,1.03,3.71,2,022,Walking
39.973078,116.333769,46,0,2009-05-13,17:34:25,5,-,0.01,8.26,1.65,5.94,2,022,Running
39.973022,116.333711,47,1,2009-05-13,17:34:30,5,-,0.01,7.95,1.59,5.72,2,022,Running
39.973022,116.333711,47,0,2009-05-13,17:34:33,3,-,0.0,0.0,0.0,0.0,2,022,Stopped
39.973016,116.333705,47,0,2009-05-13,17:34:35,2,-,0.0,0.84,0.42,1.51,2,022,Stopped
39.973076,116.333708,47,0,2009-05-13,17:34:40,5,-,0.01,6.68,1.34,4.82,2,022,Running
39.973095,116.333676,47,0,2009-05-13,17:34:45,5,-,0.0,3.45,0.69,2.48,2,022,Walking
39.973156,116.333694,47,0,2009-05-13,17:34:50,5,-,0.01,6.95,1.39,5.0,2,022,Running
39.973211,116.333719,46,-1,2009-05-13,17:34:55,5,-,0.01,6.48,1.3,4.68,2,022,Running
39.973372,116.333832,45,-1,2009-05-13,17:35:0,5,-,0.02,20.33,4.07,14.65,2,022,Bycicl/Car
39.973395,116.333887,45,0,2009-05-13,17:35:5,5,-,0.01,5.34,1.07,3.85,2,022,Walking
39.9734,116.333908,45,0,2009-05-13,17:35:10,5,-,0.0,1.87,0.37,1.33,2,022,Stopped
39.973409,116.333894,46,1,2009-05-13,17:35:15,5,-,0.0,1.56,0.31,1.12,2,022,Stopped
39.973413,116.333862,46,0,2009-05-13,17:35:20,5,-,0.0,2.76,0.55,1.98,2,022,Stopped
39.973401,116.33383,46,0,2009-05-13,17:35:25,5,-,0.0,3.04,0.61,2.2,2,022,Walking
39.973368,116.333817,47,1,2009-05-13,17:35:30,5,-,0.0,3.83,0.77,2.77,2,022,Walking
39.973287,116.333823,47,0,2009-05-13,17:35:35,5,-,0.01,9.02,1.8,6.48,2,022,Running
39.973309,116.333847,47,0,2009-05-13,17:35:40,5,-,0.0,3.19,0.64,2.3,2,022,Walking
39.973313,116.33387,47,0,2009-05-13,17:35:45,5,-,0.0,2.01,0.4,1.44,2,022,Stopped
39.973313,116.33387,47,0,2009-05-13,17:35:48,3,-,0.0,0.0,0.0,0.0,2,022,Stopped
39.973311,116.333867,47,0,2009-05-13,17:35:50,2,-,0.0,0.34,0.17,0.61,2,022,Stopped
39.973301,116.333863,47,0,2009-05-13,17:35:55,5,-,0.0,1.16,0.23,0.83,2,022,Stopped
39.97329,116.33386,47,0,2009-05-13,17:36:0,5,-,0.0,1.25,0.25,0.9,2,022,Stopped
39.97329,116.33386,47,0,2009-05-13,17:36:3,3,-,0.0,0.0,0.0,0.0,2,022,Stopped
39.973286,116.333859,47,0,2009-05-13,17:36:5,2,-,0.0,0.45,0.23,0.83,2,022,Stopped
39.973319,116.333886,48,1,2009-05-13,17:36:10,5,-,0.0,4.33,0.87,3.13,2,022,Walking
39.973378,116.333915,48,0,2009-05-13,17:36:15,5,-,0.01,7.01,1.4,5.04,2,022,Running
39.973373,116.333903,49,1,2009-05-13,17:36:20,5,-,0.0,1.16,0.23,0.83,2,022,Stopped
39.973373,116.333903,49,0,2009-05-13,17:36:23,3,-,0.0,0.0,0.0,0.0,2,022,Stopped
39.973374,116.333897,49,0,2009-05-13,17:36:25,2,-,0.0,0.52,0.26,0.94,2,022,Stopped
39.973439,116.333909,48,-1,2009-05-13,17:36:30,5,-,0.01,7.3,1.46,5.26,2,022,Running
39.973493,116.333922,50,2,2009-05-13,17:36:35,5,-,0.01,6.11,1.22,4.39,2,022,Running
39.973455,116.333859,51,1,2009-05-13,17:36:40,5,-,0.01,6.83,1.37,4.93,2,022,Running
39.9734,116.333827,48,-3,2009-05-13,17:36:45,5,-,0.01,6.7,1.34,4.82,2,022,Running
39.973403,116.333835,46,-2,2009-05-13,17:36:50,5,-,0.0,0.76,0.15,0.54,2,022,Stopped
39.9734,116.333832,46,0,2009-05-13,17:36:55,5,-,0.0,0.42,0.08,0.29,2,022,Stopped
39.9734,116.333832,46,0,2009-05-13,17:36:58,3,-,0.0,0.0,0.0,0.0,2,022,Stopped
39.973396,116.333831,46,0,2009-05-13,17:37:0,2,-,0.0,0.45,0.23,0.83,2,022,Stopped
39.973368,116.333832,46,0,2009-05-13,17:37:5,5,-,0.0,3.11,0.62,2.23,2,022,Walking
39.973383,116.333865,46,0,2009-05-13,17:37:10,5,-,0.0,3.27,0.65,2.34,2,022,Walking
39.973383,116.333865,46,0,2009-05-13,17:37:13,3,-,0.0,0.0,0.0,0.0,2,022,Stopped
39.973388,116.333873,45,-1,2009-05-13,17:37:15,2,-,0.0,0.88,0.44,1.58,2,022,Stopped
39.973366,116.333847,46,1,2009-05-13,17:37:20,5,-,0.0,3.3,0.66,2.38,2,022,Walking
39.973387,116.333842,47,1,2009-05-13,17:37:25,5,-,0.0,2.37,0.47,1.69,2,022,Stopped
39.973391,116.333813,48,1,2009-05-13,17:37:30,5,-,0.0,2.51,0.5,1.8,2,022,Stopped
39.973391,116.333801,48,0,2009-05-13,17:37:35,5,-,0.0,1.02,0.2,0.72,2,022,Stopped
39.973396,116.333797,48,0,2009-05-13,17:37:40,5,-,0.0,0.65,0.13,0.47,2,022,Stopped
39.973396,116.333797,48,0,2009-05-13,17:37:43,3,-,0.0,0.0,0.0,0.0,2,022,Stopped
39.973389,116.333789,48,0,2009-05-13,17:37:45,2,-,0.0,1.03,0.52,1.87,2,022,Stopped
39.973354,116.333777,49,1,2009-05-13,17:37:50,5,-,0.0,4.02,0.8,2.88,2,022,Walking
39.97333,116.333768,50,1,2009-05-13,17:37:55,5,-,0.0,2.78,0.56,2.02,2,022,Walking
39.973279,116.333748,50,0,2009-05-13,17:38:0,5,-,0.01,5.92,1.18,4.25,2,022,Running
39.973214,116.333721,49,-1,2009-05-13,17:38:5,5,-,0.01,7.59,1.52,5.47,2,022,Running
