Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999942,116.32700700000001,52.0,5.0,0.03,5.65
39.999943,116.326776,42.0,5.0,0.02,3.94
39.999922,116.326549,36.0,5.0,0.02,3.9
39.999914000000004,116.326326,32.0,5.0,0.02,3.8
39.99991,116.32609599999999,31.0,5.0,0.02,3.92
39.999885,116.32586599999999,28.0,5.0,0.02,3.96
39.999871999999996,116.32563999999999,26.0,5.0,0.02,3.86
39.999857,116.325405,24.0,5.0,0.02,4.02
39.999859,116.325174,23.0,5.0,0.02,3.94
39.999864,116.324979,20.0,5.0,0.02,3.32
39.999832,116.32476100000001,21.0,5.0,0.02,3.78
39.9999,116.324656,18.0,5.0,0.01,2.34
40.000035,116.32468,14.0,5.0,0.02,3.03
40.000386999999996,116.32465900000001,13.0,5.0,0.03,5.24
40.000555,116.324634,16.0,5.0,0.02,3.76
40.000726,116.324634,18.0,5.0,0.02,3.8
40.0008,116.324648,23.0,5.0,0.01,1.66
40.001,116.324649,25.0,5.0,0.02,4.45
40.001302,116.32458700000001,29.0,5.0,0.03,6.8
40.001536,116.324505,32.0,5.0,0.03,5.39
40.001711,116.32448500000001,34.0,5.0,0.02,3.91
40.001948999999996,116.32454299999999,35.0,5.0,0.03,5.38
40.002145,116.32455800000001,38.0,5.0,0.02,4.37
40.002284,116.324575,42.0,5.0,0.02,3.1
40.002499,116.32458000000001,46.0,5.0,0.02,4.78
40.002718,116.32454399999999,50.0,5.0,0.02,4.91
40.00294,116.32446999999999,46.0,5.0,0.03,5.1
40.003141,116.32446000000002,41.0,5.0,0.02,4.47
40.003359,116.324459,34.0,5.0,0.02,4.85
40.003541,116.32446100000001,29.0,5.0,0.02,4.05
40.003741,116.324478,21.0,5.0,0.02,4.46
40.004047,116.324469,16.0,5.0,0.03,6.81
40.004366999999995,116.32445700000001,16.0,5.0,0.04,7.12
40.0046,116.324463,18.0,5.0,0.03,5.18
40.004792,116.324451,16.0,5.0,0.02,4.27
40.004934000000006,116.32441499999999,17.0,5.0,0.02,3.22
40.005199,116.324425,21.0,5.0,0.03,5.9
40.005441,116.324394,19.0,5.0,0.03,5.41
40.005596999999995,116.32435100000001,20.0,5.0,0.02,3.55
40.005821000000005,116.324358,19.0,5.0,0.02,4.98
40.005990000000004,116.324385,17.0,5.0,0.02,3.79
40.006278,116.32431499999998,24.0,5.0,0.03,6.51
40.006496999999996,116.32425900000001,28.0,5.0,0.02,4.96
40.006572999999996,116.32403500000001,31.0,5.0,0.02,4.17
40.006557,116.323745,26.0,5.0,0.02,4.95
40.006654,116.323408,27.0,5.0,0.03,6.13
40.006665000000005,116.323108,25.0,5.0,0.03,5.12
40.006696000000005,116.322797,25.0,5.0,0.03,5.34
40.006636,116.32251200000002,25.0,5.0,0.03,5.03
40.00662,116.322248,24.0,5.0,0.02,4.51
40.006592,116.32198899999999,21.0,5.0,0.02,4.46
40.006571,116.321739,18.0,5.0,0.02,4.28
40.00655,116.32150800000001,14.0,5.0,0.02,3.96
40.006643,116.32133,14.0,5.0,0.02,3.67
40.006847,116.321324,15.0,5.0,0.02,4.54
40.007033,116.32131799999999,17.0,5.0,0.02,4.14
40.007298,116.321205,32.0,5.0,0.03,6.2
40.007382,116.32093799999998,36.0,5.0,0.02,4.92
40.007379,116.32068100000001,35.0,5.0,0.02,4.38
40.007341,116.320429,32.0,5.0,0.02,4.38
40.007324,116.3202,31.0,5.0,0.02,3.92
40.007302,116.31999499999999,27.0,5.0,0.02,3.53
40.007402,116.31988600000001,26.0,5.0,0.01,2.9
40.00757,116.31980800000001,29.0,5.0,0.02,3.97
40.007696,116.319741,25.0,5.0,0.02,3.03
40.007721000000004,116.31971499999999,25.0,5.0,0.0,0.71
40.007732,116.31971599999999,24.0,5.0,0.0,0.25
40.007738,116.31971499999999,22.0,5.0,0.0,0.13
40.007740000000005,116.31971499999999,21.0,5.0,0.0,0.04
40.007735,116.31971499999999,21.0,5.0,0.0,0.11
40.007735,116.31971499999999,21.0,3.0,0.0,0.0
40.007739,116.31971399999999,21.0,2.0,0.0,0.23
40.007808000000004,116.319677,22.0,5.0,0.01,1.66
40.007886,116.31966299999999,22.0,5.0,0.01,1.75
40.007914,116.31966899999999,22.0,5.0,0.0,0.63
40.007914,116.31966899999999,22.0,3.0,0.0,0.0
40.007922,116.319676,22.0,2.0,0.0,0.54
40.007931,116.319682,23.0,5.0,0.0,0.22
40.00797,116.319702,23.0,5.0,0.0,0.93
40.00803,116.31976,24.0,5.0,0.01,1.66
40.00809,116.319804,24.0,5.0,0.01,1.53
