Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.978257,116.32670800000001,38.0,2.0,0.01,4.96
39.978176,116.32678600000001,62.0,4.0,0.0,0.86
39.980267,116.326732,24.0,5.0,0.0,0.95
39.980290999999994,116.326722,20.0,5.0,0.0,0.56
39.980924,116.327533,52.0,1.0,0.01,12.14
39.981093,116.327266,48.0,5.0,0.01,1.91
39.981558,116.32693400000001,50.0,1.0,0.02,18.54
39.981771,116.327023,58.0,3.0,0.01,3.34
39.981575,116.328005,57.0,5.0,0.01,1.9
39.983102,116.331427,81.0,5.0,0.0,0.21
39.983109000000006,116.33143700000001,81.0,5.0,0.0,0.09
39.983391,116.32825700000001,219.0,5.0,0.0,0.33
39.983365,116.328333,219.0,5.0,0.0,0.79
39.982828000000005,116.33143999999999,221.0,65.0,0.27,4.17
39.982706,116.33148500000001,232.0,5.0,0.01,1.39
39.982943,116.328709,279.0,3.0,0.0,0.0
39.983007,116.328718,279.0,5.0,0.01,1.09
39.983129999999996,116.32871899999999,278.0,5.0,0.0,0.45
39.983168,116.32874199999999,278.0,5.0,0.0,0.93
39.982987,116.32825,263.0,2.0,0.0,0.47
39.982989,116.328222,202.0,5.0,0.0,0.49
39.983222999999995,116.329325,234.0,4.0,0.01,2.96
39.983451,116.329623,245.0,5.0,0.01,1.07
39.981574,116.328952,148.0,5.0,0.01,1.15
39.981559000000004,116.32895,146.0,5.0,0.0,0.34
39.981567,116.32838500000001,101.0,5.0,0.0,0.09
39.981539,116.32836599999999,94.0,5.0,0.0,0.25
39.981575,116.328139,28.0,5.0,0.0,0.15
39.981586,116.32813300000001,28.0,3.0,0.0,0.0
39.981631,116.328129,28.0,5.0,0.0,0.03
39.981611,116.32813999999999,37.0,5.0,0.0,0.02
39.981615999999995,116.32814199999999,40.0,5.0,0.0,0.07
39.981606,116.328156,50.0,5.0,0.0,0.12
39.981596,116.32816799999999,77.0,2.0,0.0,0.34
39.981562,116.32818200000001,91.0,5.0,0.0,0.07
39.981388,116.32760900000001,75.0,4.0,0.01,3.34
39.981092,116.327577,67.0,4.0,0.01,2.59
39.97991,116.327424,39.0,5.0,0.01,2.15
39.979852,116.32741299999999,35.0,5.0,0.01,1.3
39.979739,116.327207,20.0,5.0,0.01,1.62
39.978415999999996,116.327226,65.0,3.0,0.01,3.17
39.978043,116.327244,76.0,3.0,0.0,0.0
39.984106,116.327271,148.0,17281.0,0.7,0.04
39.984165000000004,116.326949,134.0,5.0,0.0,0.7
39.985904999999995,116.32749199999999,162.0,5.0,0.01,1.64
39.98697,116.327606,204.0,4.0,0.01,3.03
39.991782,116.327751,99.0,4.0,0.01,2.29
39.991925,116.329149,94.0,5.0,0.0,0.16
39.991933,116.32914299999999,94.0,5.0,0.0,0.12
39.991875,116.32913799999999,93.0,5.0,0.0,0.13
39.991541,116.328295,91.0,5.0,0.01,1.8
39.991369,116.328177,96.0,5.0,0.01,2.13
39.992714,116.32685500000001,135.0,3.0,0.01,3.31
39.993153,116.326926,149.0,10.0,0.02,1.91
39.994289,116.327106,162.0,3.0,0.01,3.37
39.996291,116.326613,132.0,3.0,0.01,3.82
39.998678000000005,116.32619299999999,147.0,3.0,0.01,3.38
39.998810999999996,116.32489,136.0,5.0,0.0,0.43
39.998901000000004,116.32518,134.0,4.0,0.01,2.79
39.99944,116.32525600000001,132.0,3.0,0.0,0.0
