Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999983,116.325998,21.0,5.0,0.01,1.68
40.000002,116.325891,17.0,5.0,0.01,1.87
39.999997,116.325777,15.0,5.0,0.01,1.95
40.000009999999996,116.32567900000001,11.0,5.0,0.01,1.69
39.999962,116.32513999999999,3.0,5.0,0.02,3.4
39.999939000000005,116.32498000000001,1.0,5.0,0.01,2.77
39.999958,116.32486899999999,-1.0,5.0,0.01,1.94
40.000003,116.324721,-3.0,5.0,0.01,2.71
40.000068,116.32465,-3.0,5.0,0.01,1.88
40.000152,116.32463899999999,-1.0,5.0,0.01,1.88
40.000246000000004,116.324646,1.0,5.0,0.01,2.09
40.000403000000006,116.32462199999999,13.0,5.0,0.01,1.85
40.000465000000005,116.32458700000001,19.0,5.0,0.01,1.5
40.000615,116.32457,21.0,5.0,0.02,3.35
40.008124,116.317729,66.0,5.0,0.02,3.34
40.008325,116.317718,68.0,5.0,0.02,4.47
40.010013,116.31506499999999,45.0,2.0,0.0,0.09
40.009989000000004,116.315075,44.0,2.0,0.0,0.26
40.010176,116.31486799999999,43.0,2.0,0.0,0.49
40.01018,116.31486100000001,43.0,2.0,0.0,0.26
