Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.973262,116.333244,57.0,5.0,0.11,21.59
39.975597,116.333142,58.0,245.0,0.26,1.07
39.976352,116.333696,51.0,5.0,0.03,5.87
39.975313,116.33193899999999,102.0,5.0,0.03,5.73
39.97528,116.333339,155.0,5.0,0.01,2.29
39.975232,116.33345200000001,157.0,5.0,0.01,2.2
39.974627000000005,116.334903,97.0,5.0,0.19,37.61
39.974474,116.33474,-27.0,5.0,0.01,2.53
39.974398,116.33460600000001,-86.0,5.0,0.01,2.84
39.97372,116.29998400000001,71.0,5.0,0.02,4.14
39.973566999999996,116.300491,74.0,5.0,0.01,1.83
39.973449,116.30045700000001,73.0,5.0,0.01,2.69
39.973268,116.300325,64.0,5.0,0.01,2.51
39.972735,116.30010800000001,39.0,5.0,0.0,0.62
39.972656,116.30031799999999,71.0,5.0,0.01,1.21
39.971837,116.300195,68.0,5.0,0.01,2.98
39.971486,116.300242,66.0,5.0,0.01,2.37
39.971331,116.300743,86.0,5.0,0.0,0.88
39.970636999999996,116.30048700000002,76.0,5.0,0.02,3.32
39.970124,116.30033799999998,91.0,5.0,0.01,2.58
39.969590000000004,116.300354,88.0,5.0,0.01,1.2
39.969691999999995,116.301822,75.0,5.0,0.0,0.36
39.969495,116.30168300000001,86.0,5.0,0.01,1.63
39.970032,116.304001,150.0,5.0,0.0,0.37
39.970264,116.303611,156.0,3.0,0.0,0.0
39.97102,116.304126,103.0,5.0,0.01,1.19
39.971215,116.304275,97.0,5.0,0.01,1.31
