Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.011274,116.321454,28.0,5.0,0.03,6.46
40.011415,116.321873,-139.0,5.0,0.04,7.8
40.011185,116.32196599999999,18.0,5.0,0.03,5.35
40.011163,116.32206000000001,7.0,5.0,0.01,1.67
40.010962,116.322471,204.0,5.0,0.04,8.31
40.010878999999996,116.322446,194.0,5.0,0.01,1.89
40.010911,116.32240900000001,201.0,5.0,0.0,0.95
40.011225,116.32188700000002,-25.0,5.0,0.06,11.31
40.011472,116.32150800000001,-176.0,5.0,0.04,8.48
40.011602,116.32131799999999,-247.0,5.0,0.02,4.34
40.011544,116.32143500000001,-207.0,5.0,0.01,2.37
40.011402000000004,116.321661,-110.0,5.0,0.02,4.98
40.011313,116.321693,-51.0,5.0,0.01,2.05
40.01124,116.32176299999999,-2.0,5.0,0.01,2.01
40.011253,116.321825,-9.0,5.0,0.01,1.09
40.01121,116.32182399999999,2.0,5.0,0.0,0.96
40.011128,116.32176499999998,8.0,5.0,0.01,2.08
40.011029,116.321735,13.0,5.0,0.01,2.26
40.010929,116.321673,23.0,5.0,0.01,2.46
40.010826,116.321803,24.0,5.0,0.02,3.19
40.010651,116.32191399999999,33.0,5.0,0.02,4.33
40.010325,116.32206699999999,39.0,5.0,0.02,4.53
40.010195,116.32218600000002,39.0,5.0,0.02,3.53
40.010056,116.322318,41.0,5.0,0.02,3.82
40.009915,116.32245400000001,37.0,5.0,0.02,3.9
40.009768,116.322498,35.0,5.0,0.02,3.35
40.009622,116.32254499999999,34.0,5.0,0.02,3.34
40.009575,116.322741,30.0,5.0,0.02,3.5
40.009564000000005,116.32295,31.0,5.0,0.02,3.57
40.009582,116.32315,30.0,5.0,0.02,3.43
40.009611,116.323559,37.0,5.0,0.02,3.61
40.009592,116.323779,39.0,5.0,0.02,3.77
40.009371,116.32396899999999,35.0,5.0,0.02,3.54
40.009208,116.323981,34.0,5.0,0.02,3.63
40.009049,116.324,35.0,5.0,0.02,3.55
40.008878,116.32403500000001,34.0,5.0,0.02,3.85
40.008697,116.324059,33.0,5.0,0.02,4.05
40.008546,116.324051,32.0,5.0,0.02,3.36
40.008392,116.324054,31.0,5.0,0.02,3.43
40.008236,116.324075,32.0,5.0,0.02,3.49
40.008092,116.32408500000001,33.0,5.0,0.02,3.21
40.007942,116.32409799999999,34.0,5.0,0.02,3.34
40.007793,116.324102,33.0,5.0,0.02,3.31
40.007655,116.32413799999999,32.0,5.0,0.02,3.13
40.007501,116.324157,33.0,5.0,0.02,3.44
40.007343,116.32417,34.0,5.0,0.02,3.52
40.007188,116.32416299999998,34.0,5.0,0.02,3.45
40.00704,116.32415800000001,34.0,5.0,0.02,3.29
40.006938,116.32414399999999,35.0,5.0,0.01,2.28
40.006858,116.32413600000001,35.0,5.0,0.01,1.78
40.006816,116.324119,35.0,5.0,0.0,0.98
40.006808,116.32411499999999,35.0,5.0,0.0,0.02
40.006805,116.32411599999999,36.0,5.0,0.0,0.07
40.006797999999996,116.32411599999999,36.0,5.0,0.0,0.07
40.006795000000004,116.32411499999999,36.0,5.0,0.0,0.07
40.006794,116.32411299999998,36.0,5.0,0.0,0.04
40.006795000000004,116.324114,36.0,2.0,0.0,0.0
40.006772,116.32412,36.0,5.0,0.0,0.52
40.006693,116.324059,36.0,5.0,0.01,2.04
40.006665000000005,116.323916,36.0,5.0,0.01,2.51
40.006643,116.32374899999999,37.0,5.0,0.01,2.89
40.006625,116.32356399999999,37.0,5.0,0.02,3.18
40.006646,116.32336299999999,39.0,5.0,0.02,3.46
40.006627,116.323168,40.0,5.0,0.02,3.35
40.006633,116.32293999999999,42.0,5.0,0.02,3.89
40.006629,116.32271000000001,44.0,5.0,0.02,3.92
40.006622,116.32248700000001,45.0,5.0,0.02,3.8
40.006621,116.32228500000001,47.0,5.0,0.02,3.44
40.006606,116.32207700000001,48.0,5.0,0.02,3.56
40.006603999999996,116.321859,49.0,5.0,0.02,3.71
40.006603999999996,116.32165,49.0,5.0,0.02,3.56
40.00658,116.321482,52.0,5.0,0.01,2.91
40.006582,116.321298,54.0,5.0,0.02,3.13
40.006484,116.32125900000001,56.0,5.0,0.01,2.28
40.006345,116.321266,58.0,5.0,0.02,3.09
40.006208,116.321251,60.0,5.0,0.02,3.06
40.006064,116.32126799999999,62.0,5.0,0.02,3.22
40.005917,116.321289,62.0,5.0,0.02,3.29
40.005759999999995,116.321299,63.0,5.0,0.02,3.5
40.005596000000004,116.32130500000001,64.0,5.0,0.02,3.65
40.005441,116.32129599999999,66.0,5.0,0.02,3.45
40.005274,116.32131899999999,67.0,5.0,0.02,3.73
40.005146999999994,116.32133700000001,68.0,5.0,0.01,2.84
40.004863,116.32135600000001,69.0,5.0,0.02,3.18
40.004711,116.32136399999999,70.0,5.0,0.02,3.38
40.004564,116.321377,70.0,5.0,0.02,3.28
40.004399,116.32138400000001,70.0,5.0,0.02,3.67
40.004256,116.321381,69.0,5.0,0.02,3.18
40.004102,116.32138400000001,68.0,5.0,0.02,3.43
40.003951,116.32139699999999,68.0,5.0,0.02,3.37
40.003658,116.32143899999998,67.0,5.0,0.02,3.45
40.003501,116.321449,66.0,5.0,0.02,3.5
40.00336,116.321455,65.0,5.0,0.02,3.14
40.0032,116.321473,65.0,5.0,0.02,3.57
40.003054,116.32149799999999,66.0,5.0,0.02,3.27
40.002922,116.321476,66.0,5.0,0.01,2.96
40.002829999999996,116.321503,64.0,5.0,0.01,2.1
40.00281,116.321542,62.0,5.0,0.0,0.8
40.002871,116.32158000000001,62.0,5.0,0.01,1.5
40.002995,116.32157,61.0,5.0,0.01,2.76
40.003161999999996,116.321574,60.0,5.0,0.02,3.71
40.003299,116.32163200000001,60.0,5.0,0.02,3.2
40.003332,116.321781,60.0,5.0,0.01,2.64
40.003343,116.321977,57.0,5.0,0.02,3.35
40.003366,116.32214599999999,56.0,5.0,0.01,2.92
40.003408,116.32191100000001,50.0,530.0,0.02,0.04
40.003402,116.32173600000002,50.0,5.0,0.01,2.98
40.003366,116.32157,50.0,5.0,0.01,2.94
40.003269,116.321483,50.0,5.0,0.01,2.62
40.003132,116.321482,50.0,5.0,0.02,3.05
40.002976000000004,116.321487,49.0,5.0,0.02,3.47
40.002829,116.32149,50.0,5.0,0.02,3.27
40.002657,116.321518,51.0,5.0,0.02,3.85
40.00251,116.32151499999999,52.0,5.0,0.02,3.27
40.00237,116.321509,53.0,5.0,0.02,3.12
40.002228,116.3215,53.0,5.0,0.02,3.16
40.001883,116.321546,52.0,5.0,0.02,4.28
40.001736,116.321575,52.0,5.0,0.02,3.31
40.001371,116.32157099999999,52.0,5.0,0.02,4.31
40.001164,116.321642,51.0,5.0,0.02,4.76
40.000987,116.321673,51.0,5.0,0.02,3.97
40.000811,116.32168899999999,50.0,5.0,0.02,3.92
40.000638,116.32171100000001,49.0,5.0,0.02,3.87
40.00045,116.32173,49.0,5.0,0.02,4.19
40.000267,116.321758,48.0,5.0,0.02,4.1
40.000088,116.321777,46.0,5.0,0.02,3.99
39.999907,116.32179099999999,45.0,5.0,0.02,4.03
39.999736999999996,116.32178799999998,44.0,5.0,0.02,3.78
39.999386,116.32179199999999,41.0,5.0,0.02,3.74
39.999237,116.321817,40.0,5.0,0.02,3.34
39.999072999999996,116.321826,41.0,5.0,0.02,3.65
39.998899,116.321852,41.0,5.0,0.02,3.89
39.998742,116.321868,41.0,5.0,0.02,3.5
39.998589,116.321876,40.0,5.0,0.02,3.41
39.998328,116.321808,41.0,5.0,0.01,2.98
39.998304,116.32168100000001,40.0,5.0,0.01,2.23
39.998312,116.32162,40.0,5.0,0.01,1.05
39.99831,116.321593,39.0,5.0,0.0,0.08
39.998317,116.32160800000001,39.0,5.0,0.0,0.14
39.998314,116.321601,39.0,5.0,0.0,0.14
39.998313,116.32159399999999,39.0,3.0,0.0,0.0
39.998308,116.321596,39.0,2.0,0.0,0.29
39.998321999999995,116.32156499999999,39.0,5.0,0.0,0.61
39.998321999999995,116.32156499999999,39.0,3.0,0.0,0.0
39.99832,116.32156100000002,39.0,2.0,0.0,0.2
39.998317,116.321551,40.0,5.0,0.0,0.18
39.998315999999996,116.32155,40.0,5.0,0.0,0.03
39.998315999999996,116.32155,40.0,3.0,0.0,0.0
39.998317,116.321551,40.0,2.0,0.0,0.07
39.998323,116.321568,40.0,5.0,0.0,0.15
39.998324,116.321568,40.0,5.0,0.0,0.02
39.998321000000004,116.32155800000001,40.0,5.0,0.0,0.07
39.99832,116.32155800000001,40.0,5.0,0.0,0.02
39.99832,116.32155800000001,40.0,3.0,0.0,0.0
39.998308,116.32154299999999,40.0,5.0,0.0,0.35
39.998304,116.321532,40.0,5.0,0.0,0.21
39.998302,116.321522,40.0,5.0,0.0,0.18
39.9983,116.32151499999999,40.0,2.0,0.0,0.32
39.998302,116.321526,40.0,5.0,0.0,0.19
39.99831,116.321546,40.0,5.0,0.0,0.13
39.998312,116.321551,40.0,5.0,0.0,0.1
39.998312,116.321551,40.0,3.0,0.0,0.0
39.998313,116.321552,40.0,2.0,0.0,0.07
39.998317,116.32156200000001,40.0,5.0,0.0,0.19
39.998318,116.32156,40.0,5.0,0.0,0.07
39.998315999999996,116.321555,40.0,5.0,0.0,0.1
39.998315999999996,116.321555,40.0,3.0,0.0,0.0
39.998319,116.32156299999998,40.0,2.0,0.0,0.38
39.998323,116.321573,40.0,5.0,0.0,0.19
39.998323,116.321573,40.0,3.0,0.0,0.0
39.998324,116.321578,40.0,2.0,0.0,0.22
39.998328,116.32158799999999,40.0,5.0,0.0,0.19
39.998329,116.32159399999999,40.0,5.0,0.0,0.1
39.998331,116.32159899999999,40.0,5.0,0.0,0.1
39.998331,116.32159899999999,40.0,3.0,0.0,0.0
39.998333,116.321605,40.0,2.0,0.0,0.28
39.998338000000004,116.321623,40.0,5.0,0.0,0.03
39.998338000000004,116.321623,40.0,3.0,0.0,0.0
39.998340999999996,116.321629,40.0,2.0,0.0,0.3
39.998345,116.321643,40.0,5.0,0.0,0.25
39.99835,116.321656,40.0,5.0,0.0,0.25
39.998352000000004,116.32165800000001,40.0,3.0,0.0,0.0
39.998352000000004,116.32165400000001,40.0,2.0,0.0,0.17
39.998348,116.32164399999999,40.0,5.0,0.0,0.19
39.998335,116.32158000000001,40.0,5.0,0.01,1.13
39.998338000000004,116.321541,40.0,5.0,0.0,0.67
39.998313,116.32148600000001,40.0,5.0,0.01,1.09
39.9983,116.32146499999999,40.0,5.0,0.0,0.46
39.998298,116.32145700000001,40.0,5.0,0.0,0.14
39.9983,116.32146599999999,40.0,5.0,0.0,0.03
39.998302,116.321467,40.0,5.0,0.0,0.05
39.998302,116.321467,40.0,3.0,0.0,0.0
39.998303,116.32146999999999,40.0,2.0,0.0,0.14
39.998311,116.32149299999999,40.0,5.0,0.0,0.43
39.998332,116.32153600000001,41.0,5.0,0.0,0.87
39.998339,116.32157099999999,41.0,5.0,0.0,0.62
39.998340999999996,116.32164499999999,41.0,5.0,0.0,0.43
39.99834,116.32167,42.0,5.0,0.0,0.44
39.998353,116.32167700000001,42.0,5.0,0.0,0.31
39.998351,116.32168700000001,42.0,5.0,0.0,0.18
39.998340999999996,116.321688,42.0,5.0,0.0,0.22
39.998343,116.321692,42.0,5.0,0.0,0.08
39.998345,116.321697,42.0,5.0,0.0,0.1
39.998345,116.321697,42.0,3.0,0.0,0.0
39.998344,116.321692,42.0,2.0,0.0,0.22
39.99834,116.32168200000001,42.0,5.0,0.0,0.19
39.998305,116.32138300000001,39.0,1315.0,0.03,0.02
39.998296999999994,116.32123200000001,39.0,5.0,0.01,2.58
39.998303,116.32104,39.0,5.0,0.02,3.27
39.998317,116.320849,39.0,5.0,0.02,3.27
39.99832,116.32050100000001,40.0,5.0,0.02,3.05
39.998328,116.32031299999998,37.0,5.0,0.02,3.21
39.998348,116.32014,35.0,5.0,0.01,2.98
39.998357,116.320008,35.0,5.0,0.01,2.26
39.99834,116.31991200000002,33.0,5.0,0.01,1.68
39.998348,116.31980800000001,33.0,5.0,0.01,1.78
39.998365,116.31968700000002,33.0,5.0,0.01,2.1
39.998373,116.31953999999999,31.0,5.0,0.01,2.51
39.998306,116.319296,31.0,5.0,0.01,2.2
39.99822,116.319236,31.0,5.0,0.01,2.17
39.997974,116.319224,30.0,5.0,0.01,2.68
39.997844,116.31920600000001,28.0,5.0,0.01,2.91
39.997737,116.319193,29.0,5.0,0.01,2.39
39.997609999999995,116.31915,30.0,5.0,0.01,2.92
39.997514,116.319151,29.0,5.0,0.01,2.14
39.997506,116.31907199999999,29.0,5.0,0.01,1.36
39.997502000000004,116.318996,30.0,5.0,0.01,1.3
39.997493,116.318928,30.0,5.0,0.01,1.18
39.99749,116.31886899999999,30.0,5.0,0.01,1.01
39.997477,116.318799,30.0,5.0,0.01,1.23
39.997479999999996,116.31871899999999,30.0,5.0,0.01,1.36
39.997476,116.318657,30.0,5.0,0.01,1.06
39.997478,116.318592,31.0,5.0,0.01,1.11
39.997512,116.318495,31.0,5.0,0.0,0.79
39.997509,116.31848899999999,31.0,5.0,0.0,0.09
39.997506,116.31848899999999,31.0,5.0,0.0,0.07
39.997509,116.31848799999999,31.0,5.0,0.0,0.07
