Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.978313,116.327444,149.0,2.0,0.01,6.28
39.978304,116.327547,150.0,5.0,0.01,1.77
39.978373,116.327545,150.0,5.0,0.01,1.53
39.978435,116.327569,150.0,5.0,0.01,1.44
39.978497999999995,116.327549,150.0,5.0,0.01,1.44
39.978515,116.32733600000002,150.0,2.0,0.02,9.12
39.978605,116.327302,150.0,4.0,0.01,2.6
39.978609999999996,116.327449,150.0,3.0,0.01,4.18
39.978658,116.327348,150.0,3.0,0.01,3.38
39.978724,116.32735100000001,150.0,5.0,0.01,1.47
39.978794,116.32734099999999,150.0,5.0,0.01,1.57
39.978874,116.32741999999999,152.0,5.0,0.01,2.23
39.978971,116.327481,152.0,5.0,0.01,2.39
39.979042,116.32755300000001,152.0,5.0,0.01,2.0
39.979209999999995,116.32748400000001,148.0,2.0,0.02,9.79
39.979238,116.327578,150.0,5.0,0.01,1.72
39.97923,116.32767199999999,153.0,5.0,0.01,1.61
39.979217999999996,116.32778200000001,153.0,5.0,0.01,1.89
39.97919,116.327906,154.0,1.0,0.01,11.01
39.979207,116.328024,156.0,5.0,0.01,2.05
39.979209999999995,116.32806699999999,157.0,5.0,0.0,0.74
39.979288000000004,116.327997,159.0,4.0,0.01,2.63
39.979347,116.328019,161.0,5.0,0.01,1.36
39.979389000000005,116.328022,162.0,5.0,0.0,0.94
39.979464,116.327974,163.0,5.0,0.01,1.86
39.979523,116.32788000000001,164.0,3.0,0.01,3.45
39.979577,116.327777,165.0,3.0,0.01,3.54
39.979627,116.327661,166.0,3.0,0.01,3.78
39.979663,116.3275,167.0,4.0,0.01,3.57
39.979694,116.32738300000001,168.0,2.0,0.01,5.28
39.979733,116.32727299999999,169.0,3.0,0.01,3.44
39.979796,116.32715400000001,170.0,5.0,0.01,2.46
39.97985,116.32706,171.0,3.0,0.01,3.34
39.979911,116.326747,173.0,4.0,0.03,6.88
39.979936,116.326706,174.0,5.0,0.0,0.89
39.979933,116.326677,175.0,5.0,0.0,0.5
39.979960999999996,116.326555,176.0,3.0,0.01,3.62
39.979991999999996,116.326428,177.0,4.0,0.01,2.84
39.980034,116.32633500000001,178.0,5.0,0.01,1.84
39.980094,116.326283,178.0,5.0,0.01,1.6
39.979775,116.326617,179.0,63.0,0.05,0.72
39.979743,116.3266,179.0,5.0,0.0,0.77
39.979690999999995,116.326626,178.0,5.0,0.01,1.24
39.980191999999995,116.32624299999999,115.0,5.0,0.06,12.91
39.980185999999996,116.326254,110.0,5.0,0.0,0.23
39.980184,116.326256,110.0,5.0,0.0,0.06
39.98019,116.32626200000001,110.0,5.0,0.0,0.17
39.980196,116.32625800000001,110.0,5.0,0.0,0.15
