Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.967892,116.41123400000001,149.0,5.0,0.01,2.12
39.968016,116.41136100000001,150.0,5.0,0.0,0.6
39.967973,116.411345,150.0,5.0,0.0,0.99
39.967977000000005,116.41137900000001,150.0,5.0,0.0,0.59
39.967998,116.41140800000001,150.0,5.0,0.0,0.68
39.968013,116.411425,150.0,5.0,0.0,0.44
39.96802,116.41145900000001,150.0,5.0,0.0,0.6
39.967938000000004,116.41139299999999,150.0,5.0,0.01,2.14
39.967836,116.41116299999999,150.0,5.0,0.01,1.07
39.967851,116.41110400000001,150.0,5.0,0.01,1.06
39.967836,116.411032,150.0,5.0,0.01,1.27
39.967789,116.41096999999999,150.0,5.0,0.01,1.49
39.967723,116.410923,150.0,5.0,0.01,1.67
39.967759,116.41100800000001,150.0,5.0,0.01,1.66
39.967912,116.41115500000001,150.0,5.0,0.01,1.29
39.967893,116.41113200000001,150.0,5.0,0.0,0.58
39.967832,116.411101,150.0,5.0,0.01,1.46
39.967822999999996,116.411156,150.0,5.0,0.0,0.96
39.967834,116.41116299999999,150.0,5.0,0.0,0.27
39.967897,116.411212,150.0,5.0,0.01,1.63
39.967926,116.411217,150.0,5.0,0.0,0.65
39.96797,116.41129699999999,150.0,5.0,0.01,1.68
39.967987,116.41131299999999,150.0,5.0,0.0,0.47
39.968039000000005,116.41139199999999,150.0,5.0,0.01,1.77
39.968019,116.41143500000001,150.0,5.0,0.0,0.86
39.968016999999996,116.41141599999999,150.0,5.0,0.0,0.33
39.968005,116.411382,150.0,5.0,0.0,0.64
39.967832,116.411272,150.0,5.0,0.01,1.64
39.967817,116.411296,150.0,5.0,0.0,0.53
39.967841,116.411327,150.0,5.0,0.0,0.75
39.967877,116.41136599999999,150.0,5.0,0.01,1.04
39.967937,116.411424,150.0,5.0,0.01,1.66
39.967991,116.411503,150.0,5.0,0.01,1.8
39.968905,116.411635,-53.0,5.0,0.0,0.34
39.968905,116.411635,-53.0,3.0,0.0,0.0
