Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.014534999999995,116.30644299999999,149.0,2.0,0.02,7.8
40.014629,116.30649,149.0,3.0,0.01,3.73
40.014487,116.306449,149.0,3.0,0.0,0.0
40.014495000000004,116.306446,149.0,2.0,0.0,0.47
40.014501,116.306427,149.0,5.0,0.0,0.68
40.014480999999996,116.306393,149.0,5.0,0.0,0.73
40.013746000000005,116.306367,24.0,2.0,0.08,40.88
40.01376,116.306418,23.0,5.0,0.0,0.92
40.013771000000006,116.30642399999999,24.0,5.0,0.0,0.27
40.013769,116.30645600000001,24.0,5.0,0.0,0.55
40.013757,116.306486,25.0,5.0,0.0,0.58
40.013749,116.30651200000001,26.0,5.0,0.0,0.48
40.013749,116.30651200000001,26.0,3.0,0.0,0.0
40.013754,116.30651,26.0,2.0,0.0,0.29
40.013778,116.306499,26.0,5.0,0.0,0.57
40.013851,116.30651100000001,26.0,5.0,0.01,1.64
40.01393,116.30645700000001,25.0,5.0,0.01,1.98
40.014006,116.306445,25.0,5.0,0.01,1.7
40.014072,116.30636200000001,24.0,4.0,0.01,2.55
40.014075,116.306316,25.0,5.0,0.0,0.79
40.014067,116.30626000000001,25.0,5.0,0.0,0.97
40.014033000000005,116.30618799999999,25.0,5.0,0.01,1.44
40.014,116.306142,25.0,5.0,0.01,1.07
40.013936,116.30613100000001,26.0,5.0,0.01,1.44
40.01381,116.306155,26.0,2.0,0.01,7.08
40.013706,116.30617600000001,26.0,1.0,0.01,11.7
40.013624,116.306229,26.0,3.0,0.01,3.39
40.013619,116.306248,25.0,5.0,0.0,0.34
40.01362,116.30629099999999,24.0,5.0,0.0,0.73
40.013676000000004,116.306386,24.0,2.0,0.01,5.11
40.013664,116.30644699999999,24.0,5.0,0.01,1.07
40.013608000000005,116.306426,24.0,5.0,0.01,1.3
40.013571999999996,116.30644699999999,24.0,5.0,0.0,0.88
40.013581,116.30651599999999,25.0,5.0,0.01,1.19
40.013542,116.30661200000002,24.0,5.0,0.01,1.85
40.013496,116.306724,24.0,5.0,0.01,2.16
40.013391,116.306825,24.0,5.0,0.01,2.9
40.013329,116.306921,24.0,4.0,0.01,2.67
40.013258,116.30701499999999,25.0,5.0,0.01,2.25
40.013172999999995,116.307076,24.0,3.0,0.01,3.6
40.013073999999996,116.307124,24.0,3.0,0.01,3.91
40.013040999999994,116.30724599999999,23.0,4.0,0.01,2.75
40.013034000000005,116.307345,22.0,5.0,0.01,1.69
40.013042999999996,116.307476,22.0,5.0,0.01,2.24
40.012985,116.307588,21.0,5.0,0.01,2.3
40.01297,116.30766799999999,21.0,5.0,0.01,1.4
40.01296,116.307899,21.0,4.0,0.01,2.68
40.012982,116.308039,21.0,4.0,0.01,3.04
40.013016,116.308174,21.0,2.0,0.01,6.05
40.013011,116.308297,20.0,5.0,0.01,2.1
40.013026,116.30841799999999,19.0,3.0,0.01,3.48
40.013065999999995,116.308571,18.0,3.0,0.01,4.59
40.013068,116.308695,17.0,5.0,0.01,2.11
40.013075,116.30883999999999,16.0,5.0,0.01,2.47
40.013095,116.308959,16.0,3.0,0.01,3.46
40.013126,116.309077,15.0,2.0,0.01,5.31
40.013164,116.30924099999999,13.0,4.0,0.01,3.65
40.013137,116.30935500000001,13.0,3.0,0.01,3.39
40.013104999999996,116.3095,12.0,4.0,0.01,3.21
40.013101,116.309647,10.0,4.0,0.01,3.13
40.013061,116.30977,10.0,4.0,0.01,2.85
40.013040000000004,116.30986200000001,9.0,5.0,0.01,1.64
40.013089,116.31001,9.0,4.0,0.01,3.43
40.013131,116.31013600000001,9.0,4.0,0.01,2.92
40.013177,116.31029299999999,9.0,3.0,0.01,4.77
40.013205,116.310448,9.0,2.0,0.01,6.78
40.01317,116.310597,7.0,2.0,0.01,6.63
40.013153,116.310731,4.0,3.0,0.01,3.86
40.013171,116.310855,2.0,4.0,0.01,2.69
40.013166,116.31098999999999,7.0,4.0,0.01,1.58
40.013182,116.311146,8.0,4.0,0.01,3.35
40.013192,116.311305,5.0,3.0,0.01,4.53
40.013203999999995,116.311443,5.0,3.0,0.01,3.94
40.013177,116.311576,6.0,4.0,0.01,2.93
40.013117,116.31162900000001,8.0,5.0,0.01,1.61
40.013054,116.31163899999999,9.0,5.0,0.01,1.41
40.012966,116.31166999999999,9.0,4.0,0.01,2.54
40.012855,116.31169299999999,8.0,5.0,0.01,2.5
40.012762,116.31171,7.0,3.0,0.01,3.48
40.012664,116.31171499999999,6.0,5.0,0.01,2.18
40.012436,116.31171200000001,0.0,4.0,0.01,3.4
40.01231,116.311752,0.0,3.0,0.01,4.81
40.012219,116.311783,2.0,2.0,0.01,5.23
40.012128999999995,116.31180400000001,1.0,2.0,0.01,5.08
40.012008,116.31181399999998,0.0,3.0,0.01,4.49
40.011911,116.311829,0.0,3.0,0.01,3.62
40.011802,116.311843,0.0,4.0,0.01,3.04
40.01169,116.311862,0.0,4.0,0.01,3.14
40.011601,116.31189099999999,11.0,4.0,0.01,2.55
40.011509000000004,116.311948,14.0,2.0,0.01,5.66
40.011507,116.311949,16.0,5.0,0.0,0.05
40.011507,116.31195,16.0,5.0,0.0,0.02
40.011501,116.311952,16.0,5.0,0.0,0.14
40.011501,116.311952,16.0,3.0,0.0,0.0
40.011495000000004,116.311954,16.0,2.0,0.0,0.34
40.011447,116.311972,19.0,5.0,0.01,1.11
