Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.007426,116.318922,149.0,5.0,0.03,5.38
40.007385,116.319957,106.0,5.0,0.0,0.37
40.007348,116.319947,105.0,5.0,0.0,0.84
40.007353,116.31962299999999,103.0,5.0,0.03,5.52
40.007301,116.319474,102.0,5.0,0.01,2.79
40.00717,116.31948,98.0,5.0,0.01,2.92
40.007065999999995,116.31943100000001,97.0,5.0,0.01,2.46
40.006915,116.319351,98.0,5.0,0.02,3.62
40.006814,116.31921299999999,95.0,5.0,0.02,3.25
40.00675,116.31886000000002,92.0,5.0,0.02,4.34
40.006645,116.31820400000001,91.0,5.0,0.06,11.42
40.00671,116.317733,89.0,5.0,0.04,8.15
40.006766,116.317536,89.0,5.0,0.02,3.58
40.006665999999996,116.31725300000001,89.0,5.0,0.03,5.31
40.006448999999996,116.31703,90.0,5.0,0.03,6.14
40.006232000000004,116.317196,91.0,5.0,0.03,5.59
40.00605,116.317191,92.0,5.0,0.02,4.05
40.005871,116.317187,93.0,5.0,0.02,3.98
40.005702,116.31721599999999,92.0,5.0,0.02,3.79
40.005547,116.317231,92.0,5.0,0.02,3.46
40.005381,116.317174,90.0,5.0,0.02,3.82
40.005140999999995,116.31701299999999,85.0,5.0,0.01,2.66
40.005131,116.316974,84.0,5.0,0.0,0.7
40.005126000000004,116.316768,82.0,5.0,0.01,2.2
40.004951,116.316498,81.0,5.0,0.03,6.03
40.004728,116.31641499999999,81.0,5.0,0.03,5.16
40.004447,116.31626999999999,86.0,5.0,0.03,6.72
40.004278,116.316203,89.0,5.0,0.02,3.93
40.004081,116.31619099999999,91.0,5.0,0.02,4.39
40.003954,116.31624199999999,92.0,5.0,0.01,2.95
40.003836,116.31626299999999,93.0,5.0,0.01,2.65
40.003609999999995,116.31618799999998,95.0,5.0,0.03,5.19
40.003534,116.316015,96.0,5.0,0.02,3.4
40.003516,116.31588,97.0,5.0,0.01,2.33
40.003495,116.315701,97.0,5.0,0.02,3.08
40.003414,116.315532,98.0,5.0,0.01,2.49
40.003235,116.315421,98.0,5.0,0.02,4.41
40.003089,116.31529599999999,98.0,5.0,0.02,3.88
40.002481,116.31486799999999,102.0,5.0,0.01,2.79
40.002206,116.31478700000001,101.0,5.0,0.02,3.63
40.002052,116.314727,99.0,5.0,0.02,3.57
40.001903000000006,116.31468100000001,99.0,5.0,0.02,3.41
40.001791,116.314682,99.0,5.0,0.01,2.49
40.001681,116.314656,99.0,5.0,0.01,2.49
40.001607,116.31463500000001,100.0,5.0,0.01,1.68
40.001538000000004,116.31457900000001,101.0,5.0,0.01,1.81
40.001453000000005,116.314699,103.0,5.0,0.01,2.78
40.00136,116.314792,104.0,5.0,0.01,2.61
40.001246,116.31484099999999,105.0,5.0,0.01,2.67
40.00114,116.314852,105.0,5.0,0.01,2.36
40.001002,116.314825,104.0,5.0,0.02,3.1
40.000956,116.314796,103.0,5.0,0.01,1.14
40.001027,116.31476299999999,101.0,5.0,0.01,1.21
40.00107,116.314675,100.0,5.0,0.01,1.78
40.001276000000004,116.314423,98.0,5.0,0.01,1.89
40.001337,116.314272,97.0,5.0,0.01,2.91
40.0014,116.314153,97.0,5.0,0.01,2.46
40.001465,116.31409199999999,96.0,5.0,0.01,1.78
40.001508,116.314031,95.0,5.0,0.01,1.41
40.001554999999996,116.31391399999998,95.0,5.0,0.01,2.25
40.001584,116.31366100000001,93.0,5.0,0.02,4.36
40.001657,116.313445,86.0,5.0,0.02,4.02
40.001712,116.313268,81.0,5.0,0.02,3.25
40.001671,116.31280100000001,69.0,5.0,0.04,8.01
40.001814,116.312427,67.0,5.0,0.01,2.65
40.002037,116.31120200000001,35.0,5.0,0.04,8.69
40.002038,116.310457,20.0,5.0,0.06,12.69
40.001995,116.309661,17.0,5.0,0.07,13.59
40.001926,116.30941399999999,20.0,5.0,0.02,4.48
40.001737,116.30925900000001,23.0,5.0,0.02,4.96
40.001534,116.309207,25.0,5.0,0.02,4.6
40.001319,116.30918,28.0,5.0,0.02,4.8
40.001205999999996,116.309073,29.0,5.0,0.02,3.1
40.00103,116.309002,31.0,5.0,0.02,4.1
40.000863,116.309004,32.0,5.0,0.02,3.71
40.000177,116.308857,20.0,5.0,0.08,15.46
39.999844,116.309077,21.0,5.0,0.04,8.3
39.999666,116.309652,22.0,5.0,0.05,10.57
39.999611,116.309582,25.0,5.0,0.01,1.71
39.99921,116.309676,25.0,5.0,0.05,9.06
39.99792,116.30243899999999,11.0,5.0,0.63,126.59
39.99751,116.30175600000001,9.0,5.0,0.03,5.06
39.997325,116.30164599999999,7.0,5.0,0.02,4.52
39.996934,116.301223,3.0,5.0,0.03,5.83
39.99677,116.301158,3.0,5.0,0.02,3.81
39.996431,116.30116299999999,3.0,5.0,0.04,7.54
39.996237,116.300944,0.0,5.0,0.03,5.7
39.996056,116.301,0.0,5.0,0.02,4.14
39.995705,116.30155900000001,-7.0,5.0,0.06,12.31
39.993706,116.30799999999999,-42.0,5.0,0.1,20.94
39.992837,116.308644,-45.0,5.0,0.11,22.22
39.992521999999994,116.308858,-40.0,5.0,0.04,7.9
39.992278000000006,116.308981,-34.0,5.0,0.03,5.82
39.992031,116.30911599999999,-22.0,5.0,0.03,5.96
39.991834000000004,116.30911499999999,-16.0,5.0,0.02,4.38
39.991640999999994,116.309087,-12.0,5.0,0.02,4.32
39.991448,116.30908400000001,-7.0,5.0,0.02,4.29
39.991254,116.309082,-6.0,5.0,0.02,4.31
39.991089,116.309122,-1.0,5.0,0.02,3.73
39.991002,116.309164,1.0,5.0,0.01,2.06
39.990904,116.309191,2.0,5.0,0.01,2.23
39.990788,116.309099,1.0,5.0,0.02,3.02
39.990636,116.309074,4.0,5.0,0.02,3.41
39.990454,116.309072,9.0,5.0,0.02,4.05
39.990249,116.30906200000001,14.0,5.0,0.02,4.56
39.990059,116.308996,15.0,5.0,0.02,4.37
39.989889,116.309017,14.0,5.0,0.02,3.8
39.989757,116.309045,15.0,5.0,0.01,2.97
39.989599,116.309126,12.0,5.0,0.02,3.78
39.989418,116.30917600000001,8.0,5.0,0.02,4.11
39.989253999999995,116.30919899999999,4.0,5.0,0.02,3.67
39.989086,116.309215,1.0,5.0,0.02,3.75
39.988923,116.30925900000001,0.0,5.0,0.02,3.7
39.988704999999996,116.30928,-3.0,5.0,0.02,4.86
39.988215999999994,116.309358,-9.0,5.0,0.03,5.71
39.987984000000004,116.30922,-5.0,5.0,0.03,5.67
39.987790999999994,116.309032,-2.0,5.0,0.03,5.36
39.987581,116.30905,0.0,5.0,0.02,4.68
39.987356,116.309009,0.0,5.0,0.03,5.05
39.987091,116.309036,0.0,5.0,0.03,5.91
39.986641,116.30923700000001,0.0,5.0,0.02,4.41
