Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.003999,116.32363899999999,150.0,5.0,0.02,4.77
40.009068,116.321152,10.0,110.0,0.05,0.45
40.008579,116.32151299999998,-50.0,25.0,0.03,1.07
40.008814,116.32144,6.0,5.0,0.03,5.37
40.008897999999995,116.321367,24.0,5.0,0.01,2.24
40.008851,116.321269,29.0,5.0,0.0,0.97
40.008068,116.32113100000001,46.0,5.0,0.01,1.32
40.008010999999996,116.321119,48.0,5.0,0.0,0.53
40.008003,116.321076,49.0,5.0,0.0,0.75
40.008032,116.321027,49.0,5.0,0.01,1.05
40.008039000000004,116.32099099999999,49.0,5.0,0.0,0.63
40.008049,116.32093700000001,49.0,5.0,0.0,0.95
40.008064000000005,116.320908,50.0,5.0,0.0,0.6
40.007896,116.32041699999999,58.0,5.0,0.0,0.4
40.007666,116.319996,50.0,5.0,0.01,1.01
40.007405,116.319675,46.0,5.0,0.01,1.37
40.007411,116.319601,46.0,5.0,0.0,0.28
40.007373,116.31959099999999,47.0,4.0,0.0,0.73
