Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.9736,116.33631299999999,149.0,5.0,0.01,2.51
39.97357,116.336145,149.0,5.0,0.01,2.94
39.97354,116.33598899999998,149.0,5.0,0.01,2.74
39.973533,116.33591799999999,150.0,5.0,0.01,1.22
39.973506,116.33595700000001,150.0,5.0,0.0,0.9
39.973526,116.336,150.0,5.0,0.0,0.86
39.973501,116.33599199999999,150.0,5.0,0.0,0.57
39.973321999999996,116.33343700000002,61.0,5.0,0.22,43.73
39.97334,116.33352099999999,61.0,5.0,0.01,1.49
39.97334,116.333629,61.0,5.0,0.01,1.84
39.973357,116.33375,62.0,5.0,0.01,2.1
39.973382,116.333808,62.0,5.0,0.01,1.13
39.973403000000005,116.33381499999999,63.0,5.0,0.0,0.48
39.973395000000004,116.333871,63.0,5.0,0.0,0.97
39.973368,116.33384199999999,64.0,5.0,0.0,0.78
39.973386,116.333905,64.0,5.0,0.01,1.15
39.973415,116.333926,64.0,5.0,0.0,0.74
39.973448,116.33390700000001,62.0,5.0,0.0,0.8
39.973464,116.333964,61.0,5.0,0.01,1.03
39.973473999999996,116.333949,61.0,5.0,0.0,0.34
39.973504999999996,116.33398500000001,60.0,5.0,0.0,0.92
39.973481,116.33394299999999,61.0,5.0,0.0,0.89
39.973519,116.333897,61.0,5.0,0.01,1.15
39.97354,116.333853,61.0,5.0,0.0,0.88
39.973557,116.33389,60.0,5.0,0.0,0.74
39.973572,116.333952,60.0,5.0,0.01,1.11
39.973581,116.33399399999999,59.0,5.0,0.0,0.74
39.97358,116.333992,59.0,2.0,0.0,0.1
39.973575,116.33396,60.0,5.0,0.0,0.56
39.973552000000005,116.33390700000001,61.0,5.0,0.01,1.04
39.973525,116.33386200000001,62.0,5.0,0.0,0.97
39.973517,116.33381399999999,62.0,5.0,0.0,0.84
39.973526,116.33374599999999,61.0,5.0,0.01,1.18
39.973521999999996,116.33372800000001,61.0,5.0,0.0,0.32
39.973473999999996,116.33372299999999,62.0,5.0,0.01,1.07
39.973494,116.333707,62.0,5.0,0.0,0.52
39.973502,116.33361200000002,63.0,5.0,0.01,1.63
39.973488,116.33365500000001,63.0,5.0,0.0,0.8
39.973489,116.33363999999999,62.0,5.0,0.0,0.26
39.973485,116.33351499999999,62.0,5.0,0.0,0.62
39.973508,116.33349399999999,62.0,5.0,0.0,0.62
39.973597,116.33343899999998,61.0,5.0,0.01,2.19
39.973649,116.33353400000001,62.0,5.0,0.01,1.99
39.973628999999995,116.333592,61.0,5.0,0.01,1.08
39.973675,116.333638,60.0,5.0,0.01,1.29
39.973663,116.333661,62.0,5.0,0.0,0.47
39.973620000000004,116.33381599999998,61.0,5.0,0.01,2.81
39.973439,116.33373600000002,74.0,180.0,0.02,0.12
39.973361,116.333932,72.0,5.0,0.02,3.76
39.973394,116.334005,70.0,5.0,0.0,0.34
39.973415,116.334015,70.0,5.0,0.0,0.5
39.973440000000004,116.334046,70.0,5.0,0.0,0.77
39.973496999999995,116.33409499999999,70.0,5.0,0.01,1.52
39.973551,116.33417,70.0,5.0,0.01,1.75
39.973594,116.33425600000001,70.0,5.0,0.01,1.75
39.973557,116.334281,71.0,5.0,0.0,0.93
39.973541,116.334309,70.0,5.0,0.0,0.6
39.973523,116.334324,70.0,5.0,0.0,0.47
39.973509,116.334351,70.0,5.0,0.0,0.56
39.97351,116.334392,70.0,5.0,0.0,0.22
39.973519,116.334427,70.0,5.0,0.0,0.63
