Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999951,116.327353,44.0,5.0,0.0,0.44
39.999966,116.327331,44.0,5.0,0.0,0.5
39.99993,116.32706499999999,45.0,5.0,0.02,3.42
39.999915,116.326872,45.0,5.0,0.02,3.3
39.999911,116.32668400000001,42.0,5.0,0.02,3.2
39.999915,116.326479,38.0,5.0,0.02,3.49
39.999909,116.326275,35.0,5.0,0.02,3.48
39.999904,116.32606299999999,30.0,5.0,0.02,3.61
39.999867,116.325865,26.0,5.0,0.02,3.47
39.999858,116.325635,21.0,5.0,0.02,3.92
39.999859,116.325399,17.0,5.0,0.02,4.02
39.999851,116.325172,13.0,5.0,0.02,3.87
39.999839,116.32496699999999,10.0,5.0,0.02,3.5
39.999857,116.324762,5.0,5.0,0.02,3.52
39.999994,116.324652,2.0,5.0,0.02,3.58
40.000165,116.32462,0.0,5.0,0.02,3.84
40.00033,116.324593,-2.0,5.0,0.02,3.7
40.000657000000004,116.324547,-2.0,5.0,0.02,3.7
40.000785,116.324529,0.0,5.0,0.01,2.86
40.001024,116.324523,1.0,5.0,0.03,5.32
40.001191,116.32455800000001,9.0,5.0,0.02,3.76
40.001406,116.32450700000001,25.0,5.0,0.02,4.86
40.001554999999996,116.32451200000001,30.0,5.0,0.02,3.31
40.001734,116.324478,32.0,5.0,0.02,4.02
40.001944,116.324418,37.0,5.0,0.02,4.78
40.002154,116.32440600000001,34.0,5.0,0.02,4.67
40.002322,116.324474,38.0,5.0,0.02,3.91
40.00267,116.32441599999999,59.0,5.0,0.02,4.49
40.00285,116.32438799999998,65.0,5.0,0.02,4.03
40.003033,116.32433400000001,60.0,5.0,0.02,4.17
40.003233,116.324306,56.0,5.0,0.02,4.47
40.003484,116.32436000000001,53.0,5.0,0.03,5.66
40.003615,116.324343,54.0,5.0,0.01,2.93
40.003839,116.324331,57.0,5.0,0.02,4.99
40.004103,116.324297,53.0,5.0,0.03,5.9
40.004383000000004,116.32425,50.0,5.0,0.03,6.28
40.004619,116.324278,49.0,5.0,0.03,5.27
40.004821,116.324273,51.0,5.0,0.02,4.49
40.004971999999995,116.32425,54.0,5.0,0.02,3.38
40.005142,116.32422,61.0,5.0,0.02,3.82
40.005339,116.32421699999999,63.0,5.0,0.02,4.38
40.005541,116.32425400000001,68.0,5.0,0.02,4.54
40.005671,116.324242,77.0,5.0,0.01,2.9
40.005812,116.324149,73.0,5.0,0.02,3.51
40.006198,116.32419499999999,84.0,5.0,0.02,3.7
40.006603999999996,116.324105,74.0,5.0,0.02,4.24
40.006628000000006,116.32374399999999,76.0,5.0,0.02,3.48
40.006617999999996,116.323516,78.0,5.0,0.02,3.89
40.006609000000005,116.323276,79.0,5.0,0.02,4.09
40.006594,116.323045,79.0,5.0,0.02,3.95
40.006598,116.322799,78.0,5.0,0.02,4.19
40.006582,116.32256399999999,78.0,5.0,0.02,4.02
40.00659,116.322322,78.0,5.0,0.02,4.13
40.006605,116.322115,76.0,5.0,0.02,3.54
40.006609000000005,116.32188799999999,74.0,5.0,0.02,3.87
40.006617999999996,116.321626,70.0,5.0,0.02,4.47
40.006589,116.32143300000001,67.0,5.0,0.02,3.35
40.006677,116.321274,61.0,5.0,0.02,3.34
40.006862,116.32125400000001,53.0,5.0,0.02,4.13
40.007212,116.32118700000001,43.0,5.0,0.02,3.83
40.007397999999995,116.321128,39.0,5.0,0.02,4.26
40.007415,116.320931,36.0,5.0,0.02,3.38
40.007424,116.32070300000001,32.0,5.0,0.02,3.89
40.007401,116.320503,29.0,5.0,0.02,3.45
40.007394,116.32031599999999,26.0,5.0,0.02,3.19
40.007406,116.32011999999999,22.0,5.0,0.02,3.35
40.007399,116.319928,19.0,5.0,0.02,3.27
40.007517,116.319847,20.0,5.0,0.01,2.96
40.007635,116.3198,19.0,5.0,0.01,2.74
