Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999881,116.327404,36.0,5.0,0.0,0.57
39.999887,116.327418,35.0,5.0,0.0,0.27
39.999888,116.327478,36.0,5.0,0.01,1.02
39.999915,116.32748899999999,33.0,5.0,0.0,0.63
39.999879,116.32734099999999,29.0,5.0,0.01,2.65
39.999882,116.327353,28.0,5.0,0.0,0.22
39.999939000000005,116.327399,28.0,5.0,0.01,1.49
39.999969,116.327402,28.0,5.0,0.0,0.67
39.999927,116.32730500000001,29.0,5.0,0.01,1.9
39.999912,116.32728,27.0,5.0,0.0,0.54
39.999909,116.32716200000002,25.0,5.0,0.01,2.01
39.999893,116.327022,23.0,5.0,0.01,2.41
39.999906,116.32688999999999,21.0,5.0,0.01,2.27
39.999893,116.326729,17.0,5.0,0.01,2.76
39.999881,116.32661499999999,16.0,5.0,0.01,1.96
39.99989,116.32650100000001,14.0,5.0,0.01,1.95
39.99987,116.326357,13.0,5.0,0.01,2.49
39.999868,116.32621100000001,12.0,5.0,0.01,2.49
39.999866,116.32606299999999,12.0,5.0,0.01,2.52
39.999857,116.3259,12.0,5.0,0.01,2.78
39.999871,116.32576999999999,11.0,5.0,0.01,2.24
39.999855,116.325616,11.0,5.0,0.01,2.65
39.999845,116.32548600000001,10.0,5.0,0.01,2.23
39.999834,116.32533600000001,8.0,5.0,0.01,2.57
39.999846000000005,116.325217,7.0,5.0,0.01,2.04
39.999839,116.325096,3.0,5.0,0.01,2.07
39.999813,116.32498600000001,3.0,5.0,0.01,1.96
39.999794,116.32489,0.0,5.0,0.01,1.69
39.999788,116.324795,-3.0,5.0,0.01,1.62
39.999773,116.324649,-7.0,5.0,0.01,2.51
39.999875,116.32437,-6.0,5.0,0.03,5.27
39.999883000000004,116.324196,-4.0,5.0,0.01,2.97
39.999868,116.32403500000001,-4.0,5.0,0.01,2.76
39.999865,116.323917,-3.0,5.0,0.01,2.01
39.999895,116.323774,-3.0,5.0,0.01,2.53
39.999896,116.323576,-4.0,5.0,0.02,3.37
39.99989,116.323429,-5.0,5.0,0.01,2.51
39.99987,116.323264,-7.0,5.0,0.01,2.85
39.999899,116.323145,-8.0,5.0,0.01,2.13
39.999893,116.32301000000001,-9.0,5.0,0.01,2.3
39.999895,116.322799,-5.0,5.0,0.02,3.59
39.999891,116.32265600000001,-7.0,5.0,0.01,2.44
39.999937,116.32246200000002,-7.0,5.0,0.02,3.46
39.999965,116.32229199999999,-6.0,5.0,0.01,2.96
40.000088,116.322224,-7.0,5.0,0.01,2.97
40.000209999999996,116.322197,-10.0,5.0,0.01,2.75
40.000279,116.322204,-14.0,5.0,0.01,1.54
40.00038,116.322253,-21.0,5.0,0.01,1.54
40.000454,116.322271,-23.0,5.0,0.01,1.67
40.000547,116.32226499999999,-24.0,5.0,0.01,2.07
40.000701,116.322258,-28.0,5.0,0.02,3.43
40.000796,116.32226499999999,-30.0,5.0,0.01,2.12
40.000879,116.32226599999998,-31.0,5.0,0.01,1.85
40.001022999999996,116.322268,-34.0,5.0,0.02,3.2
40.001166,116.32225700000001,-32.0,5.0,0.02,3.19
40.001428999999995,116.32221499999999,-40.0,5.0,0.03,5.89
40.001540999999996,116.32220900000002,-41.0,5.0,0.01,2.49
40.001627,116.322231,-43.0,5.0,0.01,1.95
40.001694,116.322276,-45.0,5.0,0.01,1.68
40.00178,116.32229199999999,-45.0,5.0,0.01,1.93
40.001896,116.322273,-48.0,5.0,0.01,2.6
40.001996999999996,116.32223,-55.0,5.0,0.01,2.36
40.002134000000005,116.32221399999999,-56.0,5.0,0.02,3.06
40.002278000000004,116.322217,-55.0,5.0,0.02,3.2
40.002342,116.322236,-54.0,5.0,0.01,1.46
40.002441,116.322224,-58.0,5.0,0.01,2.21
40.002528000000005,116.32224599999999,-59.0,5.0,0.01,1.97
40.002731,116.322258,-59.0,5.0,0.02,4.52
40.002865,116.322259,-58.0,5.0,0.01,2.98
40.002953000000005,116.322274,-61.0,5.0,0.01,1.97
40.003021999999994,116.322294,-58.0,5.0,0.01,1.57
40.003152,116.3223,-58.0,5.0,0.01,2.89
40.003276,116.322286,-57.0,5.0,0.01,2.77
40.003407,116.32224,-53.0,5.0,0.02,3.02
40.003534,116.322253,-54.0,5.0,0.01,2.83
40.003665999999996,116.322248,-55.0,5.0,0.01,2.94
40.003772,116.32224199999999,-56.0,5.0,0.01,2.36
40.003809000000004,116.322255,-59.0,5.0,0.0,0.85
40.003963,116.322231,-62.0,5.0,0.02,3.45
40.004058,116.322193,-69.0,5.0,0.01,2.21
40.004194,116.322201,-74.0,5.0,0.02,3.03
40.004313,116.32223799999998,-76.0,5.0,0.01,2.72
40.004397,116.322253,-79.0,5.0,0.01,1.89
40.004511,116.322255,-82.0,5.0,0.01,2.54
40.004639000000005,116.32220500000001,-83.0,5.0,0.01,2.97
40.004796999999996,116.322223,-81.0,5.0,0.02,3.53
40.005,116.32221399999999,-78.0,5.0,0.02,4.52
40.00526,116.322111,-73.0,5.0,0.03,6.04
40.005512,116.322071,-69.0,5.0,0.03,5.65
40.005624,116.322069,-67.0,5.0,0.01,2.49
40.005813,116.322034,-62.0,5.0,0.02,4.25
40.00605,116.32194199999999,-58.0,5.0,0.03,5.5
40.006190000000004,116.321918,-56.0,5.0,0.02,3.14
40.006305,116.32191200000001,-59.0,5.0,0.01,2.56
40.006388,116.321903,-60.0,5.0,0.01,1.85
40.00654,116.321901,-63.0,5.0,0.02,3.38
40.006687,116.321901,-65.0,5.0,0.02,3.27
40.006833,116.321872,-66.0,5.0,0.02,3.28
40.006898,116.32168200000001,-61.0,5.0,0.02,3.54
40.006859999999996,116.321459,-44.0,5.0,0.02,3.89
40.006832,116.32131299999999,-44.0,5.0,0.01,2.56
40.006834999999995,116.321176,-47.0,5.0,0.01,2.33
40.006789000000005,116.32103000000001,-46.0,5.0,0.01,2.69
40.006739,116.32090900000001,-46.0,5.0,0.01,2.34
40.006709,116.320819,-49.0,5.0,0.01,1.67
40.006768,116.320603,-43.0,5.0,0.02,3.91
40.006815,116.320392,-39.0,5.0,0.02,3.74
40.006832,116.32021100000001,-36.0,5.0,0.02,3.11
40.006825,116.320035,-32.0,5.0,0.02,3.0
40.006807,116.31988999999999,-32.0,5.0,0.01,2.5
40.006871999999994,116.319746,-32.0,5.0,0.01,2.85
40.006957,116.31974699999999,-36.0,5.0,0.01,1.89
40.006982,116.319801,-38.0,5.0,0.01,1.07
40.006983,116.319806,-37.0,5.0,0.0,0.09
40.006983,116.319806,-37.0,3.0,0.0,0.0
40.006984,116.319805,-38.0,2.0,0.0,0.07
40.007014,116.319776,-38.0,5.0,0.0,0.83
40.007065999999995,116.31975200000001,-37.0,5.0,0.01,1.23
40.007121000000005,116.31979199999999,-37.0,5.0,0.01,1.4
40.007177,116.319855,-38.0,5.0,0.01,1.64
40.007226,116.319924,-39.0,5.0,0.01,1.6
40.007329,116.31999099999999,-40.0,5.0,0.01,2.56
40.007441,116.320049,-41.0,5.0,0.01,2.68
40.007494,116.32012399999999,-42.0,5.0,0.01,1.74
40.007524,116.320223,-42.0,5.0,0.01,1.81
40.007579,116.320231,-44.0,5.0,0.01,1.23
40.007588,116.320178,-44.0,5.0,0.0,0.92
40.007606,116.320159,-45.0,5.0,0.0,0.51
40.007787,116.32018799999999,-45.0,5.0,0.02,4.06
40.007815,116.320172,-46.0,5.0,0.0,0.68
40.007815,116.320172,-46.0,3.0,0.0,0.0
40.007816,116.320175,-46.0,2.0,0.0,0.14
40.007853000000004,116.32016100000001,-46.0,5.0,0.0,0.86
40.007878000000005,116.32014299999999,-45.0,5.0,0.0,0.63
40.007905,116.32011599999998,-44.0,5.0,0.0,0.76
40.007926,116.32007800000001,-42.0,5.0,0.0,0.8
40.007991,116.31998600000001,-37.0,5.0,0.01,2.13
40.008007,116.319957,-36.0,5.0,0.0,0.61
40.008007,116.319957,-36.0,3.0,0.0,0.0
40.008014,116.31996399999998,-36.0,2.0,0.0,0.49
40.008027,116.319956,-35.0,5.0,0.0,0.32
40.008063,116.31998,-35.0,5.0,0.0,0.9
40.008093,116.31998999999999,-34.0,5.0,0.0,0.69
40.008092,116.31998899999999,-34.0,5.0,0.0,0.03
40.008091,116.31998600000001,-34.0,5.0,0.0,0.06
40.008091,116.31998600000001,-34.0,3.0,0.0,0.0
40.008091,116.319981,-34.0,2.0,0.0,0.21
40.008086,116.319953,-34.0,5.0,0.0,0.49
40.008041,116.31975200000001,-33.0,5.0,0.02,3.57
40.008072999999996,116.31963300000001,-32.0,5.0,0.01,2.15
40.008117999999996,116.319544,-32.0,5.0,0.01,1.82
40.00821,116.31942099999999,-32.0,5.0,0.01,2.93
40.008229,116.319469,-32.0,5.0,0.0,0.92
40.008272,116.319452,-31.0,5.0,0.0,1.0
40.008296,116.31943500000001,-31.0,5.0,0.0,0.61
40.008296,116.31943500000001,-31.0,3.0,0.0,0.0
40.008299,116.31943600000001,-30.0,2.0,0.0,0.17
