Lat,Long,Alt_m,Diftime,dist_Km,speed_m
40.006079,116.32258200000001,149.0,5.0,0.02,4.54
40.006027,116.322425,149.0,5.0,0.01,2.91
40.006046999999995,116.32230200000001,149.0,5.0,0.01,2.14
40.006035,116.322162,149.0,5.0,0.01,2.4
40.006007000000004,116.322024,149.0,5.0,0.01,2.43
40.006023,116.32191599999999,149.0,5.0,0.01,1.87
40.005996,116.32179099999999,149.0,5.0,0.01,2.21
40.00602,116.321661,149.0,5.0,0.01,2.28
40.006015999999995,116.321527,150.0,5.0,0.01,2.28
40.006060999999995,116.321425,150.0,5.0,0.01,2.01
40.006023,116.32133700000001,150.0,5.0,0.01,1.72
40.005982,116.32122199999999,151.0,5.0,0.01,2.16
40.005967,116.32111200000001,152.0,5.0,0.01,1.9
40.005983,116.32101499999999,153.0,5.0,0.01,1.69
40.005978000000006,116.32092800000001,153.0,5.0,0.01,1.49
40.005971,116.32086299999999,153.0,5.0,0.01,1.12
40.006036,116.32085900000001,154.0,5.0,0.01,1.45
40.006114000000004,116.320885,154.0,5.0,0.01,1.79
40.006143,116.320826,155.0,5.0,0.01,1.19
40.006102,116.32064299999999,156.0,5.0,0.02,3.25
40.006067,116.32051899999999,157.0,5.0,0.01,2.25
40.006029999999996,116.320401,158.0,5.0,0.01,2.17
40.006059,116.320305,159.0,5.0,0.01,1.76
40.006752,116.32004199999999,28.0,5.0,0.01,1.65
40.006714,116.319956,25.0,5.0,0.01,1.69
40.006691,116.31988700000001,23.0,5.0,0.01,1.28
40.006686,116.3198,21.0,5.0,0.01,1.49
40.006694,116.319702,19.0,5.0,0.01,1.68
40.006679999999996,116.31961799999999,17.0,5.0,0.01,1.46
40.00666,116.31952,16.0,5.0,0.01,1.73
40.006676,116.31940800000001,14.0,5.0,0.01,1.94
40.006658,116.31931599999999,13.0,5.0,0.01,1.62
40.006640000000004,116.31925700000001,11.0,5.0,0.01,1.08
40.006665999999996,116.31921100000001,12.0,5.0,0.0,0.97
40.006775,116.319247,10.0,5.0,0.01,2.5
40.006831,116.31928400000001,8.0,5.0,0.01,1.4
40.006865999999995,116.31934299999999,6.0,5.0,0.01,1.27
40.006901,116.319433,4.0,5.0,0.01,1.72
40.006977,116.31951399999998,4.0,5.0,0.01,2.18
40.006977,116.3195,5.0,5.0,0.0,0.24
40.006943,116.319404,6.0,5.0,0.01,1.8
40.006886,116.319406,7.0,5.0,0.01,1.27
40.007003999999995,116.31943799999999,11.0,5.0,0.01,2.68
40.007478000000006,116.31954499999999,16.0,5.0,0.02,3.33
40.007449,116.31948799999999,15.0,5.0,0.01,1.17
40.007483,116.31948600000001,16.0,5.0,0.0,0.76
40.007531,116.31948100000001,16.0,5.0,0.01,1.07
40.007563,116.31948500000001,16.0,5.0,0.0,0.71
40.007622999999995,116.31948500000001,15.0,5.0,0.01,1.33
40.007672,116.31948500000001,15.0,5.0,0.01,1.09
40.007706,116.319449,16.0,5.0,0.0,0.97
40.007638,116.31951399999998,17.0,5.0,0.01,1.87
40.007587,116.319547,17.0,5.0,0.01,1.27
40.007569000000004,116.31955400000001,17.0,5.0,0.0,0.42
40.007529,116.319585,18.0,5.0,0.01,1.03
40.007540000000006,116.31959599999999,18.0,5.0,0.0,0.31
40.007515999999995,116.319626,18.0,5.0,0.0,0.74
40.007498,116.319652,19.0,5.0,0.0,0.6
40.00748,116.31965500000001,19.0,5.0,0.0,0.4
40.007473,116.31967,19.0,5.0,0.0,0.3
40.007475,116.3197,19.0,5.0,0.0,0.51
40.007494,116.319726,19.0,5.0,0.0,0.61
40.007602,116.319635,19.0,5.0,0.01,2.86
40.007733,116.319589,19.0,5.0,0.02,3.02
40.007797,116.31961399999999,20.0,5.0,0.01,1.49
40.007865,116.319648,20.0,5.0,0.01,1.62
40.007984,116.31966100000001,20.0,5.0,0.01,2.66
40.008037,116.319658,20.0,5.0,0.01,1.18
40.008051,116.31966899999999,20.0,5.0,0.0,0.36
40.008047999999995,116.319681,20.0,5.0,0.0,0.22
40.008094,116.319668,21.0,5.0,0.01,1.05
40.008154,116.319677,21.0,5.0,0.01,1.34
40.008224,116.31968,21.0,5.0,0.01,1.56
40.008247999999995,116.319676,21.0,5.0,0.0,0.54
40.008324,116.319649,22.0,5.0,0.01,1.75
40.008315,116.31966499999999,23.0,5.0,0.0,0.34
40.008283,116.319673,23.0,5.0,0.0,0.72
40.008283,116.319673,23.0,3.0,0.0,0.0
40.008288,116.31966499999999,23.0,2.0,0.0,0.44
40.008291,116.31963999999999,24.0,5.0,0.0,0.43
40.008276,116.31963200000001,24.0,5.0,0.0,0.36
40.008276,116.31963200000001,24.0,3.0,0.0,0.0
40.00828,116.319629,24.0,2.0,0.0,0.26
40.008278000000004,116.319647,24.0,5.0,0.0,0.31
